time,open,high,low,close,tick_volume,spread,real_volume,date,atr7,ret1_x,ret3,ret6,ret12,rsi7,rsi14,h_ma12,h_ma24,h_ma48,dist_ma12,dist_ma24,dist_ma48,bar_range,bar_body,bear_bar,bull_bar,hour,dow,bull_ma_structure,hmm_bull,bull_structure_strict,ret1_y,ret5,vol10,range_pct,rsi10,ma_fast,ma_slow,ma_fast_slope,ma_slow_slope,event_idx,y,entry_price,exit_idx,label_reason,atr_excess,range_to_atr,body_to_range,dist_ma12_atr,dist_ma24_atr,dist_ma48_atr
2025-10-22 19:00:00+00:00,25473.0,25573.5,25438.5,25555.0,138875,0,159536,2025-10-22 00:00:00+00:00,132.41244924028692,0.0032190947277510595,0.0018523781987827004,-0.008458464284328615,-0.009985375444305666,40.46172489551757,38.788186314018084,25657.270833333332,25726.489583333332,25773.244791666668,-102.27083333333212,-171.48958333333212,-218.24479166666788,135.0,82.0,0,1,19,2,1.0,1.0,1.0,-0.0030477480528275924,0.019188921859544905,0.018018411258786747,0.00640527950310559,56.61299009572378,25399.8125,24942.46,45.23749999999927,122.29000000000087,34876,1,25555.25,34901,time,12.412449240286918,1.019541597293601,0.6074074074074074,-0.7723656946163933,-1.2951167682287374,-1.648219581458102
2026-04-30 15:00:00+00:00,27358.75,27435.5,27331.0,27388.5,196474,0,219522,2026-04-30 00:00:00+00:00,145.48635530139893,0.0010508136953004676,-0.004922976311582672,0.0007490499853843868,-0.0007752715730716675,51.983814099267065,52.131550534156034,27346.166666666668,27357.03125,27291.770833333332,42.33333333333212,31.46875,96.72916666666788,104.5,29.75,0,1,15,3,1.0,1.0,1.0,0.01119420103683999,0.004026857866494149,0.007162883633259595,0.016977451113833312,75.0189672803841,26542.9625,25157.175,442.2000000000007,147.88000000000102,37989,1,27388.25,38010,take,25.48635530139893,0.7182804173182499,0.284688995215311,0.290978031896061,0.21630035294242753,0.6648676191404856
2026-05-12 17:00:00+00:00,28749.5,28930.0,28749.0,28920.0,158049,0,175840,2026-05-12 00:00:00+00:00,140.6163404366199,0.005956780729597044,-0.0032398152615978892,-0.008425979102200332,-0.012354111349219266,35.83042361975974,35.28686271460984,29095.166666666668,29232.125,29283.005208333332,-175.16666666666788,-312.125,-363.0052083333321,181.0,170.5,0,1,17,1,1.0,1.0,1.0,0.004222936946006062,0.02642088557925404,0.009619360011206222,0.00793462008971048,88.71316693145302,28029.1625,26098.25,391.9499999999971,289.505000000001,38189,1,28920.25,38201,take,20.616340436619907,1.2871903751583,0.9419889502762431,-1.2457063391265033,-2.219692242244665,-2.5815293386685005
2026-05-15 10:00:00+00:00,29225.0,29369.25,29198.5,29329.0,71574,0,76972,2026-05-15 00:00:00+00:00,133.56115060177706,0.00356718192627814,-0.002584594456725098,-0.004514289593374521,-0.012765814209857562,39.106277018323944,40.02416923945486,29450.5625,29556.677083333332,29527.505208333332,-121.5625,-227.67708333333212,-198.50520833333212,170.75,104.0,0,1,10,4,1.0,1.0,1.0,0.001872959360156523,0.01200763579962838,0.011505933641982432,0.011300957465621342,80.17656622385078,28368.375,26417.49,339.21250000000146,319.2400000000016,38253,0,29329.25,38256,stop,13.561150601777058,1.278440618627975,0.6090775988286969,-0.9101636175810437,-1.704665483244967,-1.4862496125478195
