timestamp,wick_body_ratio,upper_wick_ratio,body_atr_ratio,lower_wick_atr,close_pos_in_range,pct_from_ema20,pct_from_ema50,pct_from_ema200,ema20_slope,consec_red_bars,rsi,vol_ratio,hour,session,day_of_week,htf_trend,htf_ema_slope,dist_round_number,outcome
2025-09-01 13:00:00+00:00,3.022222222222222,0.12560386473429952,0.2289619193383825,0.6919738006671116,0.8743961352657005,0.0003569944966876633,-0.0015221295882562379,-0.00249477872303147,0.00434132797965795,0,55.104873243041624,1.478168956825758,13,2,0,1,1.3300061051536902,0.5088042651964055,0.0
2025-09-08 19:00:00+00:00,3.3095238095238093,0.16203703703703703,0.1863192510984488,0.6166279976829615,0.8379629629629629,0.0011318447133590959,0.003918162273836764,0.009416097010189648,0.38657337343533016,0,53.778525346412415,2.0614574795469736,19,2,0,1,1.0259471090852725,0.1730107331628453,0.0
2025-09-09 05:00:00+00:00,10.0,0.2,0.06128513737871748,0.6128513737871747,0.7272727272727273,0.0012493463633608001,0.003793017523413484,0.0098416962023436,0.5306171172573549,1,61.194990909608784,0.2349704549588863,5,0,1,1,1.4803782119208857,0.6588152268212129,1.0
2025-09-09 11:00:00+00:00,8.0,0.09467455621301775,0.13849119040799676,1.107929523263974,0.9053254437869822,0.0010393249053877289,0.0034597953003185212,0.009827773913129943,0.48551196314262945,0,62.89155364587093,0.48393898924580026,11,1,1,1,1.5531374205345274,1.1649553075496197,0.0
2025-09-10 19:00:00+00:00,6.888888888888889,0.17633410672853828,0.1767543314661339,1.2176409501000336,0.8236658932714617,-0.0014290930682211301,0.0003946437201526422,0.007682384705208246,-0.1111108300782119,4,38.72522971123742,2.739626153082399,19,2,2,1,0.5756801843092382,0.6245319711803398,1.0
2025-09-11 00:00:00+00:00,5.75,0.19642857142857142,0.09579238652566938,0.5508062225225989,0.8035714285714286,6.69589419610785e-05,0.001504817893317872,0.00863378325165662,-0.1740739765192313,0,50.35158895008309,0.2514347537614919,0,0,3,1,0.42714680835510016,0.17242629574620488,0.0
2025-09-11 12:00:00+00:00,6.813559322033898,0.1219047619047619,0.3309262335330214,2.254785523394485,0.878095238095238,0.001695631562145769,0.002955138842490465,0.009896422122005418,0.3163772665516625,1,70.10094629676772,2.4382642193920807,12,1,3,1,0.7962799117510017,1.0488678927233053,1.0
2025-09-12 08:00:00+00:00,4.15625,0.1791044776119403,0.27286742309271567,1.1341052272290995,0.6616915422885572,9.482023169665461e-05,0.001930024710482347,0.009520777367392206,0.38189414891893925,2,45.58817651039488,0.40085147560979517,8,1,4,1,1.1232724316849085,0.39224692069577877,1.0
2025-09-12 12:00:00+00:00,12.11111111111111,0.08527131782945736,0.0769138429189441,0.9315120975738784,0.8449612403100775,0.0013127363667149578,0.003120057349558218,0.010759937574816438,0.36406529417831696,0,67.01058508621858,0.9771653993933666,12,1,4,1,1.286317889813034,0.9742420103066252,1.0
2025-09-15 14:00:00+00:00,39.5,0.0898876404494382,0.022062169097411207,0.8714556793477426,0.9101123595505618,0.005355385605094566,0.00803837041299043,0.016589109453502834,1.006064434243971,0,79.16597897377265,6.880598672981953,14,2,0,1,1.2234923775900854,1.0589841166757379,1.0
2025-09-16 00:00:00+00:00,8.333333333333334,0.011764705882352941,0.0649254485984219,0.5410454049868492,0.8823529411764706,0.003112191261960179,0.006928239305863103,0.01675244817916542,1.3873428404454586,0,69.76504186779081,0.13338381337915367,0,0,1,1,2.147076183609373,0.3029854267926355,1.0
2025-09-18 06:00:00+00:00,2.7804878048780486,0.03125,0.20970001879323788,0.5830683449372955,0.96875,0.0027117923853409434,0.004200295607410735,0.013216735589483298,0.9220281930225477,1,65.10773003173776,0.2848539181205894,6,0,3,1,0.9382174208148678,0.6239854217750005,1.0
2025-09-18 13:00:00+00:00,11.548387096774194,0.141280353200883,0.1284680758863678,1.4835990699135377,0.8587196467991169,0.002533722927796719,0.005214042493631114,0.014958334060308972,0.8115622988951914,1,60.20945032497366,3.201190412672441,13,2,3,1,1.0019312061916843,0.6547727738724552,1.0
