signal_time,trigger,entry_time,entry_price,exit_time,exit_price,exit_reason,bars_held,pnl_usd,return_pct,r_multiple,rf_prob,stop_type,stop_value,target_type,target_value,trail_mode,trail_trigger_r,trail_distance_type,trail_distance_value,tighten_mode,rsi_threshold,atr_stretch_threshold,tighten_stop_factor,force_exit,initial_stop_points,initial_target_points,risk_usd,capital_before,capital_after
2022-05-30 13:00:00,atr_breakdown,2022-05-30 14:00:00,12965.0,2022-05-31 00:00:00,12905.0,target,6,120.0,0.46493607129018955,0.6,0.5148770907533312,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,5596.5,5716.5
2022-05-31 00:00:00,rsi_rollover,2022-05-31 01:00:00,12906.0,2022-05-31 07:00:00,12846.0,target,7,120.0,0.4670714619336769,0.6,0.5305347860809078,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,5716.5,5836.5
2022-05-31 00:00:00,atr_breakdown,2022-05-31 01:00:00,12906.0,2022-05-31 07:00:00,12846.0,target,7,120.0,0.4670714619336769,0.6,0.5305347860809078,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,5836.5,5956.5
2022-05-31 07:00:00,atr_breakdown,2022-05-31 08:00:00,12846.75,2022-05-31 13:00:00,12786.75,target,6,120.0,0.469235732301021,0.6,0.5714062568571119,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,5956.5,6076.5
2022-05-31 12:00:00,atr_breakdown,2022-05-31 13:00:00,12799.75,2022-05-31 13:00:00,12739.75,target,1,120.0,0.47096685570753305,0.6,0.5739881102696828,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6076.5,6196.5
2022-05-31 13:00:00,atr_breakdown,2022-05-31 14:00:00,12744.0,2022-05-31 14:00:00,12684.0,target,1,120.0,0.47303689687796524,0.6,0.5345805053574516,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6196.5,6316.5
2022-06-03 10:00:00,atr_breakdown,2022-06-03 11:00:00,12967.25,2022-06-03 12:00:00,12907.25,target,2,120.0,0.4648550233395943,0.6,0.5711635099160702,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6316.5,6436.5
2022-06-03 12:00:00,atr_breakdown,2022-06-03 13:00:00,12908.25,2022-06-03 13:00:00,12848.25,target,1,120.0,0.4669896678535901,0.6,0.5291780587874239,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6436.5,6556.5
2022-06-03 15:00:00,atr_breakdown,2022-06-03 16:00:00,12740.25,2022-06-04 22:00:00,12680.25,target,6,120.0,0.4731767906784201,0.6,0.5870221860031144,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6556.5,6676.5
2022-06-06 16:00:00,atr_breakdown,2022-06-06 17:00:00,12798.0,2022-06-06 19:00:00,12738.0,target,3,120.0,0.47103155911445427,0.6,0.5758620078447334,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6676.5,6796.5
2022-06-07 01:00:00,atr_breakdown,2022-06-07 02:00:00,12719.75,2022-06-07 11:00:00,12659.75,target,10,120.0,0.4739430083532392,0.6,0.5821985909373869,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6796.5,6916.5
2022-06-09 12:00:00,atr_breakdown,2022-06-09 13:00:00,12750.0,2022-06-09 13:00:00,12724.625,trail_or_tightened_stop,1,50.75,0.1994164857510583,0.25375,0.6753910587557292,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6916.5,6967.25
2022-06-09 18:00:00,atr_breakdown,2022-06-09 19:00:00,12633.0,2022-06-09 19:00:00,12548.125,trail_or_tightened_stop,1,169.75,0.6763958758778665,0.84875,0.6312165971751668,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,6967.25,7137.0
2022-06-10 13:00:00,atr_breakdown,2022-06-10 14:00:00,12147.25,2022-06-10 14:00:00,12096.375,trail_or_tightened_stop,1,101.75,0.4205805458246781,0.50875,0.5132285566540234,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7137.0,7238.75
2022-06-13 19:00:00,atr_breakdown,2022-06-13 20:00:00,11490.5,2022-06-13 20:00:00,11478.125,trail_or_tightened_stop,1,24.75,0.10781377620474597,0.12375,0.5021178145626932,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7238.75,7263.5
2022-06-16 06:00:00,atr_breakdown,2022-06-16 07:00:00,11639.5,2022-06-16 07:00:00,11558.75,trail_or_tightened_stop,1,161.5,0.6986049529577265,0.8075,0.6114158963728352,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7263.5,7425.0
2022-06-16 07:00:00,atr_breakdown,2022-06-16 08:00:00,11531.25,2022-06-16 08:00:00,11493.125,trail_or_tightened_stop,1,76.25,0.33172005002990446,0.38125,0.552361476872625,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7425.0,7501.25
2022-06-16 17:00:00,atr_breakdown,2022-06-16 18:00:00,11275.0,2022-06-16 18:00:00,11252.5,trail_or_tightened_stop,1,45.0,0.1999555654299101,0.225,0.5828119500436595,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7501.25,7546.25
2022-06-17 13:00:00,atr_breakdown,2022-06-18 12:00:00,11321.5,2022-06-19 22:00:00,11421.5,stop,4,-200.0,-0.8755417414525235,-1.0,0.5027977564875945,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7546.25,7346.25
2022-06-22 05:00:00,atr_breakdown,2022-06-22 06:00:00,11570.5,2022-06-22 06:00:00,11562.75,trail_or_tightened_stop,1,15.5,0.06702557782534146,0.0775,0.55903808942575,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7346.25,7361.75
2022-06-28 18:00:00,atr_breakdown,2022-06-28 19:00:00,11858.25,2022-06-28 19:00:00,11834.0,trail_or_tightened_stop,1,48.5,0.2049180327868827,0.2425,0.5042478519927323,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7361.75,7410.25
2022-06-30 05:00:00,atr_breakdown,2022-06-30 06:00:00,11742.0,2022-06-30 06:00:00,11682.0,target,1,120.0,0.5136106831022058,0.6,0.5928804401122584,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7410.25,7530.25
2022-06-30 06:00:00,atr_breakdown,2022-06-30 07:00:00,11665.5,2022-06-30 09:00:00,11605.5,target,3,120.0,0.5169962517771687,0.6,0.521905432836356,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7530.25,7650.25
2022-08-30 13:00:00,atr_breakdown,2022-08-30 14:00:00,12621.0,2022-08-30 14:00:00,12516.25,trail_or_tightened_stop,1,209.5,0.8369120143812969,1.0475,0.643121094013639,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7650.25,7859.75
2022-08-30 14:00:00,atr_breakdown,2022-08-30 15:00:00,12480.75,2022-08-30 15:00:00,12464.25,trail_or_tightened_stop,1,33.0,0.13237860280401748,0.165,0.5569889780935364,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7859.75,7892.75
2022-08-31 22:00:00,atr_breakdown,2022-08-31 23:00:00,12370.0,2022-08-31 23:00:00,12332.5,trail_or_tightened_stop,1,75.0,0.30407459963510686,0.375,0.5654216396627658,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7892.75,7967.75
2022-09-02 16:00:00,rsi_rollover,2022-09-02 17:00:00,12378.0,2022-09-02 17:00:00,12302.75,trail_or_tightened_stop,1,150.5,0.6116518664526227,0.7525,0.6068317501286705,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,7967.75,8118.25
2022-09-02 16:00:00,atr_breakdown,2022-09-02 17:00:00,12378.0,2022-09-02 17:00:00,12302.75,trail_or_tightened_stop,1,150.5,0.6116518664526227,0.7525,0.6068317501286705,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8118.25,8268.75
2022-09-02 17:00:00,atr_breakdown,2022-09-02 18:00:00,12229.5,2022-09-02 18:00:00,12226.75,trail_or_tightened_stop,1,5.5,0.022491667859414477,0.0275,0.6539828301843295,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8268.75,8274.25
2022-09-06 13:00:00,atr_breakdown,2022-09-06 14:00:00,12188.0,2022-09-06 14:00:00,12128.0,target,1,120.0,0.49472295514512155,0.6,0.5291076889276993,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8274.25,8394.25
2022-09-13 12:00:00,atr_breakdown,2022-09-13 13:00:00,12518.0,2022-09-13 13:00:00,12482.75,trail_or_tightened_stop,1,70.5,0.28238969778293654,0.3525,0.5163210775629932,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8394.25,8464.75
2022-09-13 12:00:00,rsi_rollover,2022-09-13 13:00:00,12518.0,2022-09-13 13:00:00,12482.75,trail_or_tightened_stop,1,70.5,0.28238969778293654,0.3525,0.5163210775629932,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8464.75,8535.25
2022-09-13 13:00:00,atr_breakdown,2022-09-13 14:00:00,12448.0,2022-09-13 14:00:00,12400.625,trail_or_tightened_stop,1,94.75,0.38203719570586436,0.47375,0.5520485219496261,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8535.25,8630.0
2022-09-13 14:00:00,atr_breakdown,2022-09-13 15:00:00,12370.25,2022-09-13 15:00:00,12347.125,trail_or_tightened_stop,1,46.25,0.18729056359274576,0.23125,0.5389504823011346,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8630.0,8676.25
2022-09-20 17:00:00,atr_breakdown,2022-09-20 18:00:00,11881.75,2022-09-20 19:00:00,11981.75,stop,2,-200.0,-0.8346026248252536,-1.0,0.5924920038576226,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8676.25,8476.25
2022-09-21 19:00:00,rsi_rollover,2022-09-21 20:00:00,11753.0,2022-09-21 20:00:00,11723.125,trail_or_tightened_stop,1,59.75,0.2548381937410138,0.29875,0.6784263675718224,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8476.25,8536.0
2022-09-21 19:00:00,atr_breakdown,2022-09-21 20:00:00,11753.0,2022-09-21 20:00:00,11723.125,trail_or_tightened_stop,1,59.75,0.2548381937410138,0.29875,0.6784263675718224,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8536.0,8595.75
2022-09-27 15:00:00,atr_breakdown,2022-09-27 16:00:00,11391.25,2022-09-27 16:00:00,11335.5,trail_or_tightened_stop,1,111.5,0.49181774072604156,0.5575,0.5191314894203926,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8595.75,8707.25
2022-09-27 16:00:00,atr_breakdown,2022-09-27 17:00:00,11346.25,2022-09-27 17:00:00,11317.375,trail_or_tightened_stop,1,57.75,0.25513866952362463,0.28875,0.6231563072403818,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8707.25,8765.0
2022-09-28 01:00:00,atr_breakdown,2022-09-28 02:00:00,11319.0,2022-09-28 02:00:00,11274.625,trail_or_tightened_stop,1,88.75,0.39358293513087617,0.44375,0.5998118695628265,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8765.0,8853.75
2022-09-28 02:00:00,atr_breakdown,2022-09-28 03:00:00,11263.5,2022-09-28 03:00:00,11261.75,trail_or_tightened_stop,1,3.5,0.01553932559326121,0.0175,0.6573276516350591,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8853.75,8857.25
2022-09-29 07:00:00,atr_breakdown,2022-09-29 08:00:00,11436.25,2022-09-29 08:00:00,11429.25,trail_or_tightened_stop,1,14.0,0.061246363497158285,0.07,0.7075124981512566,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8857.25,8871.25
2022-09-29 13:00:00,atr_breakdown,2022-09-29 14:00:00,11303.0,2022-09-29 14:00:00,11252.625,trail_or_tightened_stop,1,100.75,0.44767332066961707,0.50375,0.7245027861611308,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8871.25,8972.0
2022-09-29 14:00:00,atr_breakdown,2022-09-29 15:00:00,11261.5,2022-09-29 15:00:00,11249.25,trail_or_tightened_stop,1,24.5,0.10889614863212049,0.1225,0.8032541613722226,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8972.0,8996.5
2022-09-30 19:00:00,atr_breakdown,2022-09-30 20:00:00,11085.0,2022-09-30 20:00:00,11077.875,trail_or_tightened_stop,1,14.25,0.06431738939101095,0.07125,0.6242628070326534,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,8996.5,9010.75
2022-10-07 12:00:00,atr_breakdown,2022-10-07 13:00:00,11399.5,2022-10-07 13:00:00,11331.125,trail_or_tightened_stop,1,136.75,0.6034264029388003,0.68375,0.5726096256155941,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9010.75,9147.5
2022-10-07 13:00:00,atr_breakdown,2022-10-07 14:00:00,11272.5,2022-10-07 14:00:00,11261.625,trail_or_tightened_stop,1,21.75,0.09656688088974796,0.10875,0.6203213360094747,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9147.5,9169.25
2022-10-07 15:00:00,atr_breakdown,2022-10-07 16:00:00,11233.5,2022-10-07 16:00:00,11200.5,trail_or_tightened_stop,1,66.0,0.2946297040310686,0.33,0.6308255594935639,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9169.25,9235.25
2022-10-07 16:00:00,atr_breakdown,2022-10-07 17:00:00,11182.75,2022-10-07 17:00:00,11168.875,trail_or_tightened_stop,1,27.75,0.12422916363554748,0.13875,0.6021067910424642,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9235.25,9263.0
2022-10-14 14:00:00,atr_breakdown,2022-10-14 15:00:00,10963.75,2022-10-14 15:00:00,10915.625,trail_or_tightened_stop,1,96.25,0.44088176352705677,0.48125,0.666377261682464,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9263.0,9359.25
2022-10-14 15:00:00,atr_breakdown,2022-10-14 16:00:00,10879.25,2022-10-14 16:00:00,10854.375,trail_or_tightened_stop,1,49.75,0.22917026544595487,0.24875,0.7333801185195997,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9359.25,9409.0
2022-11-02 13:00:00,atr_breakdown,2022-11-02 14:00:00,11325.75,2022-11-02 14:00:00,11312.875,trail_or_tightened_stop,1,25.75,0.11380838204257948,0.12875,0.5808418341246754,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9409.0,9434.75
2022-11-02 14:00:00,atr_breakdown,2022-11-02 15:00:00,11315.5,2022-11-02 15:00:00,11292.875,trail_or_tightened_stop,1,45.25,0.20034756428279898,0.22625,0.5831902463412345,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9434.75,9480.0
2022-11-02 15:00:00,atr_breakdown,2022-11-02 16:00:00,11281.25,2022-11-02 16:00:00,11259.25,trail_or_tightened_stop,1,44.0,0.195394897528689,0.22,0.559679158350335,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9480.0,9524.0
2022-11-02 18:00:00,atr_breakdown,2022-11-02 19:00:00,11205.5,2022-11-02 19:00:00,11094.5,trail_or_tightened_stop,1,222.0,1.0004957411329896,1.11,0.6361489964412622,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9524.0,9746.0
2022-11-02 19:00:00,atr_breakdown,2022-11-02 20:00:00,10985.25,2022-11-02 20:00:00,10969.875,trail_or_tightened_stop,1,30.75,0.14015656513861607,0.15375,0.657141582579713,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9746.0,9776.75
2022-11-28 18:00:00,atr_breakdown,2022-11-28 19:00:00,11675.5,2022-11-29 00:00:00,11648.25,trail_or_tightened_stop,5,54.5,0.23394072070912486,0.2725,0.5004942921319316,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9776.75,9831.25
2022-11-29 16:00:00,atr_breakdown,2022-11-29 17:00:00,11570.0,2022-11-29 17:00:00,11561.875,trail_or_tightened_stop,1,16.25,0.07027406886859211,0.08125,0.5209012072385967,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9831.25,9847.5
2022-12-15 07:00:00,atr_breakdown,2022-12-15 08:00:00,11691.5,2022-12-15 08:00:00,11670.375,trail_or_tightened_stop,1,42.25,0.18101389201290452,0.21125,0.574565056671844,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9847.5,9889.75
2022-12-22 12:00:00,atr_breakdown,2022-12-22 13:00:00,11360.25,2022-12-22 13:00:00,11308.875,trail_or_tightened_stop,1,102.75,0.4542892197499704,0.51375,0.6949062999703152,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9889.75,9992.5
2022-12-22 13:00:00,atr_breakdown,2022-12-22 14:00:00,11269.75,2022-12-22 14:00:00,11213.5,trail_or_tightened_stop,1,112.5,0.5016275025638839,0.5625,0.7380382928989101,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,9992.5,10105.0
2022-12-22 14:00:00,atr_breakdown,2022-12-22 15:00:00,11189.5,2022-12-22 15:00:00,11127.125,trail_or_tightened_stop,1,124.75,0.5605670826920761,0.62375,0.5677581419130004,fixed,100,fixed,60,off,,,,either,30,1.25,0.5,False,100.0,60.0,200.0,10105.0,10229.75
