combo,trades,final_capital_usd,total_pnl_usd,total_return_pct,win_rate_pct,profit_factor,sharpe,max_drawdown_usd,max_drawdown_pct,avg_winner_usd,avg_loser_usd,avg_pnl_per_trade_usd,avg_bars_held,post_2024_trades,post_2024_total_pnl_usd,post_2024_return_pct,post_2024_win_rate_pct,post_2024_profit_factor,post_2024_sharpe,post_2024_max_drawdown_usd,tighten_mode,rsi_threshold,atr_stretch_threshold,tighten_factor,force_exit,score
atr_exhaust_rsi25_atr1.25_tf1.0_force0,183,30987.0,25987.0,519.74,92.89617486338798,11.827916666666667,13.833216249990333,-400.0,-8.0,166.98235294117646,-200.0,142.0054644808743,1.6010928961748634,75,14642.5,292.85,97.33333333333334,37.60625,16.332295494828973,-200.0,atr_exhaust,25,1.25,1.0,False,1094.739649479671
atr_exhaust_rsi28_atr1.25_tf1.0_force0,183,30987.0,25987.0,519.74,92.89617486338798,11.827916666666667,13.833216249990333,-400.0,-8.0,166.98235294117646,-200.0,142.0054644808743,1.6010928961748634,75,14642.5,292.85,97.33333333333334,37.60625,16.332295494828973,-200.0,atr_exhaust,28,1.25,1.0,False,1094.739649479671
atr_exhaust_rsi30_atr1.25_tf1.0_force0,183,30987.0,25987.0,519.74,92.89617486338798,11.827916666666667,13.833216249990333,-400.0,-8.0,166.98235294117646,-200.0,142.0054644808743,1.6010928961748634,75,14642.5,292.85,97.33333333333334,37.60625,16.332295494828973,-200.0,atr_exhaust,30,1.25,1.0,False,1094.739649479671
atr_exhaust_rsi32_atr1.25_tf1.0_force0,183,30987.0,25987.0,519.74,92.89617486338798,11.827916666666667,13.833216249990333,-400.0,-8.0,166.98235294117646,-200.0,142.0054644808743,1.6010928961748634,75,14642.5,292.85,97.33333333333334,37.60625,16.332295494828973,-200.0,atr_exhaust,32,1.25,1.0,False,1094.739649479671
atr_exhaust_rsi35_atr1.25_tf1.0_force0,183,30987.0,25987.0,519.74,92.89617486338798,11.827916666666667,13.833216249990333,-400.0,-8.0,166.98235294117646,-200.0,142.0054644808743,1.6010928961748634,75,14642.5,292.85,97.33333333333334,37.60625,16.332295494828973,-200.0,atr_exhaust,35,1.25,1.0,False,1094.739649479671
either_rsi35_atr1.4_tf1.0_force0,183,29327.5,24327.5,486.55,92.89617486338798,12.057954545454546,13.80910435810859,-400.0,-8.0,156.0441176470588,-200.0,132.93715846994536,1.825136612021858,75,13273.5,265.47,97.33333333333334,34.18375,15.560318304522083,-200.0,either,35,1.4,1.0,False,1069.5245659522473
either_rsi32_atr1.25_tf0.75_force0,183,25259.25,20259.25,405.185,93.44262295081968,11.129625,13.937705597697176,-400.0,-8.0,130.17105263157896,-200.0,110.70628415300547,1.5027322404371584,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,either,32,1.25,0.75,False,1036.2623637912504
either_rsi28_atr1.25_tf0.75_force0,183,25006.0,20006.0,400.12,93.44262295081968,10.093636363636364,13.576827737405484,-400.0,-8.0,129.859649122807,-200.0,109.3224043715847,1.5191256830601092,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,either,28,1.25,0.75,False,1005.2543945566853
either_rsi30_atr1.25_tf0.75_force0,183,25006.0,20006.0,400.12,93.44262295081968,10.093636363636364,13.576827737405484,-400.0,-8.0,129.859649122807,-200.0,109.3224043715847,1.5191256830601092,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,either,30,1.25,0.75,False,1005.2543945566853
either_rsi32_atr1.1_tf0.5_force0,183,19133.75,14133.75,282.675,95.08196721311475,11.095535714285715,13.760136249185596,-400.0,-8.0,89.27442528735632,-200.0,77.23360655737704,1.3770491803278688,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,either,32,1.1,0.5,False,998.8274762268379
either_rsi35_atr1.1_tf0.5_force0,183,19091.5,14091.5,281.83,95.08196721311475,11.065357142857144,13.706679876903733,-400.0,-8.0,89.0316091954023,-200.0,77.00273224043715,1.3715846994535519,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,either,35,1.1,0.5,False,996.6762454912199
either_rsi32_atr1.4_tf1.0_force0,183,28687.0,23687.0,473.74,91.80327868852459,10.110384615384616,13.224606185062862,-400.0,-8.0,156.4702380952381,-200.0,129.43715846994536,1.8743169398907105,75,12881.0,257.62,96.0,22.468333333333334,14.72952297879428,-400.0,either,32,1.4,1.0,False,994.5723065101495
either_rsi32_atr1.0_tf0.5_force0,183,19011.25,14011.25,280.22499999999997,95.08196721311475,11.008035714285715,13.630957879741946,-400.0,-8.0,88.57040229885058,-200.0,76.56420765027322,1.349726775956284,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,either,32,1.0,0.5,False,988.5655305565235
either_rsi35_atr1.0_tf0.5_force0,183,19011.25,14011.25,280.22499999999997,95.08196721311475,11.008035714285715,13.630957879741946,-400.0,-8.0,88.57040229885058,-200.0,76.56420765027322,1.349726775956284,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,either,35,1.0,0.5,False,988.5655305565235
either_rsi35_atr1.4_tf0.75_force0,183,24075.625,19075.625,381.5125,92.89617486338798,9.670738636363636,13.575890492491874,-448.25,-8.965,125.15073529411765,-200.0,104.23838797814207,1.825136612021858,75,10365.125,207.30249999999998,97.33333333333334,26.9128125,16.019126969062057,-200.0,either,35,1.4,0.75,False,986.8954494208107
atr_exhaust_rsi25_atr1.25_tf0.75_force0,183,24820.25,19820.25,396.405,92.89617486338798,9.2584375,13.27467746202779,-400.0,-8.0,130.70735294117648,-200.0,108.30737704918033,1.6010928961748634,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,atr_exhaust,25,1.25,0.75,False,980.0679103995158
atr_exhaust_rsi28_atr1.25_tf0.75_force0,183,24820.25,19820.25,396.405,92.89617486338798,9.2584375,13.27467746202779,-400.0,-8.0,130.70735294117648,-200.0,108.30737704918033,1.6010928961748634,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,atr_exhaust,28,1.25,0.75,False,980.0679103995158
atr_exhaust_rsi30_atr1.25_tf0.75_force0,183,24820.25,19820.25,396.405,92.89617486338798,9.2584375,13.27467746202779,-400.0,-8.0,130.70735294117648,-200.0,108.30737704918033,1.6010928961748634,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,atr_exhaust,30,1.25,0.75,False,980.0679103995158
atr_exhaust_rsi32_atr1.25_tf0.75_force0,183,24820.25,19820.25,396.405,92.89617486338798,9.2584375,13.27467746202779,-400.0,-8.0,130.70735294117648,-200.0,108.30737704918033,1.6010928961748634,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,atr_exhaust,32,1.25,0.75,False,980.0679103995158
atr_exhaust_rsi35_atr1.25_tf0.75_force0,183,24820.25,19820.25,396.405,92.89617486338798,9.2584375,13.27467746202779,-400.0,-8.0,130.70735294117648,-200.0,108.30737704918033,1.6010928961748634,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,atr_exhaust,35,1.25,0.75,False,980.0679103995158
either_rsi25_atr1.25_tf0.75_force0,183,24799.625,19799.625,395.9925,92.89617486338798,9.24984375,13.260992486298314,-400.0,-8.0,130.5860294117647,-200.0,108.19467213114754,1.6010928961748634,75,11031.875,220.6375,97.33333333333334,28.5796875,16.130173692441048,-200.0,either,25,1.25,0.75,False,979.4507860062788
either_rsi35_atr1.25_tf0.5_force0,183,19229.5,14229.5,284.59,94.53551912568307,9.8934375,13.487737469098631,-400.0,-8.0,91.5,-200.0,77.7568306010929,1.453551912568306,75,7657.5,153.15,98.66666666666667,39.2875,16.961536609508677,-200.0,either,35,1.25,0.5,False,973.2704189176393
either_rsi30_atr1.4_tf1.0_force0,183,28376.0,23376.0,467.52000000000004,91.80327868852459,9.348571428571429,12.932279462887742,-400.0,-8.0,155.8095238095238,-200.0,127.73770491803279,1.8907103825136613,75,12881.0,257.62,96.0,22.468333333333334,14.72952297879428,-400.0,either,30,1.4,1.0,False,970.4728747195078
either_rsi35_atr1.5_tf1.0_force0,183,27909.5,22909.5,458.19,91.2568306010929,9.181964285714285,12.782749614527111,-400.0,-8.0,153.94910179640718,-200.0,125.18852459016394,2.0546448087431695,75,12822.5,256.45,96.0,22.370833333333334,14.852442034548716,-200.0,either,35,1.5,1.0,False,963.2943667684378
atr_exhaust_rsi25_atr1.1_tf0.5_force0,183,19048.0,14048.0,280.96000000000004,95.08196721311475,9.78,13.35971161858311,-400.0,-8.0,89.93103448275862,-200.0,76.76502732240438,1.4426229508196722,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,atr_exhaust,25,1.1,0.5,False,962.0773961760615
atr_exhaust_rsi28_atr1.1_tf0.5_force0,183,19048.0,14048.0,280.96000000000004,95.08196721311475,9.78,13.35971161858311,-400.0,-8.0,89.93103448275862,-200.0,76.76502732240438,1.4426229508196722,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,atr_exhaust,28,1.1,0.5,False,962.0773961760615
atr_exhaust_rsi30_atr1.1_tf0.5_force0,183,19048.0,14048.0,280.96000000000004,95.08196721311475,9.78,13.35971161858311,-400.0,-8.0,89.93103448275862,-200.0,76.76502732240438,1.4426229508196722,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,atr_exhaust,30,1.1,0.5,False,962.0773961760615
atr_exhaust_rsi32_atr1.1_tf0.5_force0,183,19048.0,14048.0,280.96000000000004,95.08196721311475,9.78,13.35971161858311,-400.0,-8.0,89.93103448275862,-200.0,76.76502732240438,1.4426229508196722,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,atr_exhaust,32,1.1,0.5,False,962.0773961760615
atr_exhaust_rsi35_atr1.1_tf0.5_force0,183,19048.0,14048.0,280.96000000000004,95.08196721311475,9.78,13.35971161858311,-400.0,-8.0,89.93103448275862,-200.0,76.76502732240438,1.4426229508196722,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,atr_exhaust,35,1.1,0.5,False,962.0773961760615
either_rsi25_atr1.1_tf0.5_force0,183,18994.25,13994.25,279.885,95.08196721311475,9.74640625,13.31639974393966,-400.0,-8.0,89.62212643678161,-200.0,76.47131147540983,1.4426229508196722,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,either,25,1.1,0.5,False,960.0539743099752
either_rsi28_atr1.1_tf0.5_force0,183,18933.75,13933.75,278.675,95.08196721311475,9.70859375,13.245354069352091,-400.0,-8.0,89.27442528735632,-200.0,76.14071038251366,1.3934426229508197,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,either,28,1.1,0.5,False,957.219082445286
either_rsi30_atr1.1_tf0.5_force0,183,18933.75,13933.75,278.675,95.08196721311475,9.70859375,13.245354069352091,-400.0,-8.0,89.27442528735632,-200.0,76.14071038251366,1.3934426229508197,75,7576.25,151.525,98.66666666666667,38.88125,16.736980285574184,-200.0,either,30,1.1,0.5,False,957.219082445286
atr_exhaust_rsi25_atr1.0_tf0.5_force0,183,18811.25,13811.25,276.22499999999997,95.08196721311475,9.63203125,13.120963914317306,-400.0,-8.0,88.57040229885058,-200.0,75.47131147540983,1.366120218579235,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,atr_exhaust,25,1.0,0.5,False,947.2955921351933
atr_exhaust_rsi28_atr1.0_tf0.5_force0,183,18811.25,13811.25,276.22499999999997,95.08196721311475,9.63203125,13.120963914317306,-400.0,-8.0,88.57040229885058,-200.0,75.47131147540983,1.366120218579235,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,atr_exhaust,28,1.0,0.5,False,947.2955921351933
atr_exhaust_rsi30_atr1.0_tf0.5_force0,183,18811.25,13811.25,276.22499999999997,95.08196721311475,9.63203125,13.120963914317306,-400.0,-8.0,88.57040229885058,-200.0,75.47131147540983,1.366120218579235,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,atr_exhaust,30,1.0,0.5,False,947.2955921351933
atr_exhaust_rsi32_atr1.0_tf0.5_force0,183,18811.25,13811.25,276.22499999999997,95.08196721311475,9.63203125,13.120963914317306,-400.0,-8.0,88.57040229885058,-200.0,75.47131147540983,1.366120218579235,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,atr_exhaust,32,1.0,0.5,False,947.2955921351933
atr_exhaust_rsi35_atr1.0_tf0.5_force0,183,18811.25,13811.25,276.22499999999997,95.08196721311475,9.63203125,13.120963914317306,-400.0,-8.0,88.57040229885058,-200.0,75.47131147540983,1.366120218579235,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,atr_exhaust,35,1.0,0.5,False,947.2955921351933
either_rsi25_atr1.0_tf0.5_force0,183,18811.25,13811.25,276.22499999999997,95.08196721311475,9.63203125,13.120963914317306,-400.0,-8.0,88.57040229885058,-200.0,75.47131147540983,1.366120218579235,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,either,25,1.0,0.5,False,947.2955921351933
either_rsi28_atr1.0_tf0.5_force0,183,18811.25,13811.25,276.22499999999997,95.08196721311475,9.63203125,13.120963914317306,-400.0,-8.0,88.57040229885058,-200.0,75.47131147540983,1.366120218579235,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,either,28,1.0,0.5,False,947.2955921351933
either_rsi30_atr1.0_tf0.5_force0,183,18811.25,13811.25,276.22499999999997,95.08196721311475,9.63203125,13.120963914317306,-400.0,-8.0,88.57040229885058,-200.0,75.47131147540983,1.366120218579235,75,7496.0,149.92000000000002,98.66666666666667,38.48,16.519530963863033,-200.0,either,30,1.0,0.5,False,947.2955921351933
either_rsi28_atr1.4_tf1.0_force0,183,28053.5,23053.5,461.06999999999994,91.2568306010929,8.6845,12.606579654861122,-400.0,-8.0,156.00898203592814,-200.0,125.97540983606558,1.8907103825136613,75,12588.5,251.77,94.66666666666667,16.735625,14.037560881862307,-400.0,either,28,1.4,1.0,False,932.4272090087742
either_rsi32_atr1.4_tf0.75_force0,183,23645.25,18645.25,372.905,91.80327868852459,8.17125,12.936052904508772,-448.25,-8.965,126.45982142857143,-200.0,101.88661202185793,1.8743169398907105,75,10050.75,201.015,96.0,17.75125,14.994469425816652,-400.0,either,32,1.4,0.75,False,917.0072111290524
either_rsi25_atr1.4_tf1.0_force0,183,27805.0,22805.0,456.1,90.7103825136612,8.1265625,12.361537127489846,-400.0,-8.0,156.65662650602408,-200.0,124.61748633879782,1.9726775956284153,75,12588.5,251.77,94.66666666666667,16.735625,14.037560881862307,-400.0,either,25,1.4,1.0,False,913.8998958244923
atr_exhaust_rsi25_atr1.4_tf1.0_force0,183,27792.5,22792.5,455.85,90.7103825136612,8.12265625,12.35481667673784,-400.0,-8.0,156.58132530120483,-200.0,124.54918032786885,1.9726775956284153,75,12588.5,251.77,94.66666666666667,16.735625,14.037560881862307,-400.0,atr_exhaust,25,1.4,1.0,False,913.5912595556922
atr_exhaust_rsi28_atr1.4_tf1.0_force0,183,27792.5,22792.5,455.85,90.7103825136612,8.12265625,12.35481667673784,-400.0,-8.0,156.58132530120483,-200.0,124.54918032786885,1.9726775956284153,75,12588.5,251.77,94.66666666666667,16.735625,14.037560881862307,-400.0,atr_exhaust,28,1.4,1.0,False,913.5912595556922
atr_exhaust_rsi30_atr1.4_tf1.0_force0,183,27792.5,22792.5,455.85,90.7103825136612,8.12265625,12.35481667673784,-400.0,-8.0,156.58132530120483,-200.0,124.54918032786885,1.9726775956284153,75,12588.5,251.77,94.66666666666667,16.735625,14.037560881862307,-400.0,atr_exhaust,30,1.4,1.0,False,913.5912595556922
atr_exhaust_rsi32_atr1.4_tf1.0_force0,183,27792.5,22792.5,455.85,90.7103825136612,8.12265625,12.35481667673784,-400.0,-8.0,156.58132530120483,-200.0,124.54918032786885,1.9726775956284153,75,12588.5,251.77,94.66666666666667,16.735625,14.037560881862307,-400.0,atr_exhaust,32,1.4,1.0,False,913.5912595556922
atr_exhaust_rsi35_atr1.4_tf1.0_force0,183,27792.5,22792.5,455.85,90.7103825136612,8.12265625,12.35481667673784,-400.0,-8.0,156.58132530120483,-200.0,124.54918032786885,1.9726775956284153,75,12588.5,251.77,94.66666666666667,16.735625,14.037560881862307,-400.0,atr_exhaust,35,1.4,1.0,False,913.5912595556922
either_rsi35_atr1.5_tf0.75_force0,183,23372.125,18372.125,367.4425,91.2568306010929,7.561473214285714,12.657899930106655,-448.25,-8.965,126.77919161676647,-200.0,100.39412568306011,2.0546448087431695,75,10246.875,204.9375,96.0,18.078125,15.551228648164658,-200.0,either,35,1.5,0.75,False,908.4119105016738
either_rsi32_atr1.5_tf1.0_force0,183,27269.0,22269.0,445.38,90.1639344262295,7.9590625,12.241319074242012,-400.0,-8.0,154.35757575757575,-200.0,121.68852459016394,2.1038251366120218,75,12430.0,248.60000000000002,94.66666666666667,16.5375,14.065254195405965,-400.0,either,32,1.5,1.0,False,904.7843107641696
