strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,bars_held,atr_at_entry,regime_age,d1_rsi14,return_pct,r_multiple
gap_fill_failure,2022-02-28 18:00:00,14435.75,2022-02-28 20:00:00,14544.392857142857,stop,3,108.64285714285714,38,49.13878775035425,-0.7469741653017947,-0.9999999999999977
gap_fill_failure,2022-03-01 16:00:00,14478.75,2022-03-01 16:00:00,14360.30357142857,target,1,78.96428571428571,39,46.31700548424171,0.8248184168410777,1.50000000000001
gap_fill_failure,2022-03-02 06:00:00,14393.25,2022-03-02 07:00:00,14259.267857142857,target,2,89.32142857142857,40,48.709445254042905,0.9396144612714208,1.5000000000000029
gap_fill_failure,2022-03-02 21:00:00,14562.25,2022-03-03 14:00:00,14663.55357142857,stop,17,101.30357142857143,40,48.709445254042905,-0.6908528068254705,-0.9999999999999923
gap_fill_failure,2022-03-08 13:00:00,13635.25,2022-03-08 15:00:00,13508.339285714286,target,3,84.60714285714286,45,36.35187708769522,0.9394990131757153,1.4999999999999938
gap_fill_failure,2022-03-09 12:00:00,13841.25,2022-03-09 13:00:00,13923.125,stop,2,81.875,46,45.445810865719345,-0.5880504556268762,-1.0
gap_fill_failure,2022-03-10 21:00:00,13918.0,2022-03-11 11:00:00,14014.857142857143,stop,14,96.85714285714286,47,43.41684307397834,-0.6911033189268556,-1.0000000000000027
gap_fill_failure,2022-03-15 04:00:00,13439.25,2022-03-15 07:00:00,13309.875,target,4,86.25,51,44.05264696152057,0.9720226523539877,1.5
gap_fill_failure,2022-03-16 16:00:00,14146.0,2022-03-16 16:00:00,14042.285714285714,target,1,69.14285714285714,52,52.01494302761264,0.7385854968666061,1.5000000000000075
gap_fill_failure,2022-03-17 08:00:00,14302.0,2022-03-17 12:00:00,14163.49107142857,target,5,92.33928571428571,53,52.665957849605256,0.9779292963359776,1.5000000000000084
gap_fill_failure,2022-03-17 15:00:00,14208.0,2022-03-17 16:00:00,14285.17857142857,stop,2,77.17857142857143,53,52.665957849605256,-0.5402702601347453,-0.9999999999999899
gap_fill_failure,2022-03-17 19:00:00,14391.25,2022-03-20 22:00:00,14482.857142857143,stop,21,91.60714285714286,53,52.665957849605256,-0.6325212073387321,-1.0000000000000029
gap_fill_failure,2022-03-21 00:00:00,14598.0,2022-03-21 05:00:00,14522.0625,target,6,50.625,56,56.358984998797325,0.5229112600224628,1.5
gap_fill_failure,2022-03-21 11:00:00,14558.0,2022-03-21 11:00:00,14604.142857142857,stop,1,46.142857142857146,57,55.09189395333506,-0.31595731152608275,-0.9999999999999943
gap_fill_failure,2022-03-21 14:00:00,14497.0,2022-03-21 14:00:00,14548.55357142857,stop,1,51.55357142857143,57,55.09189395333506,-0.35435530532612614,-0.9999999999999848
gap_fill_failure,2022-03-22 07:00:00,14521.5,2022-03-22 07:00:00,14583.05357142857,stop,1,61.55357142857143,58,59.99516598217727,-0.4220897298846116,-0.9999999999999873
gap_fill_failure,2022-03-23 17:00:00,14792.0,2022-03-23 17:00:00,14707.8125,target,1,56.125,59,56.10111738789098,0.5723998725167379,1.5
gap_fill_failure,2022-04-11 09:00:00,14369.0,2022-04-11 10:00:00,14432.410714285714,stop,2,63.410714285714285,2,40.107330445641715,-0.43936328823394044,-0.9999999999999918
gap_fill_failure,2022-04-12 11:00:00,14208.75,2022-04-12 12:00:00,14252.214285714286,stop,2,43.464285714285715,3,40.440341428762586,-0.30496514326094903,-1.000000000000012
gap_fill_failure,2022-04-12 14:00:00,14450.75,2022-04-12 14:00:00,14344.625,target,1,70.75,3,40.440341428762586,0.7398241501607838,1.5
gap_fill_failure,2022-04-13 05:00:00,14224.0,2022-04-13 13:00:00,14119.1875,target,9,69.875,4,45.40584850438225,0.7423408747847526,1.5
gap_fill_failure,2022-04-13 22:00:00,14403.5,2022-04-14 04:00:00,14481.214285714286,stop,7,77.71428571428571,4,45.40584850438225,-0.5366558644943953,-1.0000000000000067
gap_fill_failure,2022-04-18 07:00:00,13978.75,2022-04-18 11:00:00,14031.464285714286,stop,5,52.714285714285715,7,44.000933922993134,-0.3756862765061264,-1.0000000000000098
gap_fill_failure,2022-04-19 17:00:00,14349.25,2022-04-19 19:00:00,14421.625,stop,3,72.375,8,45.296060642758455,-0.5018505196189738,-1.0
gap_fill_failure,2022-04-19 22:00:00,14292.75,2022-04-20 09:00:00,14380.589285714286,stop,12,87.83928571428571,8,45.296060642758455,-0.6108184022858176,-1.000000000000006
gap_fill_failure,2022-04-20 13:00:00,14483.25,2022-04-20 13:00:00,14408.4375,target,1,49.875,9,45.38382249201533,0.5192270154206424,1.5
gap_fill_failure,2022-04-26 05:00:00,13764.0,2022-04-26 07:00:00,13633.82142857143,target,3,86.78571428571429,14,32.20453193128864,0.954820863032313,1.499999999999991
gap_fill_failure,2022-04-27 05:00:00,13248.25,2022-04-27 08:00:00,13361.785714285714,stop,4,113.53571428571429,15,36.190393450178824,-0.8497046481169557,-0.9999999999999953
gap_fill_failure,2022-04-27 15:00:00,13241.0,2022-04-27 15:00:00,13345.089285714286,stop,1,104.08928571428571,15,36.190393450178824,-0.7799819355702065,-1.000000000000005
gap_fill_failure,2022-05-04 03:00:00,13299.0,2022-05-04 14:00:00,13167.50892857143,target,12,87.66071428571429,22,48.51937216041427,0.9986024854196751,1.499999999999991
gap_fill_failure,2022-05-05 07:00:00,13664.75,2022-05-05 13:00:00,13534.25,target,7,87.0,23,39.529728291894024,0.9642204037903834,1.5
gap_fill_failure,2022-05-06 16:00:00,12904.75,2022-05-06 16:00:00,13017.589285714286,stop,1,112.83928571428571,24,36.94165096107214,-0.8668216767148906,-1.0000000000000047
gap_fill_failure,2022-05-10 05:00:00,12493.0,2022-05-10 06:00:00,12590.642857142857,stop,2,97.64285714285714,27,34.45790194259045,-0.7755192348058881,-0.9999999999999973
gap_fill_failure,2022-05-10 08:00:00,12539.25,2022-05-10 12:00:00,12621.482142857143,stop,5,82.23214285714286,27,34.45790194259045,-0.6515252481950395,-1.000000000000003
gap_fill_failure,2022-05-10 15:00:00,12462.5,2022-05-10 17:00:00,12557.714285714286,stop,3,95.21428571428571,27,34.45790194259045,-0.7582135056425243,-1.0000000000000056
gap_fill_failure,2022-05-11 12:00:00,12716.0,2022-05-11 12:00:00,12641.160714285714,target,1,49.892857142857146,28,31.003445479763897,0.5920285914070345,1.5000000000000102
gap_fill_failure,2022-05-12 16:00:00,12039.5,2022-05-12 16:00:00,12167.875,stop,1,128.375,29,31.32337664525268,-1.0550322057055972,-1.0
gap_fill_failure,2022-05-16 10:00:00,12487.75,2022-05-16 12:00:00,12560.55357142857,stop,3,72.80357142857143,32,38.05051219815436,-0.5796207230402417,-0.9999999999999892
gap_fill_failure,2022-05-16 14:00:00,12441.0,2022-05-16 14:00:00,12512.125,stop,1,71.125,32,38.05051219815436,-0.5684486048532889,-1.0
gap_fill_failure,2022-05-19 05:00:00,12124.5,2022-05-19 07:00:00,11994.1875,target,3,86.875,35,37.02661836277905,1.0864637558817503,1.5
gap_fill_failure,2022-05-19 17:00:00,12124.75,2022-05-19 18:00:00,12224.535714285714,stop,2,99.78571428571429,35,37.02661836277905,-0.8162740624096165,-0.9999999999999948
gap_fill_failure,2022-05-23 08:00:00,12175.5,2022-05-23 08:00:00,12066.69642857143,target,1,72.53571428571429,39,39.184022924315656,0.9016848320717363,1.4999999999999891
gap_fill_failure,2022-05-23 19:00:00,12188.5,2022-05-23 22:00:00,12040.160714285714,target,3,98.89285714285714,39,39.184022924315656,1.2320374223766084,1.5000000000000053
gap_fill_failure,2022-05-25 05:00:00,12061.75,2022-05-25 09:00:00,11942.63392857143,target,5,79.41071428571429,41,39.57168714623993,0.9974020148402873,1.49999999999999
gap_fill_failure,2022-05-25 16:00:00,12049.0,2022-05-25 18:00:00,12123.55357142857,stop,3,74.55357142857143,41,39.57168714623993,-0.6149481749663788,-0.9999999999999896
gap_fill_failure,2022-05-26 19:00:00,12500.0,2022-05-27 12:00:00,12580.839285714286,stop,17,80.83928571428571,42,47.46532981717651,-0.6425587663780097,-1.0000000000000064
gap_fill_failure,2022-05-27 17:00:00,12779.0,2022-05-27 19:00:00,12849.660714285714,stop,3,70.66071428571429,43,54.44602562853189,-0.5499033465308223,-0.9999999999999926
gap_fill_failure,2022-06-01 15:00:00,12835.25,2022-06-01 15:00:00,12731.830357142857,target,1,68.94642857142857,47,49.923536745166395,0.8122920268029077,1.5000000000000038
gap_fill_failure,2022-06-06 10:00:00,12906.0,2022-06-06 13:00:00,12966.875,stop,4,60.875,52,51.24114747919738,-0.4694654648864871,-1.0
gap_fill_failure,2022-06-06 16:00:00,12858.75,2022-06-06 16:00:00,12777.1875,target,1,54.375,52,51.24114747919738,0.638344706141325,1.5
gap_fill_failure,2022-06-07 16:00:00,12808.25,2022-06-07 18:00:00,12879.607142857143,stop,3,71.35714285714286,53,52.42376787293181,-0.5540319830074747,-1.0000000000000036
gap_fill_failure,2022-06-08 12:00:00,12877.75,2022-06-08 13:00:00,12914.517857142857,stop,2,36.767857142857146,54,51.49074074982226,-0.2847017407043295,-0.9999999999999929
gap_fill_failure,2022-06-08 15:00:00,12908.25,2022-06-08 15:00:00,12959.982142857143,stop,1,51.732142857142854,54,51.49074074982226,-0.3991683189598749,-1.000000000000005
gap_fill_failure,2022-06-15 15:00:00,11658.0,2022-06-15 16:00:00,11716.285714285714,stop,2,58.285714285714285,60,40.23611281944979,-0.4974760406759815,-0.9999999999999911
gap_fill_failure,2022-06-17 04:00:00,11386.0,2022-06-17 10:00:00,11462.55357142857,stop,7,76.55357142857143,62,33.57182841729188,-0.6678579162272102,-0.9999999999999898
gap_fill_failure,2022-06-20 01:00:00,11492.0,2022-06-20 15:00:00,11553.482142857143,stop,15,61.482142857142854,65,39.05958195040723,-0.5321524895864793,-1.0000000000000042
gap_fill_failure,2022-06-22 16:00:00,11730.0,2022-06-22 17:00:00,11805.964285714286,stop,2,75.96428571428571,67,40.99108916446409,-0.6434399077947961,-1.0000000000000069
gap_fill_failure,2022-06-26 22:00:00,12282.5,2022-06-27 02:00:00,12345.785714285714,stop,5,63.285714285714285,69,53.99908358292002,-0.5126098553005276,-0.9999999999999918
gap_fill_failure,2022-06-27 09:00:00,12361.25,2022-06-27 13:00:00,12269.214285714286,target,5,61.357142857142854,71,52.65036987527342,0.7501353562051394,1.4999999999999916
gap_fill_failure,2022-06-28 02:00:00,12160.0,2022-06-28 06:00:00,12227.857142857143,stop,5,67.85714285714286,72,45.35531393570624,-0.5549389567147678,-1.0000000000000038
gap_fill_failure,2022-06-29 06:00:00,11850.0,2022-06-29 09:00:00,11763.910714285714,target,4,57.392857142857146,73,45.190954986926556,0.7318083909778617,1.5000000000000089
gap_fill_failure,2022-07-01 15:00:00,11599.25,2022-07-01 18:00:00,11684.107142857143,stop,4,84.85714285714286,75,44.43506996541173,-0.7262612523115997,-1.000000000000003
