label,initial_capital_usd,final_capital_usd,total_pnl_usd,total_return_pct,total_trades,winners,losers,win_rate_pct,profit_factor,sharpe,max_drawdown_usd,max_drawdown_pct,avg_winner_usd,avg_loser_usd,avg_pnl_per_trade_usd,avg_bars_held,start_entry,end_exit,post_2024_trades,post_2024_total_pnl_usd,post_2024_return_pct,post_2024_win_rate_pct,post_2024_profit_factor,post_2024_sharpe,post_2024_max_dd_usd,stop_type,stop_value,target_type,target_value,trail_mode,trail_trigger_r,trail_distance_type,trail_distance_value,tighten_mode,rsi_threshold,atr_stretch_threshold,tighten_stop_factor,force_exit,score
combo_1809,5000.0,17110.892857142862,12110.892857142862,242.21785714285727,183,155,27,84.69945355191257,5.120903158380833,9.14765049929544,-579.3571428571449,-11.587142857142899,97.09539170506915,-108.84788359788352,66.17974238875881,1.3333333333333333,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,none,,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,663.0074979370424
combo_1917,5000.0,17110.892857142862,12110.892857142862,242.21785714285727,183,155,27,84.69945355191257,5.120903158380833,9.14765049929544,-579.3571428571449,-11.587142857142899,97.09539170506915,-108.84788359788352,66.17974238875881,1.3333333333333333,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,atr,2.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,663.0074979370424
combo_1953,5000.0,17110.892857142862,12110.892857142862,242.21785714285727,183,155,27,84.69945355191257,5.120903158380833,9.14765049929544,-579.3571428571449,-11.587142857142899,97.09539170506915,-108.84788359788352,66.17974238875881,1.3333333333333333,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,atr,2.5,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,663.0074979370424
combo_2025,5000.0,17110.892857142862,12110.892857142862,242.21785714285727,183,155,27,84.69945355191257,5.120903158380833,9.14765049929544,-579.3571428571449,-11.587142857142899,97.09539170506915,-108.84788359788352,66.17974238875881,1.3333333333333333,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,fixed,90.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,663.0074979370424
combo_2061,5000.0,17110.892857142862,12110.892857142862,242.21785714285727,183,155,27,84.69945355191257,5.120903158380833,9.14765049929544,-579.3571428571449,-11.587142857142899,97.09539170506915,-108.84788359788352,66.17974238875881,1.3333333333333333,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,fixed,120.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,663.0074979370424
combo_2097,5000.0,17110.892857142862,12110.892857142862,242.21785714285727,183,155,27,84.69945355191257,5.120903158380833,9.14765049929544,-579.3571428571449,-11.587142857142899,97.09539170506915,-108.84788359788352,66.17974238875881,1.3333333333333333,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,fixed,150.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,663.0074979370424
combo_2133,5000.0,17110.892857142862,12110.892857142862,242.21785714285727,183,155,27,84.69945355191257,5.120903158380833,9.14765049929544,-579.3571428571449,-11.587142857142899,97.09539170506915,-108.84788359788352,66.17974238875881,1.3333333333333333,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,fixed,200.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,663.0074979370424
combo_3167,5000.0,20403.5,15403.5,308.07000000000005,183,165,17,90.1639344262295,4.7753676470588236,8.858779194557826,-960.0,-19.2,118.08181818181818,-240.0,84.17213114754098,1.9781420765027322,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8964.75,179.29500000000002,96.0,13.451041666666667,11.97070549547912,-240.0,fixed,120.0,fixed,120.0,fixed,1.5,fixed,70.0,either,30.0,1.25,0.5,False,662.5474427147045
combo_2349,5000.0,17630.178571428576,12630.178571428576,252.6035714285715,183,161,21,87.97814207650273,4.922850804215201,9.186802425782469,-641.9285714285761,-12.838571428571521,98.44609582963622,-153.31632653061214,69.01736924277911,1.46448087431694,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7591.75,151.835,93.33333333333333,12.508879263670854,12.257608953798677,-160.0,fixed,80.0,fixed,60.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,662.3036486619822
combo_1341,5000.0,17539.76785714286,12539.767857142859,250.79535714285717,183,162,20,88.52459016393442,4.290306105714939,8.496068790201486,-1265.767857142855,-25.315357142857103,100.93143738977075,-190.55625000000018,68.52332162373146,1.6885245901639345,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8413.214285714283,168.26428571428565,96.0,19.866730738426988,13.828576359691569,-219.85714285714494,atr,1.5,fixed,120.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,662.2706904917387
combo_633,5000.0,15893.874999999996,10893.874999999996,217.87749999999994,183,152,30,83.06010928961749,3.917453349019157,8.241210678783267,-1538.428571428576,-30.768571428571523,96.2362546992481,-124.46785714285713,59.52937158469943,1.4426229508196722,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8080.5,161.61,96.0,28.18092263334973,15.083469597263694,-146.57142857142753,atr,1.0,fixed,120.0,atr,2.0,atr,1.5,atr_exhaust,,1.25,0.5,False,662.0711008952387
combo_2654,5000.0,24212.928571428572,19212.928571428572,384.2585714285715,183,148,35,80.87431693989072,3.744704081632653,9.287108966537248,-673.75,-13.475000000000001,177.11438223938225,-200.0,104.98868071818892,3.5737704918032787,2022-03-08 07:00:00,2026-03-27 18:00:00,75,10625.142857142855,212.5028571428571,84.0,5.427142857142856,11.050929550918383,-400.0,fixed,100.0,atr,2.0,fixed,1.0,fixed,50.0,rsi,30.0,,0.5,False,661.9393611001663
combo_1346,5000.0,23696.33928571428,18696.33928571428,373.9267857142856,183,139,44,75.95628415300546,3.21742519066347,8.74097553966032,-1070.0535714285725,-21.40107142857145,195.1646968139774,-191.62621753246773,102.16578844652611,3.9508196721311477,2022-03-08 07:00:00,2026-03-27 18:00:00,75,10762.428571428572,215.24857142857147,84.0,5.5151855680915745,12.498623484080467,-515.8392857142899,atr,1.5,fixed,120.0,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,661.8863977006724
combo_1166,5000.0,24996.517857142877,19996.517857142877,399.93035714285753,183,138,45,75.40983606557377,3.230065320428566,8.182867306982171,-1392.767857142855,-27.855357142857102,209.87901138716376,-199.2619047619049,109.2705893832944,4.185792349726776,2022-03-08 07:00:00,2026-03-27 18:00:00,75,13534.000000000015,270.6800000000003,84.0,6.431251567594688,12.402347203532097,-515.8392857142899,atr,1.5,atr,1.5,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,661.589147439482
combo_615,5000.0,15774.821428571431,10774.821428571431,215.49642857142862,183,149,33,81.4207650273224,3.685361555167874,8.196744346585076,-1247.428571428576,-24.948571428571523,99.24328859060402,-121.5887445887445,58.878805620608915,1.5136612021857923,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7547.035714285717,150.94071428571434,94.66666666666667,20.144500815365262,15.373764137156654,-146.57142857142753,atr,1.0,fixed,120.0,off,,,,atr_exhaust,,1.25,0.5,False,661.4313725111174
combo_3153,5000.0,18978.928571428565,13978.928571428565,279.5785714285713,183,164,18,89.61748633879782,4.235863095238094,8.823098532344494,-960.0,-19.2,111.57883275261321,-240.0,76.38758782201401,2.1147540983606556,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7848.428571428565,156.9685714285713,96.0,11.90059523809523,13.07024186030011,-240.0,fixed,120.0,fixed,120.0,atr,2.0,atr,1.5,atr_exhaust,,1.25,0.5,False,661.2679195622335
combo_1767,5000.0,16459.0,11459.0,229.17999999999998,183,144,38,78.68852459016394,4.769407894736842,8.941294491950282,-800.0,-16.0,100.6875,-80.0,62.61748633879781,1.6284153005464481,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6568.5,131.37,89.33333333333333,11.26328125,13.218468802527255,-160.0,fixed,40.0,fixed,200.0,off,,,,atr_exhaust,,1.25,0.5,False,661.258896244039
combo_2435,5000.0,17501.910714285703,12501.910714285703,250.03821428571405,183,158,24,86.33879781420765,4.255705915178568,8.843728665666006,-800.0,-16.0,103.42981464737787,-160.0,68.31645199063226,1.7540983606557377,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7688.428571428565,153.7685714285713,94.66666666666667,13.013169642857132,13.3441646912556,-160.0,fixed,80.0,fixed,120.0,atr,2.0,atr,1.5,either,30.0,1.25,0.5,False,660.7538966274763
combo_2726,5000.0,22720.0,17720.0,354.4,183,153,30,83.60655737704919,3.953333333333333,9.414042080382579,-776.25,-15.525,155.03267973856208,-200.0,96.83060109289617,2.6830601092896176,2022-03-08 07:00:00,2026-03-27 18:00:00,75,9885.0,197.70000000000002,86.66666666666667,5.9425,11.179383479747958,-400.0,fixed,100.0,fixed,60.0,fixed,1.0,fixed,50.0,rsi,30.0,,0.5,False,660.7116382711903
combo_3118,5000.0,20432.428571428565,15432.428571428565,308.6485714285713,183,158,24,86.33879781420765,3.6792410714285704,9.025012548054164,-867.75,-17.355,134.129294755877,-240.0,84.3302107728337,2.7431693989071038,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8636.928571428565,172.7385714285713,92.0,6.997867063492059,12.786228973514392,-480.0,fixed,120.0,fixed,90.0,atr,2.0,atr,1.5,atr_exhaust,,1.5,0.5,False,660.5703217430704
combo_2560,5000.0,17991.60714285714,12991.607142857141,259.83214285714286,183,160,22,87.43169398907104,3.9526379870129866,9.367841208811528,-739.6785714285725,-14.79357142857145,108.69754464285714,-200.0,70.9923887587822,2.180327868852459,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7510.321428571435,150.2064285714287,92.0,7.258601190476195,12.867153925781684,-400.0,fixed,100.0,atr,1.0,off,,,,atr_exhaust,,1.5,0.5,False,660.4134399047531
combo_2447,5000.0,18624.0,13624.0,272.48,183,159,23,86.88524590163934,4.702173913043478,8.645600191502123,-800.0,-16.0,108.83018867924528,-160.0,74.44808743169399,1.7540983606557377,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8929.25,178.58499999999998,96.0,19.602604166666666,12.59403277788158,-160.0,fixed,80.0,fixed,120.0,fixed,1.5,fixed,70.0,either,30.0,1.25,0.5,False,660.3011386060542
combo_3005,5000.0,19225.07142857144,14225.071428571438,284.5014285714288,183,165,17,90.1639344262295,4.486537114845941,8.827429499083806,-960.0,-19.2,110.9398268398269,-240.0,77.73263075722097,1.989071038251366,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8290.142857142862,165.80285714285725,96.0,12.514087301587308,12.613085549105723,-240.0,fixed,120.0,atr,2.0,atr,1.5,atr,1.0,either,30.0,1.25,0.5,False,660.2441193275571
combo_2957,5000.0,17504.05357142857,12504.053571428569,250.08107142857136,183,166,16,90.7103825136612,4.256263950892857,8.914472932013847,-960.0,-19.2,98.45815404475042,-240.0,68.32816159250584,1.8579234972677596,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7425.625,148.5125,96.0,11.313368055555555,13.33543766054724,-240.0,fixed,120.0,atr,1.5,off,,,,either,30.0,1.25,0.5,False,660.1986233862909
combo_2649,5000.0,18325.482142857145,13325.482142857145,266.5096428571429,183,163,19,89.07103825136612,4.50670582706767,9.248359558462662,-800.0,-16.0,105.06430762489046,-200.0,72.81684231069478,2.0765027322404372,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7311.875,146.2375,94.66666666666667,10.13984375,12.427821184126788,-419.25,fixed,100.0,atr,2.0,atr,2.0,atr,1.5,atr_exhaust,,1.25,0.5,False,660.1744398997414
combo_3143,5000.0,18390.178571428572,13390.178571428572,267.80357142857144,183,166,16,90.7103825136612,4.487025669642858,8.723788438314843,-960.0,-19.2,103.796256454389,-240.0,73.17037470725995,1.9781420765027322,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7929.892857142862,158.59785714285726,97.33333333333334,17.520610119047628,13.011455281567228,-294.25,fixed,120.0,fixed,120.0,atr,1.0,atr,1.0,either,30.0,1.25,0.5,False,660.0147942677871
combo_1282,5000.0,17866.321428571424,12866.321428571424,257.3264285714285,183,157,25,85.79234972677595,3.8344820532187747,8.928445861709541,-787.0178571428551,-15.7403571428571,110.86328480436758,-181.56857142857146,70.30776736924275,2.1038251366120218,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7939.374999999993,158.78749999999985,93.33333333333333,9.835728055009024,13.474643647144005,-374.8392857142826,atr,1.5,fixed,60.0,atr,2.0,atr,1.5,atr_exhaust,,1.5,0.5,False,659.9736426928512
combo_1881,5000.0,16903.250000000004,11903.250000000004,238.06500000000005,183,155,27,84.69945355191257,5.050249729611496,9.087389066573346,-579.3571428571449,-11.587142857142899,95.7557603686636,-108.84788359788352,65.04508196721314,1.3278688524590163,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,atr,1.5,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,659.049679257889
combo_3100,5000.0,19984.25,14984.25,299.685,183,158,24,86.33879781420765,3.601432291666667,9.016203562129661,-867.75,-17.355,131.29272151898735,-240.0,81.8811475409836,2.7431693989071038,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8188.75,163.775,92.0,6.686631944444445,12.992653810413017,-480.0,fixed,120.0,fixed,90.0,off,,,,atr_exhaust,,1.5,0.5,False,658.8888110948352
combo_3179,5000.0,18342.178571428572,13342.178571428572,266.84357142857147,183,166,16,90.7103825136612,4.4745256696428575,8.693545769621206,-960.0,-19.2,103.50709982788297,-240.0,72.90807962529274,1.989071038251366,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7929.892857142862,158.59785714285726,97.33333333333334,17.520610119047628,13.011455281567228,-294.25,fixed,120.0,fixed,150.0,atr,1.0,atr,1.0,either,30.0,1.25,0.5,False,658.7687275504462
combo_2075,5000.0,16538.053571428565,11538.053571428565,230.7610714285713,183,154,28,84.15300546448088,4.433944515306121,8.988110128590417,-720.0,-14.399999999999999,96.74060760667899,-120.0,63.049473067915656,1.5027322404371584,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7338.91071428571,146.7782142857142,93.33333333333333,13.23151785714285,13.146346648678746,-240.0,fixed,60.0,fixed,120.0,atr,2.0,atr,1.5,either,30.0,1.25,0.5,False,658.3144872087435
combo_2961,5000.0,18227.982142857138,13227.982142857138,264.55964285714276,183,166,16,90.7103825136612,4.444787016369046,8.737914457127923,-960.0,-19.2,102.81916953528396,-240.0,72.28405542544884,1.8032786885245902,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7913.46428571429,158.26928571428581,97.33333333333334,17.48638392857144,12.992819669889338,-294.25,fixed,120.0,atr,1.5,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,658.2737630105086
combo_1130,5000.0,21933.589285714297,16933.589285714297,338.67178571428593,183,149,34,81.4207650273224,3.558323553613099,9.056513919308673,-854.3392857142862,-17.086785714285725,158.071188878236,-194.67699579831958,92.53327478532402,2.6830601092896176,2022-03-08 07:00:00,2026-03-27 18:00:00,75,10137.767857142862,202.75535714285726,85.33333333333334,5.681683613303312,12.064032442894433,-515.8392857142899,atr,1.5,atr,1.0,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,658.0986107700104
combo_2768,5000.0,24443.5,19443.5,388.87,183,145,38,79.23497267759562,3.5583552631578947,9.544971047591867,-637.75,-12.754999999999999,186.50689655172414,-200.0,106.24863387978142,3.3224043715846996,2022-03-08 07:00:00,2026-03-27 18:00:00,75,9800.5,196.01,82.66666666666667,4.7694230769230765,10.80835602063805,-426.0,fixed,100.0,fixed,90.0,fixed,1.5,fixed,70.0,rsi,30.0,,0.5,False,657.9137518657155
combo_2891,5000.0,18248.25,13248.25,264.965,183,166,16,90.7103825136612,4.450065104166667,8.678045321432322,-960.0,-19.2,102.94126506024097,-240.0,72.39480874316939,2.0,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7929.892857142862,158.59785714285726,97.33333333333334,17.520610119047628,13.011455281567228,-294.25,fixed,120.0,none,,atr,1.0,atr,1.0,either,30.0,1.25,0.5,False,657.4223621790574
combo_3215,5000.0,18248.25,13248.25,264.965,183,166,16,90.7103825136612,4.450065104166667,8.678045321432322,-960.0,-19.2,102.94126506024097,-240.0,72.39480874316939,2.0,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7929.892857142862,158.59785714285726,97.33333333333334,17.520610119047628,13.011455281567228,-294.25,fixed,120.0,fixed,200.0,atr,1.0,atr,1.0,either,30.0,1.25,0.5,False,657.4223621790574
combo_2993,5000.0,18253.000000000004,13253.000000000004,265.06000000000006,183,165,17,90.1639344262295,4.248284313725491,8.776333517148927,-960.0,-19.2,105.04848484848488,-240.0,72.42076502732242,1.989071038251366,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7733.75,154.675,96.0,11.741319444444445,13.084798906928821,-240.0,fixed,120.0,atr,2.0,off,,,,either,30.0,1.25,0.5,False,656.5500023418094
combo_1851,5000.0,17134.57142857143,12134.571428571431,242.69142857142862,183,155,27,84.69945355191257,4.864952792628828,9.148540017680704,-797.3214285714275,-15.94642857142855,98.54331797235024,-116.2830687830687,66.30913348946137,1.289617486338798,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,atr,1.0,atr,1.5,atr,1.0,atr_exhaust,,1.25,0.5,False,656.5033714387768
combo_1007,5000.0,17938.83928571429,12938.83928571429,258.7767857142858,183,159,23,86.88524590163934,4.691631639281626,8.422206040205998,-1077.0625000000036,-21.541250000000073,103.41981132075472,-152.38742236024828,70.7040398126464,1.5136612021857923,2022-03-08 07:00:00,2026-03-27 18:00:00,75,9034.892857142862,180.69785714285723,96.0,25.313022585295887,12.931669402391226,-183.2142857142826,atr,1.25,fixed,120.0,fixed,1.5,fixed,70.0,either,30.0,1.25,0.5,False,656.3155021957498
combo_2195,5000.0,18409.5,13409.5,268.19,183,159,23,86.88524590163934,4.643885869565217,8.570492100483595,-800.0,-16.0,107.48113207547169,-160.0,73.27595628415301,1.7814207650273224,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8929.25,178.58499999999998,96.0,19.602604166666666,12.59403277788158,-160.0,fixed,80.0,none,,fixed,1.5,fixed,70.0,either,30.0,1.25,0.5,False,656.1851754610258
combo_2483,5000.0,18409.5,13409.5,268.19,183,159,23,86.88524590163934,4.643885869565217,8.570492100483595,-800.0,-16.0,107.48113207547169,-160.0,73.27595628415301,1.7814207650273224,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8929.25,178.58499999999998,96.0,19.602604166666666,12.59403277788158,-160.0,fixed,80.0,fixed,150.0,fixed,1.5,fixed,70.0,either,30.0,1.25,0.5,False,656.1851754610258
combo_2519,5000.0,18409.5,13409.5,268.19,183,159,23,86.88524590163934,4.643885869565217,8.570492100483595,-800.0,-16.0,107.48113207547169,-160.0,73.27595628415301,1.7814207650273224,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8929.25,178.58499999999998,96.0,19.602604166666666,12.59403277788158,-160.0,fixed,80.0,fixed,200.0,fixed,1.5,fixed,70.0,either,30.0,1.25,0.5,False,656.1851754610258
combo_2969,5000.0,18575.607142857138,13575.607142857138,271.51214285714275,183,166,16,90.7103825136612,4.535314360119046,8.819837475519696,-960.0,-19.2,104.91329604130806,-240.0,74.18364558938326,1.8579234972677596,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8261.142857142855,165.2228571428571,96.0,12.473809523809521,12.525679309276677,-240.0,fixed,120.0,atr,1.5,atr,1.5,atr,1.0,either,30.0,1.25,0.5,False,655.918417418764
combo_3011,5000.0,18460.67857142857,13460.678571428569,269.21357142857136,183,165,17,90.1639344262295,4.2991859243697474,8.764734741123556,-960.0,-19.2,106.30714285714284,-240.0,73.55562060889929,1.989071038251366,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7941.428571428565,158.8285714285713,96.0,12.029761904761896,12.92154366053233,-240.0,fixed,120.0,atr,2.0,atr,2.0,atr,1.5,either,30.0,1.25,0.5,False,655.8820673689876
combo_1995,5000.0,17332.678571428576,12332.678571428576,246.65357142857152,183,154,28,84.15300546448088,4.783444724443961,9.128049814280038,-728.0357142857138,-14.560714285714274,101.24884044526904,-116.41581632653053,67.39168618266982,1.3278688524590163,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7511.75,150.235,92.0,13.12270893371762,12.267610400066271,-139.64285714285506,fixed,60.0,fixed,60.0,atr,1.5,atr,1.0,atr_exhaust,,1.25,0.5,False,655.8364907043485
combo_2283,5000.0,18038.357142857152,13038.357142857152,260.7671428571431,183,159,23,86.88524590163934,4.543031832298139,8.991926027149214,-640.0,-12.8,105.14690026954183,-160.0,71.24785323965656,1.7322404371584699,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7689.892857142862,153.79785714285725,94.66666666666667,13.015457589285722,12.424637369130455,-160.0,fixed,80.0,atr,2.0,atr,1.5,atr,1.0,atr_exhaust,,1.25,0.5,False,655.6228918501595
combo_2291,5000.0,17385.910714285714,12385.910714285714,247.71821428571425,183,159,23,86.88524590163934,4.4439473684210515,9.104005955921993,-640.0,-12.8,100.51785714285715,-156.36645962732925,67.68257220921156,1.6775956284153006,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7214.017857142855,144.2803571428571,93.33333333333333,11.06941674975073,12.628448944480427,-236.42857142857247,fixed,80.0,atr,2.0,atr,2.0,atr,1.5,either,30.0,1.25,0.5,False,655.3537001560794
combo_2429,5000.0,17607.964285714286,12607.964285714286,252.15928571428572,183,159,23,86.88524590163934,4.426077251552795,8.719392598619963,-800.0,-16.0,102.4400269541779,-160.0,68.89597970335676,1.7540983606557377,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7830.607142857145,156.61214285714289,96.0,17.313764880952384,12.993892482407361,-160.0,fixed,80.0,fixed,120.0,atr,1.5,atr,1.0,either,30.0,1.25,0.5,False,655.1464596447022
combo_647,5000.0,17496.75,12496.75,249.93500000000003,183,154,28,84.15300546448088,4.679843934040047,8.298484276526594,-1544.4642857142899,-30.889285714285798,103.19967532467533,-121.28571428571429,68.28825136612022,1.3224043715846994,2022-03-08 07:00:00,2026-03-27 18:00:00,75,9212.21428571429,184.24428571428578,96.0,31.987746275829377,13.271741471382024,-146.57142857142753,atr,1.0,fixed,120.0,fixed,1.5,fixed,70.0,either,30.0,1.25,0.5,False,655.0151721644634
combo_2746,5000.0,19529.107142857145,14529.107142857145,290.5821428571429,183,158,24,86.33879781420765,4.026897321428572,8.997522743974168,-653.2857142857138,-13.065714285714275,122.3361211573237,-200.0,79.3940281030445,2.6557377049180326,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8219.357142857145,164.38714285714292,93.33333333333333,9.219357142857145,12.418147545985189,-414.25,fixed,100.0,fixed,90.0,atr,1.0,atr,1.0,atr_exhaust,,1.5,0.5,False,654.7889302333438
combo_2975,5000.0,17826.892857142844,12826.892857142844,256.53785714285686,183,166,16,90.7103825136612,4.340336681547615,8.845019253484066,-960.0,-19.2,100.4029690189328,-240.0,70.09231069476964,1.8579234972677596,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7748.464285714275,154.9692857142855,96.0,11.761755952380938,12.917022698579919,-240.0,fixed,120.0,atr,1.5,atr,2.0,atr,1.5,either,30.0,1.25,0.5,False,654.6809903682237
combo_2169,5000.0,17418.000000000007,12418.000000000007,248.36000000000013,183,161,21,87.97814207650273,4.85694952856351,9.041713966460106,-641.9285714285761,-12.838571428571521,97.12821650399293,-153.31632653061214,67.8579234972678,1.5683060109289617,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7540.857142857145,150.8171428571429,93.33333333333333,12.431727125067717,12.172354145261185,-160.0,fixed,80.0,none,,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,654.3888512094251
combo_2277,5000.0,17418.000000000007,12418.000000000007,248.36000000000013,183,161,21,87.97814207650273,4.85694952856351,9.041713966460106,-641.9285714285761,-12.838571428571521,97.12821650399293,-153.31632653061214,67.8579234972678,1.5683060109289617,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7540.857142857145,150.8171428571429,93.33333333333333,12.431727125067717,12.172354145261185,-160.0,fixed,80.0,atr,2.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,654.3888512094251
combo_2313,5000.0,17418.000000000007,12418.000000000007,248.36000000000013,183,161,21,87.97814207650273,4.85694952856351,9.041713966460106,-641.9285714285761,-12.838571428571521,97.12821650399293,-153.31632653061214,67.8579234972678,1.5683060109289617,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7540.857142857145,150.8171428571429,93.33333333333333,12.431727125067717,12.172354145261185,-160.0,fixed,80.0,atr,2.5,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,654.3888512094251
combo_2385,5000.0,17418.000000000007,12418.000000000007,248.36000000000013,183,161,21,87.97814207650273,4.85694952856351,9.041713966460106,-641.9285714285761,-12.838571428571521,97.12821650399293,-153.31632653061214,67.8579234972678,1.5683060109289617,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7540.857142857145,150.8171428571429,93.33333333333333,12.431727125067717,12.172354145261185,-160.0,fixed,80.0,fixed,90.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,654.3888512094251
combo_2421,5000.0,17418.000000000007,12418.000000000007,248.36000000000013,183,161,21,87.97814207650273,4.85694952856351,9.041713966460106,-641.9285714285761,-12.838571428571521,97.12821650399293,-153.31632653061214,67.8579234972678,1.5683060109289617,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7540.857142857145,150.8171428571429,93.33333333333333,12.431727125067717,12.172354145261185,-160.0,fixed,80.0,fixed,120.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,654.3888512094251
combo_2457,5000.0,17418.000000000007,12418.000000000007,248.36000000000013,183,161,21,87.97814207650273,4.85694952856351,9.041713966460106,-641.9285714285761,-12.838571428571521,97.12821650399293,-153.31632653061214,67.8579234972678,1.5683060109289617,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7540.857142857145,150.8171428571429,93.33333333333333,12.431727125067717,12.172354145261185,-160.0,fixed,80.0,fixed,150.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,654.3888512094251
combo_2493,5000.0,17418.000000000007,12418.000000000007,248.36000000000013,183,161,21,87.97814207650273,4.85694952856351,9.041713966460106,-641.9285714285761,-12.838571428571521,97.12821650399293,-153.31632653061214,67.8579234972678,1.5683060109289617,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7540.857142857145,150.8171428571429,93.33333333333333,12.431727125067717,12.172354145261185,-160.0,fixed,80.0,fixed,200.0,atr,1.0,atr,1.0,atr_exhaust,,1.25,0.5,False,654.3888512094251
