signal_time,trigger,label,return_pct,r_multiple,bars_held,entry_time,exit_time,exit_reason,prob_target_hit_first,pred_label,fold_train_start,fold_train_end,fold_test_start,fold_test_end,strategy
2022-06-13 08:00:00,atr_breakdown,0,-0.612177542133785,-1.0,5,2022-06-13 09:00:00,2022-06-13 13:00:00,stop,0.42379952440160773,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-13 14:00:00,atr_breakdown,0,-0.6174100730476417,-0.9999999999999964,1,2022-06-13 15:00:00,2022-06-13 15:00:00,stop,0.38785125733740894,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-13 19:00:00,atr_breakdown,0,-0.8584987057808413,-1.0,7,2022-06-13 20:00:00,2022-06-14 03:00:00,stop,0.5844542679832213,1,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-16 06:00:00,atr_breakdown,1,1.321602337908634,1.5000000000000078,1,2022-06-16 07:00:00,2022-06-16 07:00:00,target,0.5410569870733107,1,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-16 07:00:00,atr_breakdown,1,1.4227455525949395,1.5000000000000073,7,2022-06-16 08:00:00,2022-06-16 14:00:00,target,0.5280748153878364,1,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-16 14:00:00,atr_breakdown,0,-0.7872460806178871,-1.0000000000000087,1,2022-06-16 15:00:00,2022-06-16 15:00:00,stop,0.4636498677413521,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-16 17:00:00,atr_breakdown,0,-0.8669821422403357,-1.0000000000000027,4,2022-06-16 18:00:00,2022-06-16 22:00:00,stop,0.6113647030507557,1,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-17 13:00:00,atr_breakdown,0,-0.49782163797756906,-0.9999999999999953,4,2022-06-18 12:00:00,2022-06-19 22:00:00,stop,0.4975369232031477,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-22 05:00:00,atr_breakdown,1,0.5886772769329252,1.5000000000000113,2,2022-06-22 06:00:00,2022-06-22 07:00:00,target,0.5177401220758596,1,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-22 07:00:00,atr_breakdown,0,-0.40127304687197496,-0.9999999999999943,3,2022-06-22 08:00:00,2022-06-22 10:00:00,stop,0.43794358086844104,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-27 13:00:00,atr_breakdown,0,-0.5123308725926257,-1.0000000000000042,1,2022-06-27 14:00:00,2022-06-27 14:00:00,stop,0.4617705578548567,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-28 14:00:00,atr_breakdown,1,0.8628433081311337,1.5000000000000038,1,2022-06-28 15:00:00,2022-06-28 15:00:00,target,0.4192617175898533,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-28 15:00:00,atr_breakdown,1,0.9845636853747841,1.5000000000000033,4,2022-06-28 16:00:00,2022-06-28 19:00:00,target,0.48680784653242304,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-28 18:00:00,atr_breakdown,1,1.1078959568991742,1.5,18,2022-06-28 19:00:00,2022-06-29 13:00:00,target,0.5803204330756238,1,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-29 06:00:00,atr_breakdown,0,-0.4162704701531905,-1.0,1,2022-06-29 07:00:00,2022-06-29 07:00:00,stop,0.4670788029255083,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
