signal_time,trigger,label,entry_time,exit_time,exit_reason,bars_held,return_pct,r_multiple,regime_age,d1_rsi14,d1_close_vs_ema_atr,d1_ema_slope_atr,d1_ret_5,h1_atr14,h1_rsi14,h1_ret_1h,h1_ret_6h,h1_ret_24h,bar_range,body_size,atr_ratio,tickvol_ratio,dist_to_recent_low_atr,dist_to_recent_high_atr,dist_to_h1_ema_atr,recent_6h_mean_ret,recent_6h_std_ret,recent_24h_mean_ret,recent_24h_std_ret,recent_24h_low_break_distance,recent_24h_high_distance,hour,dayofweek,is_us_session,trigger_atr_breakdown,trigger_rsi_rollover,prev_bar_red,prev_bar_range,prev_bar_rsi14,prev_bar_atr_ratio
2020-04-07 14:00:00,atr_breakdown,0,2020-04-07 15:00:00,2020-04-07 15:00:00,stop,1,-0.9866451813275612,-1.0000000000000049,32,55.48982949198321,-0.3998869273341542,-0.2839060550135781,0.07378714320145985,78.28571428571429,53.492977814255596,-0.01983842290776383,-0.012507463624650383,0.03283591901130678,201.0,159.5,2.6061588330632093,3.254627895996483,-1.2039233576642334,2.586678832116788,3.675285219211285,0.001171413284163536,0.005505213765676234,0.0024167100290652527,0.005748537535509709,4.483576642335766,2.586678832116788,14,1,1,1,0,1,97.25,70.9324908186749,1.4033189033189033
2020-04-07 18:00:00,atr_breakdown,0,2020-04-07 19:00:00,2020-04-07 19:00:00,stop,1,-1.178477773214115,-1.0,32,55.48982949198321,-0.3998869273341542,-0.2839060550135781,0.07378714320145985,93.25,48.54424795926501,-0.013501151383237153,-0.02636986301369859,0.013383020090732334,125.75,106.5,1.50801978713836,1.4409793164607587,-0.05630026809651475,2.520107238605898,2.399919289483324,-0.0014057802462187536,0.010737441464387128,0.0012802285891644893,0.0076315344486662575,1.6246648793565683,2.5737265415549597,18,1,1,1,0,1,79.25,56.756384206238096,1.0031645569620253
2020-04-07 19:00:00,atr_breakdown,0,2020-04-07 20:00:00,2020-04-08 05:00:00,stop,9,-1.2375806170472403,-1.0,32,55.48982949198321,-0.3998869273341542,-0.2839060550135781,0.07378714320145985,97.625,46.67503129778101,-0.003517411185367525,-0.027948470008421933,0.010637262850656803,134.25,28.75,1.565597667638484,1.9301302344219595,-0.13060179257362356,2.3943661971830985,1.970862935377357,-0.004390829393495295,0.011273728755817496,0.0005862998435900944,0.008190534905204556,1.2701664532650447,2.7400768245838667,19,1,1,1,0,1,125.75,48.54424795926501,1.50801978713836
2020-04-12 22:00:00,atr_breakdown,0,2020-04-12 23:00:00,2020-04-13 13:00:00,stop,15,-1.169842955345668,-0.9999999999999987,1,55.805224655080316,-0.24063790132887936,-0.22017100117497607,0.06266450698521964,93.44642857142857,45.11948253656884,-0.012540263314257172,-0.012571142660579127,-0.007761681802469944,234.0,136.5,2.9733163913595932,0.5057040694704581,-0.13376648194152493,1.5356392126887064,1.0549736879944487,0.00027823225887030345,0.00539730884017942,0.00014327990944166166,0.005905963872990668,0.40129944582457483,2.006497229122874,22,6,0,1,0,0,33.75,54.12524646827139,0.4787234042553192
2021-03-08 02:00:00,atr_breakdown,1,2021-03-08 03:00:00,2021-03-08 09:00:00,target,7,1.4111545947483872,1.4999999999999933,1,34.734337192866604,-1.097777972549167,-0.009638589153984106,-0.055065953518472655,116.91071428571429,50.13977975096626,-0.006719211822660109,-0.007618710134656315,0.009795673076923084,130.75,85.5,1.2141613464886825,0.5137965001855849,-0.34000305483427523,1.700015274171376,-1.3791109352371724,-0.00022621587497055154,0.0007023429388363547,0.0008180403705349282,0.004241532659710405,3.036505269589125,1.700015274171376,2,0,0,1,0,1,64.75,59.11490883700618,0.612655233589592
2021-03-08 18:00:00,atr_breakdown,0,2021-03-08 19:00:00,2021-03-09 09:00:00,stop,15,-0.83353226704862,-1.0,1,34.734337192866604,-1.097777972549167,-0.009638589153984106,-0.055065953518472655,104.75,41.22737217979683,-0.007999363234767354,-0.004930238128505571,-0.019240605941373223,155.5,100.75,1.5930336790882316,1.6170857261613036,-0.3937947494033413,2.79236276849642,-2.319192879133018,0.0004898053880106704,0.006587463935060525,-0.00020277151204642352,0.003896136615583345,0.4486873508353222,3.2267303102625298,18,0,1,1,0,0,106.25,48.821828602154746,1.1826909698065953
2021-03-08 20:00:00,atr_breakdown,0,2021-03-08 21:00:00,2021-03-09 02:00:00,stop,6,-0.920241439689562,-1.0000000000000047,1,34.734337192866604,-1.097777972549167,-0.009638589153984106,-0.055065953518472655,114.58928571428571,33.61115458035451,-0.00985211790436824,-0.02238687693161101,-0.028545554768091952,136.25,122.75,1.353028798411122,1.5310292182574738,-0.8530465949820789,3.6565373227364812,-3.1183698174648504,-0.002490419736680738,0.005447513505747266,-0.0008052329255658538,0.003945015724130931,-0.6937821411874708,4.053607604799751,20,0,1,1,0,1,101.25,40.97127076580513,1.0388611004232395
2021-03-30 07:00:00,atr_breakdown,1,2021-03-30 08:00:00,2021-03-30 13:00:00,target,6,0.41985651219547115,1.5,1,45.800968070068,-0.24242311087171864,-0.014108969675863182,0.007459748848561265,35.625,43.14024465905984,-0.0014453407293111287,-0.0037414502016875906,-0.0015428482149831835,63.5,18.75,1.2568035625927758,0.4566836723860704,-0.06315789473684211,1.8035087719298246,-0.9788696001624901,-0.0006161357954190075,0.0015731874091739482,5.9110467848039194e-05,0.0024680796647762243,1.7894736842105263,3.4456140350877194,7,1,0,1,0,1,48.75,45.785949595443384,1.002828490614554
2021-03-30 13:00:00,atr_breakdown,0,2021-03-30 14:00:00,2021-03-30 14:00:00,stop,1,-0.3127241107912959,-1.0000000000000195,1,45.800968070068,-0.24242311087171864,-0.014108969675863182,0.007459748848561265,39.94642857142857,37.86985045365398,-0.0023310936551156347,-0.0038141809290953566,-0.0018031437419152585,82.75,29.75,2.169780399868895,4.935055454455389,-0.1126508717031739,1.796155565489495,-1.946668867346111,-0.000487994653186441,0.001464123169775601,-0.00017415696501689912,0.0023161708426194375,0.3755029056772463,4.293249888243183,13,1,1,1,0,0,32.5,41.9932402306113,0.8831521739130436
2021-05-18 13:00:00,atr_breakdown,0,2021-05-18 14:00:00,2021-05-18 14:00:00,stop,1,-0.22357805702587497,-0.9999999999999912,1,39.50337512273583,-0.7607109434249157,-0.031854116683579715,0.0046105081164153905,29.642857142857142,45.67262584982613,-0.002807877131819514,-0.006309622173815033,0.0032800561211914214,67.25,36.75,2.117276662731208,5.672801173125035,-0.9024096385542169,2.97710843373494,0.7347633893947249,-0.0006578202795055795,0.0007425296429604917,0.00018351793755755816,0.0018972213781784822,4.9,3.5506024096385542,13,1,1,1,0,1,37.0,53.1681777263458,1.1704230921312773
2021-05-18 18:00:00,atr_breakdown,1,2021-05-18 19:00:00,2021-05-18 20:00:00,target,2,0.535711364714464,1.4999999999999833,1,39.50337512273583,-0.7607109434249157,-0.031854116683579715,0.0046105081164153905,46.785714285714285,39.552557433561766,-0.004666628880197976,-0.007217563365683577,0.0007028207807009412,98.0,62.0,2.462311557788945,2.545709750081132,-0.6625954198473283,2.719847328244275,-0.8408157045390949,-0.0005174425594996849,0.00321902577290092,0.00039383569384377853,0.0021686212430472094,1.4694656488549618,3.5,18,1,1,1,0,1,41.75,47.1733325157068,1.1485557083906464
2021-05-18 19:00:00,atr_breakdown,1,2021-05-18 20:00:00,2021-05-19 04:00:00,target,9,0.5927168758239398,1.50000000000001,1,39.50337512273583,-0.7607109434249157,-0.031854116683579715,0.0046105081164153905,51.517857142857146,34.162558027640145,-0.0042519266542652145,-0.008655227152468026,-0.006891068115557952,108.25,55.75,2.511600928074246,2.2136211794375398,-0.5240901213171577,3.557019064124783,-1.8139395557195717,-0.0012010432136545328,0.0036392377923493515,3.172171984448339e-05,0.0022597567692220263,-0.5240901213171577,4.265511265164644,19,1,1,1,0,1,98.0,39.552557433561766,2.462311557788945
2021-05-18 23:00:00,atr_breakdown,1,2021-05-19 00:00:00,2021-05-19 07:00:00,target,8,0.6180194517396487,1.4999999999999856,1,39.50337512273583,-0.7607109434249157,-0.031854116683579715,0.0046105081164153905,53.535714285714285,32.48130658999517,-0.002441676363428291,-0.01197831056698595,-0.011866296317291192,57.75,32.25,1.2506767731456416,0.28925436111760494,-0.1027351567711808,3.0960640426951302,-2.334921437945831,-0.0019459238767346083,0.002362417367328593,-0.00027853531546321214,0.002343966491338836,-0.1027351567711808,4.865910607071381,23,1,0,1,0,0,30.75,35.462521623798054,0.6994597668467444
2021-05-19 07:00:00,atr_breakdown,1,2021-05-19 08:00:00,2021-05-19 12:00:00,target,5,0.610891319525253,1.5,2,40.00283214624742,-0.7145718697982193,-0.07629962660988732,-0.016069918240766867,52.5,27.79959638367376,-0.005596979164670057,-0.009337763519706721,-0.025783069180500218,88.5,72.75,1.6388888888888888,1.384783552304223,-0.6238095238095238,2.3380952380952382,-3.9440520778070742,-0.0007379301611341038,0.0017694914519896172,-0.0008697243954021161,0.0022427821174274476,-0.6238095238095238,6.942857142857143,7,2,0,1,0,1,57.0,34.230196537996406,1.114914425427873
2021-05-19 11:00:00,atr_breakdown,0,2021-05-19 12:00:00,2021-05-19 13:00:00,stop,2,-0.3845189103368063,-1.0000000000000158,2,40.00283214624742,-0.7145718697982193,-0.07629962660988732,-0.016069918240766867,49.82142857142857,26.13580930919096,-0.0037627354121642087,-0.011184953938674247,-0.027610886147471536,68.25,48.5,1.3040363028421305,1.272245607142244,-0.33620071684587816,3.055913978494624,-5.039124757286698,-0.0011025023186771825,0.0025586831699176073,-0.0010836095924106105,0.0024914073810199467,-0.33620071684587816,7.85304659498208,11,2,0,1,0,0,39.25,29.870683925747684,0.7531782201966899
2021-05-19 12:00:00,atr_breakdown,0,2021-05-19 13:00:00,2021-05-19 13:00:00,stop,1,-0.40852729981265545,-1.0000000000000098,2,40.00283214624742,-0.7145718697982193,-0.07629962660988732,-0.016069918240766867,52.839285714285715,24.337591450766666,-0.002072478645722353,-0.012439861225585047,-0.029077546405351873,73.0,26.5,1.3635302358160168,1.7203894976777012,-0.29807367353835756,3.1605272051368707,-5.1534624997412095,-0.0018701936798213858,0.002549056778619438,-0.0011628438947713603,0.0025468316045881767,-0.29807367353835756,7.8965866846907735,12,2,0,1,0,1,68.25,26.13580930919096,1.3040363028421305
2022-01-18 03:00:00,atr_breakdown,1,2022-01-18 04:00:00,2022-01-18 08:00:00,target,5,0.3897202833318181,1.5,1,34.54689998999551,-1.2940415647552008,-0.015055647509687176,-0.04307953144266341,40.875,36.51908325971912,-0.0074317317663324944,-0.0069168251772436795,-0.009656837385756178,133.25,118.0,3.352201257861635,1.968665766036866,-1.8960244648318043,3.3516819571865444,-4.283938174501561,0.00010801323629137476,0.0012084741163196355,-2.5423564167228092e-05,0.0012547502470090942,-1.0214067278287462,4.599388379204893,3,1,0,1,0,1,30.25,51.47982670405754,0.8727010457987738
2022-01-18 04:00:00,atr_breakdown,1,2022-01-18 05:00:00,2022-01-18 08:00:00,target,4,0.4015434539554441,1.5000000000000062,1,34.54689998999551,-1.2940415647552008,-0.015055647509687176,-0.04307953144266341,42.07142857142857,35.21427580228752,-0.0008864546562613596,-0.006500865732724681,-0.008202517324282232,69.0,14.5,1.658155602282968,1.9154582730630834,-0.011884550084889645,3.5891341256366727,-4.4058713109228975,-0.0011515714373390533,0.00330545507692469,-0.00040246696804893217,0.0019218888419159164,-0.011884550084889645,4.801358234295416,4,1,0,1,0,1,133.25,36.51908325971912,3.352201257861635
2022-01-18 08:00:00,atr_breakdown,1,2022-01-18 09:00:00,2022-01-18 09:00:00,target,1,0.512541181236359,1.5000000000000049,1,34.54689998999551,-1.2940415647552008,-0.015055647509687176,-0.04307953144266341,53.32142857142857,29.204543783290845,-0.005547630369313716,-0.014234987273355704,-0.011781754032258118,135.25,87.25,2.8473684210526318,3.0125258349943733,-0.9283322170127261,4.275954454119224,-4.931819263905459,-0.0015174283716249959,0.003091542074515615,-0.00021231199714947616,0.001910766327679505,-0.9283322170127261,5.227729403884796,8,1,0,1,0,1,34.25,36.6764354000385,0.8030480656506448
2022-01-18 09:00:00,atr_breakdown,0,2022-01-18 10:00:00,2022-01-18 12:00:00,stop,3,-0.3524248124364804,-0.9999999999999859,1,34.54689998999551,-1.2940415647552008,-0.015055647509687176,-0.04307953144266341,55.30357142857143,26.067241361387588,-0.003060248645202379,-0.009893467145774326,-0.013920638173763655,94.25,48.0,1.9088607594936708,2.2616196379546025,-0.0632870519857927,3.0106554730384243,-5.511647553781378,-0.002381826215640759,0.003412061676771427,-0.0004914277294092115,0.002174061616518383,-0.0632870519857927,5.908298353245075,9,1,0,1,0,1,135.25,29.204543783290845,2.8473684210526318
2022-01-18 17:00:00,atr_breakdown,1,2022-01-18 18:00:00,2022-01-19 02:00:00,target,8,0.751811118352963,1.5000000000000069,1,34.54689998999551,-1.2940415647552008,-0.015055647509687176,-0.04307953144266341,77.51785714285714,29.60146808150472,-0.005758769760875415,-0.0043451867471804295,-0.022705177658606912,111.25,90.5,1.6094032549728752,2.330429853073083,-0.0064501266989173,2.334945865008063,-4.102128471400112,0.00025450293082777503,0.0020211920185760897,-0.000724607512466178,0.0023020726045810532,-0.0064501266989173,4.847270214236351,17,1,1,1,0,0,109.25,36.91292959493101,1.6885625965996909
2022-01-18 20:00:00,atr_breakdown,1,2022-01-18 21:00:00,2022-01-19 03:00:00,target,6,0.8488323052181279,1.500000000000009,1,34.54689998999551,-1.2940415647552008,-0.015055647509687176,-0.04307953144266341,87.21428571428571,31.020396458415064,-0.005932108536799818,-0.007487348137741656,-0.022561119408851527,146.75,92.75,1.8721097113697973,2.424326890531876,-0.09746109746109746,2.5225225225225225,-3.886292091923393,-0.0006923287040690637,0.0031641914455150587,-0.0007078345490297335,0.002634429364268965,-0.09746109746109746,4.4459459459459465,20,1,1,1,0,0,87.75,37.969596153154974,1.2124352331606219
2022-01-19 02:00:00,atr_breakdown,0,2022-01-19 03:00:00,2022-01-19 09:00:00,stop,7,-0.5592219880152016,-1.000000000000006,2,31.636708140987793,-1.7750659166553917,-0.04774084456380932,-0.031120659694796382,86.83928571428571,26.320976396536693,-0.003629676232880019,-0.01242384995442991,-0.02992036941054521,120.25,57.0,1.5017171401810803,0.48529714725622647,-0.5066831174172322,2.349167180752622,-4.658592544627538,-0.001011215450244518,0.0031586139454416818,-0.0011391849792428733,0.002813358624376858,-0.5066831174172322,5.633970799917747,2,2,0,1,0,1,64.75,29.796606543121584,0.8475130890052356
2022-01-19 15:00:00,rsi_rollover,0,2022-01-19 16:00:00,2022-01-19 17:00:00,stop,2,-0.5012476845469016,-1.0000000000000033,2,31.636708140987793,-1.7750659166553917,-0.04774084456380932,-0.031120659694796382,78.23214285714286,44.74850225783861,-0.010182455581228544,-0.003816916316515373,-0.00834943086575457,214.25,159.75,2.7569567315425445,4.71026407714537,-0.2652362474320931,2.128281214334627,-3.122810315014221,0.001802962179897949,0.0019796256094358673,-2.743796778895598e-05,0.0030370502521940516,1.926957315681351,2.9847066879707826,15,2,1,0,1,0,116.5,61.350834707120136,1.6729492012206066
2022-01-19 15:00:00,atr_breakdown,0,2022-01-19 16:00:00,2022-01-19 17:00:00,stop,2,-0.5012476845469016,-1.0000000000000033,2,31.636708140987793,-1.7750659166553917,-0.04774084456380932,-0.031120659694796382,78.23214285714286,44.74850225783861,-0.010182455581228544,-0.003816916316515373,-0.00834943086575457,214.25,159.75,2.7569567315425445,4.71026407714537,-0.2652362474320931,2.128281214334627,-3.122810315014221,0.001802962179897949,0.0019796256094358673,-2.743796778895598e-05,0.0030370502521940516,1.926957315681351,2.9847066879707826,15,2,1,1,0,0,116.5,61.350834707120136,1.6729492012206066
2022-01-19 20:00:00,atr_breakdown,0,2022-01-19 21:00:00,2022-01-20 06:00:00,stop,9,-0.6668690630241447,-0.9999999999999949,2,31.636708140987793,-1.7750659166553917,-0.04774084456380932,-0.031120659694796382,103.16071428571429,36.02660430820961,-0.009475923419067889,-0.020572065970838938,-0.017220703218688516,191.0,146.75,2.1154644884397067,1.9684068704376187,-0.6422018348623852,3.2352432058161673,-3.716717815381912,-0.0013525444184456041,0.006206075539352887,-0.00020411754089362522,0.003957126573772238,-0.11874675437078068,3.2352432058161673,20,2,1,1,0,1,120.5,44.56379145792809,1.4435459718478587
2022-01-20 19:00:00,atr_breakdown,1,2022-01-20 20:00:00,2022-01-20 20:00:00,target,1,0.7893916230354403,1.5000000000000098,3,28.105105934956242,-2.3661293754670587,-0.08971805137825191,-0.054868394237250984,80.46428571428571,41.33896307089889,-0.006126561870213654,-0.0067030824511368214,-0.010799447992554279,158.25,95.25,2.23477493380406,2.608240287141258,-0.9538393253439859,3.190856635596982,-2.9897222732327577,0.0003583659672670529,0.003771761067347911,-0.00035212100543789243,0.003229368729096864,1.124722592099423,3.190856635596982,19,3,1,1,0,1,72.75,49.16410027859299,1.1018553578190078
2022-01-20 20:00:00,atr_breakdown,1,2022-01-20 21:00:00,2022-01-20 21:00:00,target,1,0.9739448930325523,1.5,3,28.105105934956242,-2.3661293754670587,-0.08971805137825191,-0.054868394237250984,97.5,28.51517867374828,-0.016173250060832145,-0.028341637694858757,-0.022626184490427415,296.75,248.5,3.6040686200091088,3.4675675161184984,-2.4692307692307693,5.18974358974359,-4.924272236890232,-0.0011124212398801088,0.004352729355513651,-0.00044687927632264257,0.003366974428916045,-1.6282051282051282,5.18974358974359,20,3,1,1,0,1,158.25,41.33896307089889,2.23477493380406
2022-01-20 21:00:00,atr_breakdown,1,2022-01-20 23:00:00,2022-01-21 15:00:00,target,17,1.1006947877437057,1.500000000000007,3,28.105105934956242,-2.3661293754670587,-0.08971805137825191,-0.054868394237250984,109.33928571428571,24.8803121477506,-0.007189025194565324,-0.03739348691467759,-0.020369647273200564,208.0,109.5,2.320133853876185,1.0897988597284811,-0.836844683978442,5.62469377756002,-5.281275300124089,-0.004764011535517458,0.0062393956398320545,-0.0009429134593910288,0.004604105820365346,-0.836844683978442,5.62469377756002,21,3,0,1,0,1,296.75,28.51517867374828,3.6040686200091088
2022-01-21 14:00:00,atr_breakdown,0,2022-01-21 15:00:00,2022-01-21 15:00:00,stop,1,-0.5662202663226923,-0.9999999999999938,4,24.371800953106174,-3.3018738653767197,-0.15888924843377136,-0.07352409685884442,85.28571428571429,32.5889057882012,-0.004437206055872278,-0.007439317372214371,-0.03472390067836484,188.0,66.75,1.8236934642900449,3.648316660302185,-0.36055276381909546,1.9639865996649915,-5.775753026080196,-0.0005319101173124433,0.0019958950638030073,-0.001164111173448154,0.004596373415808551,0.5422948073701842,8.108040201005025,14,4,1,1,0,0,58.25,36.722398271039445,0.6002060793405462
2022-01-21 19:00:00,atr_breakdown,1,2022-01-21 20:00:00,2022-01-22 22:00:00,target,3,1.2302181937794643,1.5000000000000067,4,24.371800953106174,-3.3018738653767197,-0.15888924843377136,-0.07352409685884442,120.21428571428571,30.208195317928897,-0.006511441053882572,-0.013643993153075296,-0.043095525997581596,152.75,96.75,1.4133703446680546,1.4386256834780458,-0.18092691622103388,2.894830659536542,-4.8539069284452,-0.0010996241611374025,0.0047042267952671045,-0.0017287342923585451,0.004711283174907682,-0.18092691622103388,6.11200237670826,19,4,1,1,0,1,122.5,34.88572570166656,1.1785929043896572
2022-01-21 20:00:00,atr_breakdown,1,2022-01-21 21:00:00,2022-01-22 22:00:00,target,2,1.3109884354851165,1.5,4,24.371800953106174,-3.3018738653767197,-0.15888924843377136,-0.07352409685884442,127.25,26.743623177014314,-0.005880172529990513,-0.015073615330684742,-0.042858301565414925,157.75,87.25,1.3977184627311996,2.0737311541823384,-0.6385068762278978,3.420432220039293,-5.166810206643941,-0.0022763176124745432,0.005077633869889885,-0.0018227820683835532,0.00478583008513571,-0.6385068762278978,6.367387033398821,20,4,1,1,0,1,152.75,30.208195317928897,1.4133703446680546
2022-01-24 10:00:00,atr_breakdown,1,2022-01-24 11:00:00,2022-01-24 13:00:00,target,3,1.1186464464171264,1.4999999999999976,7,33.02558499617834,-2.434228354689463,-0.3162687483935277,-0.03417465597078195,108.17857142857143,35.47924352879852,-0.007779337403392428,-0.013203040904198104,-0.03027949027320964,163.5,115.25,1.6704980842911878,0.9714938951927904,-0.7949818421921426,2.1654011224826677,-5.479465831323741,-0.0010021873538900346,0.0011216624706311292,-0.0008743398491769713,0.00873021051227559,2.3595245955760977,4.79068999669858,10,0,0,1,0,1,86.75,40.88799912845996,0.8753784056508578
2022-01-24 13:00:00,atr_breakdown,0,2022-01-24 14:00:00,2022-01-24 14:00:00,stop,1,-0.48988066129599384,-1.0,7,33.02558499617834,-2.434228354689463,-0.3162687483935277,-0.03417465597078195,71.375,30.775277446099537,-0.0084970337316852,-0.023028587793332278,-0.03621225466571387,129.75,125.25,1.5627822944896115,1.872623329394227,-1.5516637478108581,5.6532399299474605,-10.149037400895908,-0.0027241968965330265,0.004307965572922479,-0.0011195786393277858,0.008964725709562218,1.2049036777583186,9.632224168126095,13,0,1,1,0,1,125.25,35.30858214355494,1.5006739553691777
2022-01-24 14:00:00,atr_breakdown,1,2022-01-24 15:00:00,2022-01-24 15:00:00,target,1,0.8736368124223848,1.499999999999997,7,33.02558499617834,-2.434228354689463,-0.3162687483935277,-0.03417465597078195,83.42857142857143,29.191639065530808,-0.0033624168017380995,-0.02491733585262168,-0.03517176910493103,213.5,48.75,2.437910362546389,4.4039872859496425,-0.5603595890410958,4.683647260273973,-9.083553477736995,-0.0038656700927754604,0.004840308556809915,-0.0014964850304038473,0.00908093867078135,0.4464897260273972,8.824914383561644,14,0,1,1,0,1,129.75,30.775277446099537,1.5627822944896115
2022-01-24 16:00:00,atr_breakdown,1,2022-01-24 17:00:00,2022-01-24 17:00:00,target,1,1.1649636701106747,1.500000000000007,7,33.02558499617834,-2.434228354689463,-0.3162687483935277,-0.03417465597078195,109.46428571428571,23.712913195926973,-0.01059954201651514,-0.027918392391471092,-0.05093686557726229,275.0,152.5,2.882221931088694,4.252776472371712,-0.4133768352365416,4.4032626427406205,-8.359510550370237,-0.0042266740205177955,0.004692076860393613,-0.0018840811756247328,0.008858309296080261,-0.4133768352365416,8.47536704730832,16,0,1,1,0,1,192.25,27.96002845712127,2.1468453378001118
2022-01-25 14:00:00,atr_breakdown,0,2022-01-25 15:00:00,2022-01-25 15:00:00,stop,1,-0.801520764999808,-0.9999999999999933,8,29.703628018641695,-3.025625748424052,-0.37274962891144897,-0.03665676989168831,116.55357142857143,38.44141186703581,-0.007670215144375492,-0.008028469261449622,-0.005052246784150061,242.25,111.5,1.6648054290868484,3.416705982663067,-0.27884173433430365,2.4087635973647923,-4.723673121123603,-0.0006123854982542087,0.005172130332543543,-0.00021677792137802612,0.007807866029441791,3.358970430519381,3.665696338287115,14,1,1,1,0,1,91.75,43.791920923858996,0.6267076502732241
2022-01-25 21:00:00,atr_breakdown,0,2022-01-25 23:00:00,2022-01-25 23:00:00,stop,1,-1.2123811442534493,-0.9999999999999971,8,29.703628018641695,-3.025625748424052,-0.37274962891144897,-0.03665676989168831,175.16071428571428,37.864783628637575,-0.014779346943008753,-0.014165873908155269,-0.03945261809663447,315.0,213.75,2.054794520547945,0.28331920032712454,-0.5323682332551738,2.738913242940157,-3.7687849180576465,0.0004816117238411466,0.010802339912261778,-3.45631969765429e-05,0.00814437026174183,-0.5323682332551738,3.445407279029463,21,1,0,1,0,1,278.25,44.87235117771708,1.9699115044247788
2022-01-26 19:00:00,atr_breakdown,1,2022-01-26 20:00:00,2022-01-26 20:00:00,target,1,1.3423605234034186,1.5,9,31.636599336722753,-2.655633776880914,-0.4066405217964484,-0.009820217096336514,128.875,46.28568043425694,-0.014367719061286532,-0.01336826094304544,-0.0003082350120725552,448.75,216.25,4.100513992004569,4.6260417180474125,-0.4539282250242483,2.1842870999030066,-1.792662353645357,0.000698683416340995,0.004275155817256697,0.0011313701516096157,0.007546957445558378,2.92725509214355,2.1842870999030066,19,2,1,1,0,1,77.75,58.405875855238584,0.7591846698401075
2022-01-26 20:00:00,atr_breakdown,1,2022-01-26 21:00:00,2022-01-27 02:00:00,target,5,1.5376217815981308,1.5000000000000053,9,31.636599336722753,-2.655633776880914,-0.4066405217964484,-0.009820217096336514,146.21428571428572,41.462162673351436,-0.007588345124102891,-0.02019279553526132,-0.01586546628163754,290.0,110.25,2.431356109830224,2.623670787934026,-0.2530532486565706,3.3221787982413287,-2.2912361200157645,-0.0022186681951703777,0.007230120483431104,1.6234023865311736e-05,0.007783752340560077,1.82266731802638,3.3221787982413287,20,2,1,1,0,1,448.75,46.28568043425694,4.100513992004569
2022-01-27 17:00:00,atr_breakdown,1,2022-01-27 18:00:00,2022-01-28 12:00:00,target,18,1.4193173812887316,1.4999999999999942,10,29.63721593915392,-2.838697517719196,-0.44271338585198783,0.000745880312228886,135.03571428571428,47.40815472667203,-0.010172157352161815,-0.004898338002509273,-0.0203881359660254,223.25,148.25,1.6760510510510511,1.983490809994905,-0.05739222427929119,1.9457815392753242,-1.6706315518368184,0.0023114256623901763,0.004329013014861649,-0.0002454485027147263,0.00646742687506218,2.2345940227453056,3.66754826765406,17,3,1,1,0,0,123.75,55.546885163179475,0.9063444108761329
2022-01-27 18:00:00,atr_breakdown,1,2022-01-27 19:00:00,2022-01-28 12:00:00,target,17,1.522121575793145,1.5000000000000036,10,29.63721593915392,-2.838697517719196,-0.44271338585198783,0.000745880312228886,143.89285714285714,43.82826486393402,-0.0053197001623545015,-0.01119467051268841,-0.03128679562657699,194.75,76.25,1.4208846329229365,1.7500975304117556,-0.04517249937949864,2.361131794489948,-2.061276369715619,-0.000805299447255936,0.0055246639881487555,-0.0008363316141139452,0.0067052688866106065,1.5619260362372798,3.9769173492181684,18,3,1,1,0,1,223.25,47.40815472667203,1.6760510510510511
2022-01-28 12:00:00,atr_breakdown,0,2022-01-28 13:00:00,2022-01-28 13:00:00,stop,1,-0.6013626555415263,-1.000000000000009,11,37.84556674172283,-2.0502631282396906,-0.4600827160382965,-0.008099479079146321,85.94642857142857,33.50654723408104,-0.007822594726732968,-0.018380955671492227,-0.02339171235584281,188.25,110.25,1.6650082918739635,0.8818447581128535,-0.8260959900270102,3.316019114897154,-4.70392007947771,-0.0018319661121397972,0.001747066287318734,-0.00029602794580312064,0.004359304491795524,-0.8057344691460627,6.186993559110742,12,4,0,1,0,1,94.0,39.6438100561094,0.8160607704829083
2022-02-01 14:00:00,atr_breakdown,1,2022-02-01 15:00:00,2022-02-01 15:00:00,target,1,0.613100197734151,1.5,15,52.47456692106107,-0.41527238627638163,-0.37263753749755213,0.07106581387690025,61.625,55.223536630601096,-0.007265467755395938,-0.0073954089562984215,0.024832339476662746,173.0,110.75,2.6780185758513935,4.5236312316417076,-0.11359026369168357,1.971602434077079,5.179774954229543,0.0005201567522670943,0.0030066277031270175,0.0013872553698835906,0.0031643618617040728,6.8640973630831645,2.0608519269776875,14,1,1,1,0,0,40.0,69.4698671578036,0.6697362913352867
2022-02-02 14:00:00,atr_breakdown,0,2022-02-02 15:00:00,2022-02-02 15:00:00,stop,1,-0.31855220331939993,-0.9999999999999895,16,47.072170995619565,-1.0566463383572184,-0.35097769708745524,0.02276885545842644,49.285714285714285,52.13270394382493,-0.0049679823217252395,-0.004903779458971136,0.009458199014907409,156.0,77.25,2.6081504702194356,5.206621921105956,-1.4862318840579711,3.3833333333333333,7.24586970516535,-6.170115237846829e-06,0.003316212554186555,0.0006702765873624431,0.0033833137176190564,7.415942028985508,3.3833333333333333,14,2,1,1,0,1,81.75,61.93034358735862,1.447222836910821
