signal_time,trigger,label,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,bars_held,return_pct,r_multiple,pnl_usd,rf_prob,pred_label,fold_train_start,fold_train_end,fold_test_start,fold_test_end
2022-04-14 18:00:00,atr_breakdown,1,2022-04-14 19:00:00,14134.75,14199.910714285714,14037.00892857143,2022-04-17 22:00:00,14037.00892857143,target,3,0.6963098187508177,1.4999999999999878,195.4821428571413,0.502898051273815,1,2020-01-01,2022-03-01,2022-03-01,2022-05-01
2022-04-17 22:00:00,atr_breakdown,0,2022-04-17 23:00:00,14012.0,14085.089285714286,13902.36607142857,2022-04-18 13:00:00,14085.089285714286,stop,15,-0.5189124771002862,-1.000000000000007,-146.17857142857247,0.518361809679545,1,2020-01-01,2022-03-01,2022-03-01,2022-05-01
2022-04-19 08:00:00,atr_breakdown,0,2022-04-19 09:00:00,14056.75,14115.92857142857,13967.982142857143,2022-04-19 11:00:00,14115.92857142857,stop,3,-0.41923257920383206,-0.9999999999999868,-118.3571428571413,0.5433797518830278,1,2020-01-01,2022-03-01,2022-03-01,2022-05-01
2022-04-19 20:00:00,atr_breakdown,0,2022-04-19 22:00:00,14292.75,14380.589285714286,14160.99107142857,2022-04-20 09:00:00,14380.589285714286,stop,12,-0.6108184022858176,-1.000000000000006,-175.67857142857247,0.522272412419201,1,2020-01-01,2022-03-01,2022-03-01,2022-05-01
2022-04-20 13:00:00,rsi_rollover,0,2022-04-20 14:00:00,14277.25,14341.125,14181.4375,2022-04-20 14:00:00,14341.125,stop,1,-0.44539741477743755,-1.0,-127.75,0.5004611943413904,1,2020-01-01,2022-03-01,2022-03-01,2022-05-01
2022-04-22 00:00:00,atr_breakdown,0,2022-04-22 01:00:00,13829.0,13915.285714285714,13699.57142857143,2022-04-22 05:00:00,13915.285714285714,stop,5,-0.620078639112176,-0.9999999999999939,-172.57142857142753,0.5181344838840929,1,2020-01-01,2022-03-01,2022-03-01,2022-05-01
2022-04-28 12:00:00,atr_breakdown,0,2022-04-28 13:00:00,13387.75,13441.785714285714,13306.69642857143,2022-04-28 13:00:00,13441.785714285714,stop,1,-0.4019980338496598,-0.9999999999999905,-108.07142857142753,0.543449055202161,1,2020-01-01,2022-03-01,2022-03-01,2022-05-01
2022-05-09 19:00:00,atr_breakdown,0,2022-05-09 20:00:00,12390.0,12501.69642857143,12222.455357142857,2022-05-10 03:00:00,12501.69642857143,stop,7,-0.8934501746191703,-1.000000000000007,-223.3928571428587,0.5223329398514537,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-16 13:00:00,atr_breakdown,0,2022-05-16 14:00:00,12441.0,12512.125,12334.3125,2022-05-16 14:00:00,12512.125,stop,1,-0.5684486048532889,-1.0,-142.25,0.5246389132890027,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-16 14:00:00,atr_breakdown,0,2022-05-16 15:00:00,12402.25,12482.767857142857,12281.473214285714,2022-05-16 15:00:00,12482.767857142857,stop,1,-0.6450320799387677,-0.9999999999999968,-161.03571428571377,0.562088193350153,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-18 11:00:00,atr_breakdown,1,2022-05-18 12:00:00,12608.0,12650.660714285714,12544.00892857143,2022-05-18 13:00:00,12544.00892857143,target,2,0.5101325405056034,1.4999999999999818,127.9821428571413,0.5551472269366526,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-18 12:00:00,atr_breakdown,1,2022-05-18 13:00:00,12559.75,12606.625,12489.4375,2022-05-18 13:00:00,12489.4375,target,1,0.5629757144787417,1.5,140.625,0.5080227607914581,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-18 13:00:00,atr_breakdown,0,2022-05-18 14:00:00,12491.75,12544.82142857143,12412.142857142857,2022-05-18 14:00:00,12544.82142857143,stop,1,-0.4230544760928767,-1.0000000000000147,-106.1428571428587,0.5109412147317024,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-18 18:00:00,atr_breakdown,1,2022-05-18 19:00:00,12120.75,12204.410714285714,11995.25892857143,2022-05-19 07:00:00,11995.25892857143,target,12,1.046172260022371,1.4999999999999907,250.9821428571413,0.5605134726228147,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-20 13:00:00,atr_breakdown,1,2022-05-20 14:00:00,12188.75,12244.30357142857,12105.419642857143,2022-05-20 14:00:00,12105.419642857143,target,1,0.6883723125784114,1.4999999999999953,166.66071428571377,0.5996895645150345,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-20 15:00:00,atr_breakdown,1,2022-05-20 16:00:00,11927.0,11998.07142857143,11820.392857142857,2022-05-20 16:00:00,11820.392857142857,target,1,0.9018917065241494,1.5000000000000038,213.21428571428623,0.5926726122452861,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-23 08:00:00,atr_breakdown,0,2022-05-23 09:00:00,12091.25,12169.964285714286,11973.17857142857,2022-05-23 13:00:00,12169.964285714286,stop,5,-0.6467914273724285,-1.0000000000000067,-157.42857142857247,0.6106327460092006,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-23 13:00:00,atr_breakdown,0,2022-05-23 14:00:00,12046.25,12118.892857142857,11937.285714285714,2022-05-23 14:00:00,12118.892857142857,stop,1,-0.5994182636909873,-0.9999999999999964,-145.28571428571377,0.5153050142448279,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-23 22:00:00,atr_breakdown,1,2022-05-23 23:00:00,12076.5,12186.19642857143,11911.955357142857,2022-05-24 13:00:00,11911.955357142857,target,15,1.3813403251085488,1.5000000000000024,329.08928571428623,0.5172851056722941,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-23 22:00:00,rsi_rollover,1,2022-05-23 23:00:00,12076.5,12186.19642857143,11911.955357142857,2022-05-24 13:00:00,11911.955357142857,target,15,1.3813403251085488,1.5000000000000024,329.08928571428623,0.5172851056722941,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-24 14:00:00,atr_breakdown,0,2022-05-24 15:00:00,11819.25,11878.482142857143,11730.401785714286,2022-05-24 15:00:00,11878.482142857143,stop,1,-0.4986507715782573,-1.0000000000000044,-118.46428571428623,0.5248229860134428,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-25 11:00:00,atr_breakdown,0,2022-05-25 12:00:00,11894.0,11946.07142857143,11815.892857142857,2022-05-25 13:00:00,11946.07142857143,stop,2,-0.43588747047744736,-1.000000000000015,-104.1428571428587,0.5521512556000933,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-30 13:00:00,atr_breakdown,0,2022-05-30 14:00:00,12965.0,13006.410714285714,12902.88392857143,2022-05-30 15:00:00,13006.410714285714,stop,2,-0.31838694929285927,-0.9999999999999875,-82.82142857142753,0.5460745077508302,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-31 00:00:00,rsi_rollover,0,2022-05-31 01:00:00,12906.0,12961.232142857143,12823.151785714286,2022-05-31 02:00:00,12961.232142857143,stop,2,-0.4261334281215001,-1.0000000000000047,-110.46428571428623,0.565285183987163,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-31 00:00:00,atr_breakdown,0,2022-05-31 01:00:00,12906.0,12961.232142857143,12823.151785714286,2022-05-31 02:00:00,12961.232142857143,stop,2,-0.4261334281215001,-1.0000000000000047,-110.46428571428623,0.565285183987163,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-31 07:00:00,atr_breakdown,0,2022-05-31 08:00:00,12846.75,12909.44642857143,12752.705357142857,2022-05-31 08:00:00,12909.44642857143,stop,1,-0.4856631840747916,-1.0000000000000124,-125.3928571428587,0.6004796333845555,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-31 12:00:00,atr_breakdown,0,2022-05-31 13:00:00,12799.75,12868.892857142857,12696.035714285714,2022-05-31 13:00:00,12868.892857142857,stop,1,-0.5372867573800622,-0.9999999999999963,-138.28571428571377,0.5829131349565491,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-05-31 13:00:00,atr_breakdown,0,2022-05-31 14:00:00,12744.0,12821.339285714286,12627.99107142857,2022-05-31 14:00:00,12821.339285714286,stop,1,-0.6032075432280237,-1.0000000000000069,-154.67857142857247,0.5565207484187061,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-03 10:00:00,atr_breakdown,1,2022-06-03 11:00:00,12967.25,13002.142857142857,12914.910714285714,2022-06-03 12:00:00,12914.910714285714,target,2,0.40526246655652187,1.5000000000000147,104.67857142857247,0.586010500060265,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-03 12:00:00,atr_breakdown,1,2022-06-03 13:00:00,12908.25,12949.80357142857,12845.919642857143,2022-06-03 13:00:00,12845.919642857143,target,1,0.4852152191183512,1.4999999999999938,124.66071428571377,0.5448175138290587,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-03 14:00:00,atr_breakdown,0,2022-06-03 15:00:00,12760.75,12819.285714285714,12672.94642857143,2022-06-03 17:00:00,12819.285714285714,stop,3,-0.4566222767036221,-0.9999999999999911,-117.07142857142753,0.5023638267993732,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-03 15:00:00,atr_breakdown,0,2022-06-03 16:00:00,12740.25,12801.910714285714,12647.75892857143,2022-06-03 16:00:00,12801.910714285714,stop,1,-0.4816524319053883,-0.9999999999999916,-123.32142857142753,0.6111330839265835,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-06 15:00:00,atr_breakdown,1,2022-06-06 16:00:00,12858.75,12913.125,12777.1875,2022-06-06 16:00:00,12777.1875,target,1,0.638344706141325,1.5,163.125,0.5001897523929701,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-06 15:00:00,rsi_rollover,1,2022-06-06 16:00:00,12858.75,12913.125,12777.1875,2022-06-06 16:00:00,12777.1875,target,1,0.638344706141325,1.5,163.125,0.5001897523929701,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-06 16:00:00,atr_breakdown,0,2022-06-06 17:00:00,12798.0,12859.32142857143,12706.017857142857,2022-06-06 17:00:00,12859.32142857143,stop,1,-0.47686364254946323,-1.0000000000000127,-122.6428571428587,0.6010351438911123,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-07 01:00:00,atr_breakdown,0,2022-06-07 02:00:00,12719.75,12800.285714285714,12598.94642857143,2022-06-07 14:00:00,12800.285714285714,stop,13,-0.6291712238566061,-0.9999999999999934,-161.07142857142753,0.6243493091918922,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-09 12:00:00,atr_breakdown,0,2022-06-09 13:00:00,12750.0,12797.214285714286,12679.17857142857,2022-06-09 13:00:00,12797.214285714286,stop,1,-0.36894190141828487,-1.0000000000000109,-94.42857142857247,0.6657008336936531,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-09 18:00:00,atr_breakdown,1,2022-06-09 19:00:00,12633.0,12713.732142857143,12511.901785714286,2022-06-09 19:00:00,12511.901785714286,target,1,0.9678641693301904,1.4999999999999936,242.19642857142753,0.5636119793101598,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-13 19:00:00,atr_breakdown,0,2022-06-13 20:00:00,11490.5,11590.0,11341.25,2022-06-14 03:00:00,11590.0,stop,7,-0.8584987057808413,-1.0,-199.0,0.5020693914591304,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-16 06:00:00,atr_breakdown,1,2022-06-16 07:00:00,11639.5,11740.714285714286,11487.67857142857,2022-06-16 07:00:00,11487.67857142857,target,1,1.321602337908634,1.5000000000000078,303.6428571428587,0.5463330286223766,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-16 07:00:00,atr_breakdown,1,2022-06-16 08:00:00,11531.25,11639.089285714286,11369.49107142857,2022-06-16 14:00:00,11369.49107142857,target,7,1.4227455525949395,1.5000000000000073,323.5178571428587,0.5021298084289952,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-16 17:00:00,atr_breakdown,0,2022-06-16 18:00:00,11275.0,11373.607142857143,11127.089285714286,2022-06-16 22:00:00,11373.607142857143,stop,4,-0.8669821422403357,-1.0000000000000027,-197.21428571428623,0.5589552983063192,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-17 13:00:00,atr_breakdown,0,2022-06-18 12:00:00,11321.5,11378.142857142857,11236.535714285714,2022-06-19 22:00:00,11378.142857142857,stop,4,-0.49782163797756906,-0.9999999999999953,-113.28571428571377,0.538126472601896,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-22 05:00:00,atr_breakdown,1,2022-06-22 06:00:00,11570.5,11615.642857142857,11502.785714285714,2022-06-22 07:00:00,11502.785714285714,target,2,0.5886772769329252,1.5000000000000113,135.42857142857247,0.5343313619240165,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-29 06:00:00,atr_breakdown,0,2022-06-29 07:00:00,11782.0,11831.25,11708.125,2022-06-29 07:00:00,11831.25,stop,1,-0.4162704701531905,-1.0,-98.5,0.5154632965095503,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-30 05:00:00,atr_breakdown,1,2022-06-30 06:00:00,11742.0,11792.642857142857,11666.035714285714,2022-06-30 06:00:00,11666.035714285714,target,1,0.6511576646492045,1.5000000000000102,151.92857142857247,0.6046330852977635,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-06-30 06:00:00,atr_breakdown,0,2022-06-30 07:00:00,11665.5,11718.517857142857,11585.973214285714,2022-06-30 12:00:00,11718.517857142857,stop,6,-0.45242801000248134,-0.999999999999995,-106.03571428571377,0.5346580576597751,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
2022-07-05 12:00:00,atr_breakdown,0,2022-07-05 13:00:00,11582.0,11631.857142857143,11507.214285714286,2022-07-05 14:00:00,11631.857142857143,stop,2,-0.42862581825774404,-1.0000000000000053,-99.71428571428623,0.5011396777245085,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
2022-07-12 19:00:00,atr_breakdown,0,2022-07-12 20:00:00,11922.75,11998.642857142857,11808.910714285714,2022-07-13 12:00:00,11998.642857142857,stop,16,-0.6325120102868786,-0.9999999999999967,-151.78571428571377,0.5070493699151414,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
2022-07-18 18:00:00,atr_breakdown,0,2022-07-18 19:00:00,12067.25,12129.892857142857,11973.285714285714,2022-07-19 09:00:00,12129.892857142857,stop,14,-0.5164337218854231,-0.9999999999999958,-125.28571428571377,0.5279352760270875,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
2022-07-22 17:00:00,atr_breakdown,0,2022-07-22 18:00:00,12537.5,12595.357142857143,12450.714285714286,2022-07-24 22:00:00,12595.357142857143,stop,4,-0.45935293617263007,-1.0000000000000044,-115.71428571428623,0.538861248914601,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
2022-07-25 14:00:00,atr_breakdown,0,2022-07-25 15:00:00,12496.5,12539.375,12432.1875,2022-07-25 16:00:00,12539.375,stop,2,-0.34192294273039936,-1.0,-85.75,0.5395874995125238,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
2022-07-26 14:00:00,atr_breakdown,1,2022-07-26 15:00:00,12338.0,12377.910714285714,12278.13392857143,2022-07-26 15:00:00,12278.13392857143,target,1,0.4875828181777786,1.4999999999999805,119.7321428571413,0.5329408744381561,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
2022-08-30 13:00:00,atr_breakdown,1,2022-08-30 14:00:00,12621.0,12670.035714285714,12547.44642857143,2022-08-30 14:00:00,12547.44642857143,target,1,0.5862035103898489,1.4999999999999842,147.1071428571413,0.5516791742224701,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
2022-08-31 22:00:00,atr_breakdown,1,2022-08-31 23:00:00,12370.0,12447.32142857143,12254.017857142857,2022-09-01 14:00:00,12254.017857142857,target,16,0.9464825676709587,1.5000000000000033,231.96428571428623,0.5204924582634213,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
2022-09-01 15:00:00,atr_breakdown,0,2022-09-01 16:00:00,12185.5,12242.75,12099.625,2022-09-01 17:00:00,12242.75,stop,2,-0.467623695656616,-1.0,-114.5,0.5124822970281334,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-02 17:00:00,atr_breakdown,0,2022-09-02 18:00:00,12229.5,12321.07142857143,12092.142857142857,2022-09-05 15:00:00,12281.75,time,25,-0.4254279723980736,-0.5705928237129485,-104.5,0.5691142781998195,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-06 13:00:00,atr_breakdown,0,2022-09-06 14:00:00,12188.0,12244.92857142857,12102.607142857143,2022-09-06 14:00:00,12244.92857142857,stop,1,-0.4649155043778941,-0.9999999999999862,-113.8571428571413,0.6152251313790789,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-08 12:00:00,atr_breakdown,0,2022-09-08 13:00:00,12324.75,12364.982142857143,12264.401785714286,2022-09-08 13:00:00,12364.982142857143,stop,1,-0.32537162118251306,-1.0000000000000064,-80.46428571428623,0.5214202954900984,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-13 14:00:00,atr_breakdown,1,2022-09-13 15:00:00,12370.25,12445.589285714286,12257.24107142857,2022-09-13 19:00:00,12257.24107142857,target,5,0.921976878099029,1.5000000000000104,226.0178571428587,0.5016933994681448,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-15 14:00:00,atr_breakdown,0,2022-09-15 15:00:00,12079.75,12136.92857142857,11993.982142857143,2022-09-15 15:00:00,12136.92857142857,stop,1,-0.4711123666260475,-0.9999999999999863,-114.3571428571413,0.5255091161244342,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-20 17:00:00,atr_breakdown,0,2022-09-20 18:00:00,11881.75,11936.589285714286,11799.49107142857,2022-09-20 18:00:00,11936.589285714286,stop,1,-0.45942173598884084,-1.0000000000000095,-109.67857142857247,0.7025547188664393,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-21 19:00:00,rsi_rollover,1,2022-09-21 20:00:00,11753.0,11854.44642857143,11600.830357142857,2022-09-22 01:00:00,11600.830357142857,target,5,1.3117133702713835,1.5000000000000027,304.33928571428623,0.6079331820412599,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-21 19:00:00,atr_breakdown,1,2022-09-21 20:00:00,11753.0,11854.44642857143,11600.830357142857,2022-09-22 01:00:00,11600.830357142857,target,5,1.3117133702713835,1.5000000000000027,304.33928571428623,0.6079331820412599,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-27 15:00:00,atr_breakdown,1,2022-09-27 16:00:00,11391.25,11454.732142857143,11296.026785714286,2022-09-27 16:00:00,11296.026785714286,target,1,0.8429797139480888,1.4999999999999918,190.44642857142753,0.5936117215165119,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-27 16:00:00,atr_breakdown,0,2022-09-27 17:00:00,11346.25,11415.767857142857,11241.973214285714,2022-09-27 22:00:00,11415.767857142857,stop,5,-0.6089634793980059,-0.9999999999999963,-139.03571428571377,0.7363432096697665,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-28 01:00:00,atr_breakdown,1,2022-09-28 02:00:00,11319.0,11398.17857142857,11200.232142857143,2022-09-28 09:00:00,11200.232142857143,target,8,1.060405316854074,1.4999999999999967,237.53571428571377,0.5460728178179604,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-28 02:00:00,atr_breakdown,0,2022-09-28 03:00:00,11263.5,11345.07142857143,11141.142857142857,2022-09-28 10:00:00,11345.07142857143,stop,8,-0.7190032172560867,-1.0000000000000095,-163.1428571428587,0.631385788949342,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-29 07:00:00,atr_breakdown,0,2022-09-29 08:00:00,11436.25,11488.482142857143,11357.901785714286,2022-09-29 09:00:00,11488.482142857143,stop,2,-0.45464790045931514,-1.000000000000005,-104.46428571428623,0.6426254647722064,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-29 13:00:00,atr_breakdown,1,2022-09-29 14:00:00,11303.0,11369.857142857143,11202.714285714286,2022-09-29 14:00:00,11202.714285714286,target,1,0.8951912164143927,1.4999999999999922,200.57142857142753,0.6633197917333595,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-29 14:00:00,atr_breakdown,1,2022-09-29 15:00:00,11261.5,11333.55357142857,11153.419642857143,2022-09-29 18:00:00,11153.419642857143,target,4,0.9690333602042189,1.4999999999999964,216.16071428571377,0.7529868723997474,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-09-30 19:00:00,atr_breakdown,1,2022-09-30 20:00:00,11085.0,11173.910714285714,10951.63392857143,2022-10-03 00:00:00,10951.63392857143,target,4,1.2177732774708128,1.4999999999999911,266.7321428571413,0.7452984338839632,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-10-02 23:00:00,atr_breakdown,0,2022-10-03 00:00:00,10990.5,11084.160714285714,10850.00892857143,2022-10-03 06:00:00,11084.160714285714,stop,7,-0.8449959965394549,-0.9999999999999943,-187.32142857142753,0.5445745400809481,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-10-07 13:00:00,atr_breakdown,1,2022-10-07 14:00:00,11272.5,11336.285714285714,11176.82142857143,2022-10-07 16:00:00,11176.82142857143,target,3,0.8560445564960606,1.4999999999999878,191.3571428571413,0.5433422534243859,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-10-07 15:00:00,atr_breakdown,1,2022-10-07 16:00:00,11233.5,11304.07142857143,11127.642857142857,2022-10-07 19:00:00,11127.642857142857,target,4,0.9512988888674911,1.5000000000000038,211.71428571428623,0.6020227482195541,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-10-07 16:00:00,atr_breakdown,1,2022-10-07 17:00:00,11182.75,11256.589285714286,11071.99107142857,2022-10-09 22:00:00,11071.99107142857,target,5,1.0003524014505771,1.5000000000000107,221.5178571428587,0.5770143162566067,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-10-14 14:00:00,atr_breakdown,1,2022-10-14 15:00:00,10963.75,11061.892857142857,10816.535714285714,2022-10-14 18:00:00,10816.535714285714,target,4,1.3610114144019025,1.5000000000000053,294.42857142857247,0.5894992363647676,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-10-14 15:00:00,atr_breakdown,0,2022-10-14 16:00:00,10879.25,10980.625,10727.1875,2022-10-17 12:00:00,10980.625,stop,20,-0.9232170299960152,-1.0,-202.75,0.6718756839950657,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
2022-11-02 13:00:00,atr_breakdown,1,2022-11-02 14:00:00,11325.75,11360.32142857143,11273.892857142857,2022-11-02 15:00:00,11273.892857142857,target,2,0.4599754806458689,1.5000000000000075,103.71428571428623,0.5004441397956655,1,2020-01-01,2022-11-01,2022-11-01,2023-01-01
2022-11-02 14:00:00,atr_breakdown,1,2022-11-02 15:00:00,11315.5,11350.410714285714,11263.13392857143,2022-11-02 16:00:00,11263.13392857143,target,2,0.46493339918236565,1.4999999999999778,104.7321428571413,0.5242359041026735,1,2020-01-01,2022-11-01,2022-11-01,2023-01-01
2022-11-02 19:00:00,atr_breakdown,1,2022-11-02 20:00:00,10985.25,11071.589285714286,10855.74107142857,2022-11-03 12:00:00,10855.74107142857,target,16,1.1929994250902576,1.500000000000009,259.0178571428587,0.6033821121160282,1,2020-01-01,2022-11-01,2022-11-01,2023-01-01
2022-11-09 18:00:00,atr_breakdown,0,2022-11-09 19:00:00,10924.5,10993.160714285714,10821.50892857143,2022-11-10 13:00:00,10993.160714285714,stop,18,-0.624576644244712,-0.9999999999999923,-137.32142857142753,0.5137679793815605,1,2020-01-01,2022-11-01,2022-11-01,2023-01-01
