timestamp,touch_count,level_age_bars,departure_height,origin_departure,approach_drop_atr,approach_consec_red,approach_vol_ratio,close_above_level,wick_touched_level,wick_body_ratio,close_pos_range,precision,body_atr,rsi,pct_from_ema20,pct_from_ema50,pct_from_ema200,atr_percentile,htf_trend,htf_pct_ema20,htf_confluence,session,hour,day_of_week,dist_round_number,risk_atr,outcome
2019-05-09 02:00:00+00:00,0,31,4.319920558137454,3.363034929130663,1.6350667058756814,3,0.30448534735718913,1,1,0.6666666666666666,0.4,0.18580303475860016,0.6131500147033806,24.770925377400147,-0.005796432395428863,-0.010070453862640081,-0.02216362251595688,0.5,-1,-0.012935441571224202,0,0,2,3,0.2972848556137603,1.0388288007999251,0.0
2019-05-09 00:00:00+00:00,0,11,3.1768904458901868,2.571350554270234,0.41246920153822864,1,0.39812191998758295,1,1,1.164179104477612,0.42391304347826086,0.1667428687069435,0.5879880107034323,31.429369312872893,-0.004481948249310287,-0.008470426544833463,-0.020270915203414393,0.5,-1,-0.012935441571224202,0,0,0,3,0.9565775099503601,1.0528842488703922,0.0
2019-05-10 12:00:00+00:00,0,8,2.296330356920039,1.5027972366388023,0.8848245411985471,2,1.0276259417934703,1,1,4.578947368421052,0.7981651376146789,0.16151559085370307,0.133425922879146,35.156906992039126,-0.004037224940730368,-0.007216279581428872,-0.02167105069786781,0.74,-1,-0.01976291838287351,0,1,12,4,1.200833305912314,0.935389853605628,0.0
2019-05-23 15:00:00+00:00,0,185,12.37544112807392,2.7259064553744805,1.3847256434649917,0,4.026338514680484,1,1,0.03680981595092025,0.034482758620689655,0.18288829253311212,1.419561508709394,21.892018473177828,-0.009501469635976248,-0.014779223521050726,-0.024935706027277106,0.81,-1,-0.016748211310099684,0,2,15,3,0.43544831555502883,0.7438510567108035,0.0
2019-05-27 00:00:00+00:00,1,219,5.25305421751748,4.396272647280672,-0.09831919658455177,2,0.252334746754767,1,0,4.1875,0.8469387755102041,0.39327678633820706,0.2247295921932612,40.98987155689562,-0.001541322110648684,-0.004387903388977271,-0.016348498981352735,0.23,-1,-0.006038127289667882,0,0,0,0,0.7022799756039412,1.9326511502320438,
2019-05-28 08:00:00+00:00,2,248,4.638325167607158,5.298524735259272,3.0978595097522263,2,3.207457433653572,1,0,0.08035714285714286,0.0743801652892562,0.6940559557368375,1.8959577327445318,23.948115756951267,-0.0039060976285809866,-0.004441871839305643,-0.014620349191343182,0.21,-1,-0.0014821274478702758,0,1,8,1,0.8464097021180946,1.3464097021180674,1.0
2019-05-28 19:00:00+00:00,3,259,3.3567696160088154,3.072131256756606,1.8452417772212202,3,2.730818306570046,0,1,0.1262135922330097,0.1092436974789916,0.16685696921681248,1.0109569311371578,30.211670374225974,-0.005529385593516255,-0.006030523224939791,-0.015322855973412378,0.83,-1,-0.0063285253254596555,0,2,19,1,0.4907557918141543,0.44110930498230355,0.0
2019-05-15 13:00:00+00:00,0,24,3.9695030395620297,3.7601226594532635,0.45365749023566054,2,5.815708617963786,1,1,0.4444444444444444,0.9484978540772532,0.2791738401450219,1.3347999231933858,47.84380788355342,-0.0007561010098886842,-0.00235913586052336,-0.020632584590196495,0.41,1,0.00662086100457409,0,2,13,2,0.9683842580030446,2.6723214436284453,1.0
2019-05-23 07:00:00+00:00,1,162,16.116873043140455,5.876795500502145,1.281714099877498,2,0.6580759695142482,1,1,1.4814814814814814,0.8481012658227848,0.16362307658010614,0.3681519223052388,24.563037022243392,-0.005404707032323516,-0.008649891957122874,-0.016873677496749187,0.18,-1,-0.009925290824295245,0,1,7,3,1.5135134583659817,1.3453858956638742,0.0
2019-05-20 13:00:00+00:00,0,72,8.355154050825364,5.005827079146675,2.383035242322365,7,6.4204708705866445,1,1,4.032258064516129,0.7058823529411765,0.22522589180485764,0.22522589180485764,14.776318678201648,-0.011809946546741366,-0.015341029562890234,-0.019731859080689494,0.87,-1,-0.012953561002780455,0,2,13,0,0.5739627565349598,1.851355350829141,
2019-05-23 06:00:00+00:00,1,137,7.258335077948159,9.507591005145022,1.6282957018971154,1,0.3626950941199896,1,1,0.0,0.0,0.2345849740021268,1.255719566717267,15.538084824543375,-0.006978779936481174,-0.010005250469201202,-0.01803769345951396,0.14,-1,-0.009925290824295245,0,0,6,3,1.090130173304001,0.7759823223554385,0.0
2019-05-16 07:00:00+00:00,0,6,1.9533565530583288,1.373650737311986,0.28985290787317136,0,0.36826520540485347,1,0,5.9,0.5514018691588785,0.34026210924241856,0.12602300342311798,50.298593665525416,0.0008890256683394907,0.0037532152379799225,-0.008042375603604183,0.05,1,0.0030517770100628333,1,1,7,3,0.012602300342311799,1.4955817270426297,1.0
2019-05-20 08:00:00+00:00,1,55,6.728549267593415,1.091386711559051,2.2528624779888666,3,0.4751893479960109,1,1,0.15584415584415584,0.096,0.13016538761713453,1.5419592071568244,21.867145256875716,-0.006846820351709375,-0.007211338485832184,-0.009758142483668951,0.58,-1,-0.012806269172843231,0,1,8,0,0.010012722124394963,0.9105216071001867,0.0
2019-05-20 08:00:00+00:00,0,49,6.458205770234751,2.973778470945304,2.2528624779888666,3,0.4751893479960109,1,1,0.15584415584415584,0.096,0.1401781097415295,1.5419592071568244,21.867145256875716,-0.006846820351709375,-0.007211338485832184,-0.009758142483668951,0.58,-1,-0.012806269172843231,0,1,8,0,0.26033077523426906,0.6401781097415227,0.0
2019-05-17 19:00:00+00:00,0,7,2.9208900327420384,2.5492589348261987,2.392782683072161,1,3.072812291249165,1,1,0.09417040358744394,0.08366533864541832,0.019559531469254723,1.4539251725479343,32.53947252179948,-0.006458599618689904,-0.004165209749908368,-0.006231169118538518,0.95,-1,-0.0018856989528701084,1,2,19,4,0.8932186037626323,0.6564762517540333,1.0
2019-05-20 07:00:00+00:00,1,20,2.6961385541783005,5.092706157892345,1.1201348582576514,2,0.1920054663477964,1,0,29.0,0.5178571428571429,0.36469507013039815,0.013024823933228504,37.43663974057961,-0.0023415131718394844,-0.002282586928180317,-0.004646735598402766,0.05,-1,-0.000698251681005322,1,1,7,0,1.7844008788523051,1.1903156684611333,0.0
2019-05-20 07:00:00+00:00,0,12,2.761262673844443,2.0709470053833323,1.1201348582576514,2,0.1920054663477964,1,0,29.0,0.5178571428571429,0.42981918979654066,0.013024823933228504,37.43663974057961,-0.0023415131718394844,-0.002282586928180317,-0.004646735598402766,0.05,-1,-0.000698251681005322,1,1,7,0,1.7192767591861626,1.2554397881272759,0.0
2019-05-20 19:00:00+00:00,0,6,2.1449553789100757,1.8375350640174266,1.110905228816619,1,1.8410492803608145,1,1,2.5925925925925926,0.6339869281045751,0.048907777369285116,0.18864428413867115,27.6673402851185,-0.008145673395820008,-0.013824244522462144,-0.020323956910644772,0.87,-1,-0.014353742860473782,0,2,19,0,0.3353676162465265,1.2196430098623436,1.0
2019-05-23 06:00:00+00:00,1,65,6.830562478297222,3.6291675389740794,1.6282957018971154,1,0.3626950941199896,0,1,0.0,0.0,0.1931876256488103,1.255719566717267,15.538084824543375,-0.006978779936481174,-0.010005250469201202,-0.01803769345951396,0.14,-1,-0.009925290824295245,0,0,6,3,0.6623575736530639,0.3482097227045014,0.0
2019-05-23 06:00:00+00:00,0,59,6.733968665472816,3.4635781455608132,1.6282957018971154,1,0.3626950941199896,0,1,0.0,0.0,0.28978143847321547,1.255719566717267,15.538084824543375,-0.006978779936481174,-0.010005250469201202,-0.01803769345951396,0.14,-1,-0.009925290824295245,0,0,6,3,0.5657637608286588,0.25161590988009624,0.0
2019-05-22 12:00:00+00:00,0,29,3.8992490254092482,2.8725236903162807,0.5998844654475767,2,3.3970880408030126,1,1,4.090909090909091,0.9180327868852459,0.44991334908568253,0.2537972738432055,34.11446355745109,-0.0035127195211277456,-0.004910910558737668,-0.011971490479088747,0.35,-1,-0.0021065998907665888,0,1,12,2,1.257450129495882,1.3536817392907803,1.0
2019-05-23 00:00:00+00:00,1,41,3.4816588732540614,3.0206726809765203,1.2373839897976107,1,0.2736633361299672,1,1,0.2777777777777778,0.18518518518518517,0.02426243117250217,0.6550856416575586,31.417271591723306,-0.0038879866154877887,-0.005553221357252033,-0.012694680268303431,0.29,-1,-0.007948134068419635,0,0,0,3,1.3223024989013683,0.6819682337937778,0.0
2019-05-23 01:00:00+00:00,0,13,3.821460100043652,2.7430112374546463,1.7935073475664993,2,0.5164129507386951,0,1,0.5,0.3333333333333333,0.5626689717855684,0.797114376696222,24.96103534976953,-0.0056433392218412995,-0.007587727234042822,-0.014872400835289084,0.33,-1,-0.007948134068419635,0,0,1,3,0.8205589171872872,0.2889991355804215,0.0
2019-05-28 08:00:00+00:00,0,35,3.6564899131501685,0.8633378961604565,3.0978595097522263,2,3.207457433653572,0,1,0.08035714285714286,0.0743801652892562,0.2877792987201522,1.8959577327445318,23.948115756951267,-0.0039060976285809866,-0.004441871839305643,-0.014620349191343182,0.21,-1,-0.0014821274478702758,0,1,8,1,1.8282449565750842,0.36457444766107766,1.0
2019-05-28 18:00:00+00:00,1,45,2.8614498350816353,0.5138519070040964,1.9143502417799672,2,2.318490440288249,1,1,0.25742574257425743,0.20155038759689922,0.1712839690013655,1.0176282864198773,39.08202374432542,-0.0025395652815087526,-0.0027074170470230935,-0.011939793900044,0.8,-1,-0.0063285253254596555,0,2,18,1,1.0881569795380865,0.9130966311209315,0.0
2019-05-28 08:00:00+00:00,0,29,4.164335734421026,1.083404418711161,3.0978595097522263,2,3.207457433653572,1,1,0.08035714285714286,0.0743801652892562,0.22006652255070458,1.8959577327445318,23.948115756951267,-0.0039060976285809866,-0.004441871839305643,-0.014620349191343182,0.21,-1,-0.0014821274478702758,0,1,8,1,1.3203991353042275,0.8724202689319345,1.0
2019-05-30 23:00:00+00:00,0,32,3.3520009103205344,1.8093186731843796,1.9140687016318962,1,0.8832853907827897,1,1,0.07003891050583658,0.061855670103092786,0.009522729858865155,2.447341573728345,23.49469708767704,-0.007100996079293192,-0.008483678680973668,-0.019877679929895895,0.89,-1,-0.009750493177191248,0,0,23,3,0.37138646449574103,0.6618864076006914,1.0
2019-05-31 19:00:00+00:00,0,6,2.1029949222336533,1.6147996724294122,1.6617415233721278,1,1.7404744419585674,0,1,0.05747126436781609,0.04950495049504951,0.09388370188543095,0.8167882064032492,32.70623528607054,-0.005813782752417354,-0.010034020640717352,-0.023495905662567644,0.9,-1,-0.012303562713037548,0,2,19,4,1.5115276003554383,0.4624465192458405,0.0
2019-08-05 22:00:00+00:00,0,500,14.266487485465694,1.3703040112422027,2.7361004435000558,0,0.5891572116021367,1,1,0.20224719101123595,0.16822429906542055,0.27946989702965974,1.6046981184283688,11.75964239868145,-0.0288070079417117,-0.045504792574172497,-0.0714951370187108,0.98,-1,-0.05301025756362035,0,0,22,0,0.42371242452883895,0.5225378949217443,0.0
2019-06-06 13:00:00+00:00,0,7,2.4280698624701924,2.103581263338231,1.9357423327527339,1,6.007776022156337,1,1,0.07936507936507936,0.033783783783783786,0.022378524078066286,0.704923508459088,35.75901358587737,-0.0023472793909031005,0.001966632464143645,-8.97739546416217e-05,0.49,1,0.0060013786733248,1,2,13,3,1.6224429956598059,0.5895140963122574,1.0
2019-06-12 05:00:00+00:00,0,12,2.54819989761415,1.5926249360088438,2.0173249189445355,1,0.11778029445073612,0,1,0.15873015873015872,0.12195121951219512,0.27302141760151605,0.9555749616053063,28.920819192626496,-0.003508148153132733,-0.0008591313901461788,0.01745656197634305,0.28,1,0.002772656037513187,0,0,5,2,1.1527570965397345,0.37865714773267417,0.0
2019-08-05 12:00:00+00:00,0,500,16.262681743934802,2.26066138720402,1.6739845566147415,2,1.193911914661449,1,1,0.12264150943396226,0.08843537414965986,0.015644715482380764,0.8291699205661804,22.035254927442622,-0.01111627470777822,-0.022163395865907726,-0.04152766761309228,0.65,-1,-0.03226598482871145,0,1,12,0,1.5018926863085533,0.6173353661178581,0.0
