strategy,trades,win_rate_pct,avg_return_pct,avg_r,total_return_pct,profit_factor,sharpe,max_drawdown_pct,avg_bars_held
rsi_rollover,37,48.64864864864865,0.06009714557191618,0.23333177737323033,4.107639012864617,1.1986408644932758,0.2815314314147898,-7.467272562653804,2.972972972972973
atr_breakdown,443,43.566591422121896,0.03682233310114361,0.09156587624029504,50.30824005422272,1.1205134066412645,0.8594603846558112,-16.306378583381665,3.5485327313769752
bear_divergence,260,39.61538461538461,-0.03345240019949954,-0.022711927928109794,-4.864927314812528,0.9008147379771738,-0.10221768290956156,-16.30352195717748,4.430769230769231
ema_rejection,234,39.31623931623932,-0.02679386626484644,-0.02875531984030331,3.5131048076320504,0.9243425498637841,0.11363971185882542,-15.501747746783579,4.769230769230769
failed_rally,372,38.70967741935484,-0.03466919980194398,-0.0339042981596051,-10.31775092956002,0.9000640453289142,-0.18224276525525376,-18.3362033286805,4.672043010752688
gap_fill_failure,311,38.58520900321543,-0.024455304114642584,-0.03705766605641322,1.2299294195016186,0.9311395560817473,0.05944776111409369,-17.580732688997493,4.816720257234727
