time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2023-07-30 22:00:00+00:00,15808.5,15876.75,15800.75,15862.5,16571,0,18797,8,2023-07-30,2023-08-20
2023-07-30 23:00:00+00:00,15862.75,15864.75,15844.0,15846.75,9703,25,11113,8,2023-07-30,2023-08-20
2023-07-31 00:00:00+00:00,15846.25,15848.75,15809.75,15814.75,14603,25,16249,8,2023-07-30,2023-08-20
2023-07-31 01:00:00+00:00,15814.75,15823.25,15780.5,15784.5,21831,0,24904,8,2023-07-30,2023-08-20
2023-07-31 02:00:00+00:00,15784.75,15793.25,15769.5,15779.0,16145,0,17823,8,2023-07-30,2023-08-20
2023-07-31 03:00:00+00:00,15778.5,15778.5,15756.25,15767.25,13742,0,15368,8,2023-07-30,2023-08-20
2023-07-31 04:00:00+00:00,15767.25,15772.0,15751.5,15765.25,9437,25,10850,8,2023-07-30,2023-08-20
2023-07-31 05:00:00+00:00,15765.0,15789.75,15757.5,15782.5,11080,0,12530,8,2023-07-30,2023-08-20
2023-07-31 06:00:00+00:00,15782.5,15804.25,15774.5,15785.25,12085,0,13373,8,2023-07-30,2023-08-20
2023-07-31 07:00:00+00:00,15784.75,15797.25,15767.5,15782.5,15244,0,16657,8,2023-07-30,2023-08-20
2023-07-31 08:00:00+00:00,15782.5,15819.5,15781.0,15816.25,13094,0,14437,8,2023-07-30,2023-08-20
2023-07-31 09:00:00+00:00,15816.0,15823.5,15793.25,15799.75,10723,0,11786,8,2023-07-30,2023-08-20
2023-07-31 10:00:00+00:00,15799.75,15812.0,15793.75,15810.75,7478,25,8138,8,2023-07-30,2023-08-20
2023-07-31 11:00:00+00:00,15811.5,15834.25,15809.25,15833.25,12607,0,13924,8,2023-07-30,2023-08-20
2023-07-31 12:00:00+00:00,15833.0,15855.75,15823.5,15846.25,19211,0,21727,8,2023-07-30,2023-08-20
2023-07-31 13:00:00+00:00,15846.25,15865.25,15766.0,15788.5,142690,0,158107,8,2023-07-30,2023-08-20
2023-07-31 14:00:00+00:00,15788.25,15834.25,15767.5,15820.75,133990,0,146682,8,2023-07-30,2023-08-20
2023-07-31 15:00:00+00:00,15821.25,15840.0,15781.0,15806.0,88939,0,100338,8,2023-07-30,2023-08-20
2023-07-31 16:00:00+00:00,15805.75,15823.5,15784.5,15787.5,52486,25,60287,8,2023-07-30,2023-08-20
2023-07-31 17:00:00+00:00,15787.75,15817.25,15769.25,15801.0,62025,0,71904,8,2023-07-30,2023-08-20
2023-07-31 18:00:00+00:00,15800.75,15819.0,15780.25,15811.75,47663,0,53670,8,2023-07-30,2023-08-20
2023-07-31 19:00:00+00:00,15811.75,15822.75,15760.5,15820.0,67386,0,77039,8,2023-07-30,2023-08-20
2023-07-31 20:00:00+00:00,15819.75,15836.5,15816.75,15829.25,14369,0,16308,8,2023-07-30,2023-08-20
2023-07-31 22:00:00+00:00,15830.0,15838.0,15818.25,15821.75,5080,25,5729,8,2023-07-30,2023-08-20
2023-07-31 23:00:00+00:00,15821.75,15822.75,15812.0,15821.0,3901,25,4359,8,2023-07-30,2023-08-20
2023-08-01 00:00:00+00:00,15821.0,15835.25,15815.0,15835.0,7007,0,7923,8,2023-07-30,2023-08-20
2023-08-01 01:00:00+00:00,15834.75,15849.25,15829.25,15842.0,8746,0,9688,8,2023-07-30,2023-08-20
2023-08-01 02:00:00+00:00,15842.25,15844.25,15829.25,15831.0,5335,25,5886,8,2023-07-30,2023-08-20
2023-08-01 03:00:00+00:00,15830.75,15834.0,15823.0,15827.25,3740,25,4162,8,2023-07-30,2023-08-20
2023-08-01 04:00:00+00:00,15826.75,15835.0,15825.5,15829.25,3127,25,3552,8,2023-07-30,2023-08-20
2023-08-01 05:00:00+00:00,15829.0,15831.0,15816.75,15819.5,4125,25,4560,8,2023-07-30,2023-08-20
2023-08-01 06:00:00+00:00,15819.5,15819.5,15802.75,15806.75,6522,25,7247,8,2023-07-30,2023-08-20
2023-08-01 07:00:00+00:00,15806.75,15809.25,15776.75,15787.5,14073,0,15859,8,2023-07-30,2023-08-20
2023-08-01 08:00:00+00:00,15787.5,15792.5,15753.5,15772.5,18510,25,20785,8,2023-07-30,2023-08-20
2023-08-01 09:00:00+00:00,15772.25,15775.0,15745.5,15767.25,13820,0,15390,8,2023-07-30,2023-08-20
2023-08-01 10:00:00+00:00,15767.75,15787.0,15764.5,15783.75,11485,25,12909,8,2023-07-30,2023-08-20
2023-08-01 11:00:00+00:00,15783.75,15789.25,15726.5,15729.25,23696,0,26208,8,2023-07-30,2023-08-20
2023-08-01 12:00:00+00:00,15729.5,15747.0,15715.75,15733.25,28675,0,32052,8,2023-07-30,2023-08-20
2023-08-01 13:00:00+00:00,15733.25,15769.25,15725.25,15743.0,110376,0,120571,8,2023-07-30,2023-08-20
2023-08-01 14:00:00+00:00,15743.0,15797.25,15688.25,15778.0,192631,0,219829,8,2023-07-30,2023-08-20
2023-08-01 15:00:00+00:00,15778.25,15790.25,15755.25,15782.0,86273,0,98715,8,2023-07-30,2023-08-20
2023-08-01 16:00:00+00:00,15782.25,15789.0,15738.25,15786.75,58550,0,67504,8,2023-07-30,2023-08-20
2023-08-01 17:00:00+00:00,15786.75,15804.25,15755.25,15788.0,53952,0,62714,8,2023-07-30,2023-08-20
2023-08-01 18:00:00+00:00,15789.0,15807.0,15780.5,15793.25,54258,0,62636,8,2023-07-30,2023-08-20
2023-08-01 19:00:00+00:00,15793.75,15809.5,15774.0,15776.75,55834,0,63818,8,2023-07-30,2023-08-20
2023-08-01 20:00:00+00:00,15776.75,15786.75,15760.75,15768.5,17169,0,19195,8,2023-07-30,2023-08-20
2023-08-01 22:00:00+00:00,15729.75,15730.25,15644.25,15717.0,19329,0,22418,8,2023-07-30,2023-08-20
2023-08-01 23:00:00+00:00,15717.25,15722.0,15698.25,15713.25,7824,25,8587,8,2023-07-30,2023-08-20
2023-08-02 00:00:00+00:00,15713.75,15733.25,15690.0,15726.75,12517,25,14075,8,2023-07-30,2023-08-20
2023-08-02 01:00:00+00:00,15727.0,15750.25,15725.75,15734.75,10700,0,12113,8,2023-07-30,2023-08-20
2023-08-02 02:00:00+00:00,15735.25,15736.0,15686.0,15688.75,16469,0,18318,8,2023-07-30,2023-08-20
2023-08-02 03:00:00+00:00,15688.75,15697.25,15676.75,15687.5,10952,0,12408,8,2023-07-30,2023-08-20
2023-08-02 04:00:00+00:00,15688.0,15690.25,15671.0,15677.0,7445,25,8367,8,2023-07-30,2023-08-20
2023-08-02 05:00:00+00:00,15677.75,15692.0,15664.0,15673.0,12691,0,14294,8,2023-07-30,2023-08-20
2023-08-02 06:00:00+00:00,15672.75,15678.25,15632.25,15637.5,17563,0,19670,8,2023-07-30,2023-08-20
2023-08-02 07:00:00+00:00,15637.25,15650.0,15585.25,15586.75,27578,0,30662,8,2023-07-30,2023-08-20
2023-08-02 08:00:00+00:00,15587.0,15597.5,15551.75,15594.75,30352,0,34515,8,2023-07-30,2023-08-20
2023-08-02 09:00:00+00:00,15595.0,15614.5,15578.25,15602.25,21958,0,24390,8,2023-07-30,2023-08-20
2023-08-02 10:00:00+00:00,15602.0,15653.5,15599.5,15650.75,23748,0,26807,8,2023-07-30,2023-08-20
2023-08-02 11:00:00+00:00,15651.5,15680.75,15651.5,15658.75,26635,0,29794,8,2023-07-30,2023-08-20
2023-08-02 12:00:00+00:00,15658.75,15672.25,15620.75,15639.0,39067,0,43498,8,2023-07-30,2023-08-20
2023-08-02 13:00:00+00:00,15638.75,15639.75,15541.75,15562.25,164356,0,183549,8,2023-07-30,2023-08-20
2023-08-02 14:00:00+00:00,15562.5,15569.75,15445.5,15450.5,170950,0,191287,8,2023-07-30,2023-08-20
2023-08-02 15:00:00+00:00,15450.5,15483.5,15407.0,15408.0,125376,0,145543,8,2023-07-30,2023-08-20
2023-08-02 16:00:00+00:00,15408.0,15444.5,15373.5,15439.5,114176,0,132525,8,2023-07-30,2023-08-20
2023-08-02 17:00:00+00:00,15439.5,15469.25,15420.25,15429.75,75892,0,86656,8,2023-07-30,2023-08-20
2023-08-02 18:00:00+00:00,15429.75,15473.25,15426.75,15452.25,69347,0,78311,8,2023-07-30,2023-08-20
2023-08-02 19:00:00+00:00,15452.25,15467.25,15391.0,15427.5,92040,0,105038,8,2023-07-30,2023-08-20
2023-08-02 20:00:00+00:00,15427.5,15440.25,15406.5,15413.0,18339,25,20422,8,2023-07-30,2023-08-20
2023-08-02 22:00:00+00:00,15414.75,15450.25,15412.5,15450.0,7785,25,8992,8,2023-07-30,2023-08-20
2023-08-02 23:00:00+00:00,15450.25,15459.0,15444.25,15452.25,6848,25,7697,8,2023-07-30,2023-08-20
2023-08-03 00:00:00+00:00,15452.0,15460.0,15424.75,15450.5,11769,25,13252,8,2023-07-30,2023-08-20
2023-08-03 01:00:00+00:00,15450.25,15467.75,15441.25,15450.0,11033,0,12171,8,2023-07-30,2023-08-20
2023-08-03 02:00:00+00:00,15450.0,15453.0,15418.5,15428.75,11998,25,13143,8,2023-07-30,2023-08-20
2023-08-03 03:00:00+00:00,15428.75,15440.0,15420.5,15438.0,6359,25,7009,8,2023-07-30,2023-08-20
2023-08-03 04:00:00+00:00,15438.25,15442.0,15409.5,15413.0,7307,25,8221,8,2023-07-30,2023-08-20
2023-08-03 05:00:00+00:00,15413.0,15437.25,15398.75,15421.25,13497,25,15102,8,2023-07-30,2023-08-20
2023-08-03 06:00:00+00:00,15422.0,15429.25,15362.25,15362.25,15641,0,17307,8,2023-07-30,2023-08-20
2023-08-03 07:00:00+00:00,15362.25,15370.75,15299.5,15306.25,46158,0,51817,8,2023-07-30,2023-08-20
2023-08-03 08:00:00+00:00,15306.25,15363.0,15304.25,15352.75,29755,0,32754,8,2023-07-30,2023-08-20
2023-08-03 09:00:00+00:00,15352.0,15387.0,15351.75,15377.0,21047,0,23775,8,2023-07-30,2023-08-20
2023-08-03 10:00:00+00:00,15377.5,15398.75,15364.75,15373.5,16024,25,17756,8,2023-07-30,2023-08-20
2023-08-03 11:00:00+00:00,15373.0,15406.25,15354.75,15363.75,25608,0,28170,8,2023-07-30,2023-08-20
2023-08-03 12:00:00+00:00,15364.25,15369.75,15323.0,15338.0,50382,0,54945,8,2023-07-30,2023-08-20
2023-08-03 13:00:00+00:00,15337.75,15418.25,15310.5,15396.75,149709,0,164295,8,2023-07-30,2023-08-20
2023-08-03 14:00:00+00:00,15396.0,15427.0,15313.5,15385.25,194245,0,217301,8,2023-07-30,2023-08-20
2023-08-03 15:00:00+00:00,15385.5,15446.25,15376.5,15413.5,111650,0,126691,8,2023-07-30,2023-08-20
2023-08-03 16:00:00+00:00,15413.0,15484.0,15402.0,15468.5,71880,0,82159,8,2023-07-30,2023-08-20
2023-08-03 17:00:00+00:00,15469.0,15476.0,15409.25,15413.25,69061,0,78838,8,2023-07-30,2023-08-20
2023-08-03 18:00:00+00:00,15413.25,15441.0,15397.75,15435.75,61925,0,69236,8,2023-07-30,2023-08-20
2023-08-03 19:00:00+00:00,15435.75,15437.0,15375.5,15390.5,73545,0,82810,8,2023-07-30,2023-08-20
2023-08-03 20:00:00+00:00,15390.5,15512.5,15372.25,15409.25,64067,0,72801,8,2023-07-30,2023-08-20
2023-08-03 22:00:00+00:00,15401.25,15444.75,15389.25,15438.0,9527,25,10820,8,2023-07-30,2023-08-20
2023-08-03 23:00:00+00:00,15437.5,15458.75,15424.25,15441.5,10358,25,11568,8,2023-07-30,2023-08-20
2023-08-04 00:00:00+00:00,15441.25,15469.5,15426.5,15468.75,12262,25,13843,8,2023-07-30,2023-08-20
2023-08-04 01:00:00+00:00,15469.0,15496.0,15459.5,15476.5,14458,25,16313,8,2023-07-30,2023-08-20
2023-08-04 02:00:00+00:00,15476.0,15492.25,15458.25,15471.25,12066,0,13448,8,2023-07-30,2023-08-20
2023-08-04 03:00:00+00:00,15470.75,15486.75,15469.25,15474.0,6002,25,7211,8,2023-07-30,2023-08-20
2023-08-04 04:00:00+00:00,15473.5,15483.25,15472.5,15476.5,3472,25,3929,8,2023-07-30,2023-08-20
2023-08-04 05:00:00+00:00,15476.25,15521.25,15469.0,15513.5,11733,25,13549,8,2023-07-30,2023-08-20
2023-08-04 06:00:00+00:00,15513.5,15516.5,15491.25,15492.75,11331,25,12707,8,2023-07-30,2023-08-20
2023-08-04 07:00:00+00:00,15492.75,15495.25,15446.5,15488.0,23291,0,26144,8,2023-07-30,2023-08-20
2023-08-04 08:00:00+00:00,15487.75,15518.75,15471.5,15480.25,19952,0,22432,8,2023-07-30,2023-08-20
2023-08-04 09:00:00+00:00,15480.25,15506.0,15478.5,15485.0,13368,0,15340,8,2023-07-30,2023-08-20
2023-08-04 10:00:00+00:00,15484.75,15485.25,15441.25,15449.25,14467,25,16515,8,2023-07-30,2023-08-20
2023-08-04 11:00:00+00:00,15449.25,15452.0,15392.0,15413.75,26513,0,29793,8,2023-07-30,2023-08-20
2023-08-04 12:00:00+00:00,15414.25,15497.0,15361.75,15473.0,91466,0,100966,8,2023-07-30,2023-08-20
2023-08-04 13:00:00+00:00,15472.75,15544.25,15400.25,15409.25,205178,0,223039,8,2023-07-30,2023-08-20
2023-08-04 14:00:00+00:00,15408.75,15488.75,15353.0,15480.25,208332,0,230605,8,2023-07-30,2023-08-20
2023-08-04 15:00:00+00:00,15480.25,15541.5,15472.75,15531.0,101042,0,114315,8,2023-07-30,2023-08-20
2023-08-04 16:00:00+00:00,15531.0,15570.5,15508.25,15555.5,70458,25,80816,8,2023-07-30,2023-08-20
2023-08-04 17:00:00+00:00,15555.75,15559.0,15476.25,15485.0,81920,0,93194,8,2023-07-30,2023-08-20
2023-08-04 18:00:00+00:00,15485.0,15485.0,15318.25,15333.5,172153,0,194725,8,2023-07-30,2023-08-20
2023-08-04 19:00:00+00:00,15333.0,15369.25,15296.75,15319.0,117703,0,132360,8,2023-07-30,2023-08-20
2023-08-04 20:00:00+00:00,15319.25,15337.75,15317.5,15325.25,17760,0,20136,8,2023-07-30,2023-08-20
2023-08-06 22:00:00+00:00,15332.25,15359.0,15325.25,15356.75,10305,25,12078,8,2023-07-30,2023-08-20
2023-08-06 23:00:00+00:00,15357.0,15363.25,15344.0,15362.5,7518,25,8590,8,2023-07-30,2023-08-20
2023-08-07 00:00:00+00:00,15362.5,15394.75,15358.25,15390.5,12204,0,13912,8,2023-07-30,2023-08-20
2023-08-07 01:00:00+00:00,15390.75,15398.25,15371.25,15394.25,13025,25,14684,8,2023-07-30,2023-08-20
2023-08-07 02:00:00+00:00,15394.75,15405.0,15389.75,15399.25,6880,25,7813,8,2023-07-30,2023-08-20
2023-08-07 03:00:00+00:00,15399.5,15403.75,15393.75,15394.75,4603,25,5168,8,2023-07-30,2023-08-20
2023-08-07 04:00:00+00:00,15394.75,15398.75,15379.25,15394.0,6793,0,7695,8,2023-07-30,2023-08-20
2023-08-07 05:00:00+00:00,15394.25,15401.0,15378.25,15395.75,7975,0,9035,8,2023-07-30,2023-08-20
2023-08-07 06:00:00+00:00,15395.5,15402.5,15364.25,15379.0,12566,0,13855,8,2023-07-30,2023-08-20
2023-08-07 07:00:00+00:00,15379.25,15426.5,15372.75,15421.5,21775,0,24287,8,2023-07-30,2023-08-20
2023-08-07 08:00:00+00:00,15421.75,15425.0,15366.0,15381.25,19088,0,21304,8,2023-07-30,2023-08-20
2023-08-07 09:00:00+00:00,15381.5,15403.25,15372.0,15390.25,11033,25,12134,8,2023-07-30,2023-08-20
2023-08-07 10:00:00+00:00,15390.25,15397.75,15355.0,15377.0,15727,0,17457,8,2023-07-30,2023-08-20
2023-08-07 11:00:00+00:00,15378.0,15384.25,15367.0,15373.75,12233,0,13453,8,2023-07-30,2023-08-20
2023-08-07 12:00:00+00:00,15373.25,15403.0,15353.75,15402.25,24113,0,26907,8,2023-07-30,2023-08-20
2023-08-07 13:00:00+00:00,15401.5,15433.5,15333.75,15345.5,176105,0,196574,8,2023-07-30,2023-08-20
2023-08-07 14:00:00+00:00,15345.5,15404.0,15317.25,15354.25,166978,0,185929,8,2023-07-30,2023-08-20
2023-08-07 15:00:00+00:00,15354.25,15378.25,15294.75,15375.25,132823,0,148314,8,2023-07-30,2023-08-20
2023-08-07 16:00:00+00:00,15375.5,15389.25,15352.0,15384.75,78432,0,90284,8,2023-07-30,2023-08-20
2023-08-07 17:00:00+00:00,15384.75,15408.25,15370.5,15407.0,63173,0,72338,8,2023-07-30,2023-08-20
2023-08-07 18:00:00+00:00,15406.5,15421.5,15381.25,15410.25,62654,0,70963,8,2023-07-30,2023-08-20
2023-08-07 19:00:00+00:00,15410.5,15451.0,15395.75,15447.25,67738,0,76330,8,2023-07-30,2023-08-20
2023-08-07 20:00:00+00:00,15446.75,15455.5,15438.25,15450.5,11999,25,14661,8,2023-07-30,2023-08-20
2023-08-07 22:00:00+00:00,15458.25,15458.25,15440.25,15445.5,4885,25,5766,8,2023-07-30,2023-08-20
2023-08-07 23:00:00+00:00,15445.25,15449.25,15441.75,15448.0,3419,25,3792,8,2023-07-30,2023-08-20
2023-08-08 00:00:00+00:00,15447.75,15452.25,15434.5,15439.75,6320,25,6959,8,2023-07-30,2023-08-20
2023-08-08 01:00:00+00:00,15439.25,15440.0,15387.0,15389.75,18926,0,21098,8,2023-07-30,2023-08-20
2023-08-08 02:00:00+00:00,15389.5,15407.0,15380.5,15403.25,9890,0,11140,8,2023-07-30,2023-08-20
2023-08-08 03:00:00+00:00,15403.0,15409.75,15388.0,15393.75,7080,0,7832,8,2023-07-30,2023-08-20
2023-08-08 04:00:00+00:00,15393.75,15406.25,15391.25,15402.25,3393,0,3777,8,2023-07-30,2023-08-20
2023-08-08 05:00:00+00:00,15402.25,15405.0,15368.25,15373.0,8707,25,9690,8,2023-07-30,2023-08-20
2023-08-08 06:00:00+00:00,15373.0,15378.5,15362.0,15368.0,12218,0,13697,8,2023-07-30,2023-08-20
2023-08-08 07:00:00+00:00,15368.25,15400.5,15363.75,15400.5,15986,0,17883,8,2023-07-30,2023-08-20
2023-08-08 08:00:00+00:00,15400.75,15404.75,15370.25,15393.25,13777,0,15313,8,2023-07-30,2023-08-20
