time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2021-04-26 00:00:00+00:00,13812.25,13835.75,13806.5,13829.75,7337,25,8153,5,2021-04-26,2021-05-13
2021-04-26 01:00:00+00:00,13829.25,13842.75,13818.25,13838.75,9081,25,10523,5,2021-04-26,2021-05-13
2021-04-26 02:00:00+00:00,13839.0,13845.75,13836.75,13837.5,5008,25,5441,5,2021-04-26,2021-05-13
2021-04-26 03:00:00+00:00,13837.5,13840.75,13832.0,13833.0,3034,25,3538,5,2021-04-26,2021-05-13
2021-04-26 04:00:00+00:00,13832.5,13837.0,13832.25,13833.75,1854,25,2158,5,2021-04-26,2021-05-13
2021-04-26 05:00:00+00:00,13833.75,13835.5,13815.25,13816.25,5494,25,6193,5,2021-04-26,2021-05-13
2021-04-26 06:00:00+00:00,13816.25,13821.25,13810.25,13818.75,4746,25,5089,5,2021-04-26,2021-05-13
2021-04-26 07:00:00+00:00,13819.0,13837.5,13803.25,13808.25,12177,25,13121,5,2021-04-26,2021-05-13
2021-04-26 08:00:00+00:00,13808.0,13816.0,13776.5,13786.0,11727,25,13555,5,2021-04-26,2021-05-13
2021-04-26 09:00:00+00:00,13786.0,13791.25,13777.25,13784.75,6303,25,7774,5,2021-04-26,2021-05-13
2021-04-26 10:00:00+00:00,13784.75,13795.25,13777.5,13782.0,7818,25,9323,5,2021-04-26,2021-05-13
2021-04-26 11:00:00+00:00,13782.5,13799.0,13767.0,13797.5,12456,25,14788,5,2021-04-26,2021-05-13
2021-04-26 12:00:00+00:00,13797.5,13823.25,13790.25,13817.0,15244,25,19047,5,2021-04-26,2021-05-13
2021-04-26 13:00:00+00:00,13817.0,13852.0,13803.5,13833.75,93310,25,117872,5,2021-04-26,2021-05-13
2021-04-26 14:00:00+00:00,13833.75,13879.0,13833.5,13860.75,97272,25,119079,5,2021-04-26,2021-05-13
2021-04-26 15:00:00+00:00,13860.75,13890.75,13860.75,13872.75,50172,25,61872,5,2021-04-26,2021-05-13
2021-04-26 16:00:00+00:00,13872.75,13890.25,13855.75,13883.25,45552,25,56341,5,2021-04-26,2021-05-13
2021-04-26 17:00:00+00:00,13883.5,13897.5,13867.5,13894.75,43030,25,52517,5,2021-04-26,2021-05-13
2021-04-26 18:00:00+00:00,13894.5,13923.25,13894.5,13922.5,33177,25,41011,5,2021-04-26,2021-05-13
2021-04-26 19:00:00+00:00,13922.5,13927.5,13884.25,13916.75,64522,25,78672,5,2021-04-26,2021-05-13
2021-04-26 20:00:00+00:00,13917.0,13939.25,13894.25,13923.5,20537,0,23299,5,2021-04-26,2021-05-13
2021-04-26 21:00:00+00:00,13923.75,13925.25,13923.75,13923.75,11,0,19,5,2021-04-26,2021-05-13
2021-04-26 22:00:00+00:00,13923.0,13929.0,13915.0,13918.75,3678,25,4225,5,2021-04-26,2021-05-13
2021-04-26 23:00:00+00:00,13918.5,13932.75,13916.0,13928.75,4646,25,5178,5,2021-04-26,2021-05-13
2021-04-27 00:00:00+00:00,13928.25,13928.5,13916.5,13920.5,4021,25,4423,5,2021-04-26,2021-05-13
2021-04-27 01:00:00+00:00,13920.25,13926.75,13915.75,13924.25,5328,25,5702,5,2021-04-26,2021-05-13
2021-04-27 02:00:00+00:00,13924.5,13925.25,13917.0,13920.25,2572,25,2864,5,2021-04-26,2021-05-13
2021-04-27 03:00:00+00:00,13920.5,13924.75,13916.25,13922.25,2600,25,2999,5,2021-04-26,2021-05-13
2021-04-27 04:00:00+00:00,13922.75,13926.25,13920.5,13925.5,1549,25,1835,5,2021-04-26,2021-05-13
2021-04-27 05:00:00+00:00,13926.0,13951.25,13924.0,13944.0,6391,25,7109,5,2021-04-26,2021-05-13
2021-04-27 06:00:00+00:00,13944.25,13945.75,13925.5,13931.25,5240,25,5712,5,2021-04-26,2021-05-13
2021-04-27 07:00:00+00:00,13931.25,13937.75,13924.25,13935.25,6169,25,6517,5,2021-04-26,2021-05-13
2021-04-27 08:00:00+00:00,13935.5,13937.25,13917.25,13935.5,8095,25,8872,5,2021-04-26,2021-05-13
2021-04-27 09:00:00+00:00,13935.5,13941.0,13908.75,13914.75,7555,25,8262,5,2021-04-26,2021-05-13
2021-04-27 10:00:00+00:00,13914.75,13934.5,13913.0,13931.5,6886,25,7558,5,2021-04-26,2021-05-13
2021-04-27 11:00:00+00:00,13931.25,13937.0,13923.5,13934.25,6246,25,6884,5,2021-04-26,2021-05-13
2021-04-27 12:00:00+00:00,13933.75,13941.5,13929.5,13932.25,9905,25,11371,5,2021-04-26,2021-05-13
2021-04-27 13:00:00+00:00,13932.5,13936.0,13849.25,13857.5,107835,25,134709,5,2021-04-26,2021-05-13
2021-04-27 14:00:00+00:00,13857.75,13865.25,13814.0,13847.25,153591,25,185890,5,2021-04-26,2021-05-13
2021-04-27 15:00:00+00:00,13847.75,13873.25,13832.75,13865.25,60494,25,74978,5,2021-04-26,2021-05-13
2021-04-27 16:00:00+00:00,13865.5,13885.0,13857.25,13862.25,43965,25,54492,5,2021-04-26,2021-05-13
2021-04-27 17:00:00+00:00,13862.5,13872.75,13854.5,13859.0,33047,25,40499,5,2021-04-26,2021-05-13
2021-04-27 18:00:00+00:00,13859.0,13870.75,13840.5,13860.0,37767,25,46519,5,2021-04-26,2021-05-13
2021-04-27 19:00:00+00:00,13860.25,13877.5,13842.75,13850.5,52544,25,63575,5,2021-04-26,2021-05-13
2021-04-27 20:00:00+00:00,13850.5,13887.0,13842.75,13852.25,19376,0,20825,5,2021-04-26,2021-05-13
2021-04-27 21:00:00+00:00,13855.25,13861.5,13855.25,13861.5,16,275,30,5,2021-04-26,2021-05-13
2021-04-27 22:00:00+00:00,13862.5,13870.5,13854.5,13867.0,3631,25,4133,5,2021-04-26,2021-05-13
2021-04-27 23:00:00+00:00,13868.0,13874.0,13862.5,13864.25,3050,25,3410,5,2021-04-26,2021-05-13
2021-04-28 00:00:00+00:00,13864.5,13870.75,13857.25,13859.0,4380,25,4842,5,2021-04-26,2021-05-13
2021-04-28 01:00:00+00:00,13859.25,13879.0,13855.0,13877.25,6146,25,6885,5,2021-04-26,2021-05-13
