time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2021-12-27 00:00:00+00:00,16669.75,16908.25,16632.0,16882.25,451426,0,551892,6,2021-12-27,2022-03-15
2021-12-28 00:00:00+00:00,16882.5,16986.0,16780.75,16866.75,691004,0,785027,6,2021-12-27,2022-03-15
2021-12-29 00:00:00+00:00,16866.25,16891.5,16715.25,16790.75,559310,0,653465,6,2021-12-27,2022-03-15
2021-12-30 00:00:00+00:00,16790.25,16895.0,16738.75,16765.75,469363,0,557303,6,2021-12-27,2022-03-15
2021-12-31 00:00:00+00:00,16765.25,16791.5,16640.75,16661.0,484203,0,546012,6,2021-12-27,2022-03-15
2022-01-02 00:00:00+00:00,16682.5,16747.5,16682.5,16711.75,11636,25,13160,6,2021-12-27,2022-03-15
2022-01-03 00:00:00+00:00,16711.75,16837.0,16619.0,16811.5,757888,0,864939,6,2021-12-27,2022-03-15
2022-01-04 00:00:00+00:00,16811.75,16891.5,16467.25,16560.5,848177,0,971635,6,2021-12-27,2022-03-15
2022-01-05 00:00:00+00:00,16560.75,16586.5,16039.5,16112.0,1151371,0,1310939,6,2021-12-27,2022-03-15
2022-01-06 00:00:00+00:00,16112.0,16223.25,15926.0,16145.0,1342241,0,1467843,6,2021-12-27,2022-03-15
2022-01-07 00:00:00+00:00,16144.75,16180.75,15837.75,15900.25,1213846,0,1374481,6,2021-12-27,2022-03-15
2022-01-09 00:00:00+00:00,15917.0,15938.75,15841.75,15886.5,30575,0,34021,6,2021-12-27,2022-03-15
2022-01-10 00:00:00+00:00,15887.25,15996.25,15480.0,15955.25,1692030,0,1865107,6,2021-12-27,2022-03-15
2022-01-11 00:00:00+00:00,15955.75,16169.5,15802.0,16148.25,1340578,0,1462557,6,2021-12-27,2022-03-15
2022-01-12 00:00:00+00:00,16148.0,16337.0,16090.0,16220.0,1330310,0,1460585,6,2021-12-27,2022-03-15
2022-01-13 00:00:00+00:00,16220.25,16306.75,15785.75,15825.5,1358639,0,1516852,6,2021-12-27,2022-03-15
2022-01-14 00:00:00+00:00,15825.25,15947.5,15639.75,15947.25,1483485,0,1643839,6,2021-12-27,2022-03-15
2022-01-16 00:00:00+00:00,15944.5,15981.25,15893.25,15909.75,19716,25,21647,6,2021-12-27,2022-03-15
2022-01-17 00:00:00+00:00,15909.75,15963.75,15835.0,15915.75,299109,0,327978,6,2021-12-27,2022-03-15
2022-01-18 00:00:00+00:00,15915.25,15930.25,15498.25,15521.25,1503556,0,1655674,6,2021-12-27,2022-03-15
2022-01-19 00:00:00+00:00,15521.75,15699.75,15320.75,15333.0,1739528,0,1907298,6,2021-12-27,2022-03-15
2022-01-20 00:00:00+00:00,15332.75,15668.0,14974.25,15072.25,1496076,0,1613560,6,2021-12-27,2022-03-15
2022-01-21 00:00:00+00:00,15072.25,15186.0,14735.75,14740.0,2115504,0,2333792,6,2021-12-27,2022-03-15
2022-01-22 00:00:00+00:00,14412.5,14412.5,14412.5,14412.5,1,275,1,6,2021-12-27,2022-03-15
2022-01-23 00:00:00+00:00,14737.25,14890.0,14705.25,14877.5,50240,0,55652,6,2021-12-27,2022-03-15
