time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2021-12-27 00:00:00+00:00,16669.75,16690.5,16662.5,16667.5,8853,25,9933,6,2021-12-27,2022-03-15
2021-12-27 01:00:00+00:00,16667.5,16670.0,16650.25,16663.0,7298,0,8045,6,2021-12-27,2022-03-15
2021-12-27 02:00:00+00:00,16663.25,16675.0,16656.5,16670.75,4146,25,4673,6,2021-12-27,2022-03-15
2021-12-27 03:00:00+00:00,16670.75,16677.0,16667.5,16670.0,2765,25,3391,6,2021-12-27,2022-03-15
2021-12-27 04:00:00+00:00,16670.25,16670.75,16660.5,16663.0,2239,25,2846,6,2021-12-27,2022-03-15
2021-12-27 05:00:00+00:00,16663.0,16667.75,16659.25,16661.25,2363,25,2959,6,2021-12-27,2022-03-15
2021-12-27 06:00:00+00:00,16661.0,16665.75,16641.5,16656.75,4574,25,5559,6,2021-12-27,2022-03-15
2021-12-27 07:00:00+00:00,16656.5,16666.5,16632.0,16643.5,6662,25,7884,6,2021-12-27,2022-03-15
2021-12-27 08:00:00+00:00,16643.0,16664.75,16634.5,16659.5,8465,25,9190,6,2021-12-27,2022-03-15
2021-12-27 09:00:00+00:00,16659.0,16673.0,16648.0,16669.75,5662,25,6140,6,2021-12-27,2022-03-15
2021-12-27 10:00:00+00:00,16669.5,16676.5,16664.75,16667.25,3947,25,4268,6,2021-12-27,2022-03-15
2021-12-27 11:00:00+00:00,16667.75,16670.75,16660.0,16668.0,2575,25,2821,6,2021-12-27,2022-03-15
2021-12-27 12:00:00+00:00,16667.0,16706.5,16663.25,16695.0,9379,0,10921,6,2021-12-27,2022-03-15
2021-12-27 13:00:00+00:00,16695.5,16712.5,16688.25,16702.75,9340,25,10358,6,2021-12-27,2022-03-15
2021-12-27 14:00:00+00:00,16703.25,16775.75,16672.0,16763.25,92329,0,104701,6,2021-12-27,2022-03-15
2021-12-27 15:00:00+00:00,16763.5,16853.75,16756.25,16846.25,91087,0,114227,6,2021-12-27,2022-03-15
2021-12-27 16:00:00+00:00,16846.0,16864.5,16818.25,16839.25,54964,0,69164,6,2021-12-27,2022-03-15
2021-12-27 17:00:00+00:00,16839.5,16860.0,16836.75,16857.5,28273,0,36947,6,2021-12-27,2022-03-15
2021-12-27 18:00:00+00:00,16857.75,16877.0,16848.75,16876.75,20949,25,28589,6,2021-12-27,2022-03-15
2021-12-27 19:00:00+00:00,16876.5,16886.75,16860.0,16868.75,24660,0,33586,6,2021-12-27,2022-03-15
2021-12-27 20:00:00+00:00,16868.5,16891.0,16843.5,16887.75,45574,25,57070,6,2021-12-27,2022-03-15
2021-12-27 21:00:00+00:00,16887.75,16908.25,16885.0,16897.75,10213,0,12784,6,2021-12-27,2022-03-15
2021-12-27 23:00:00+00:00,16896.75,16899.25,16880.75,16882.25,5109,25,5836,6,2021-12-27,2022-03-15
2021-12-28 00:00:00+00:00,16882.5,16885.75,16866.25,16879.0,7127,25,7887,6,2021-12-27,2022-03-15
2021-12-28 01:00:00+00:00,16879.25,16881.5,16860.75,16876.25,6753,0,7331,6,2021-12-27,2022-03-15
2021-12-28 02:00:00+00:00,16875.75,16877.25,16862.5,16870.0,3981,25,4369,6,2021-12-27,2022-03-15
2021-12-28 03:00:00+00:00,16870.5,16880.0,16867.0,16876.0,2795,25,3105,6,2021-12-27,2022-03-15
2021-12-28 04:00:00+00:00,16875.5,16887.0,16873.25,16879.0,3128,25,3615,6,2021-12-27,2022-03-15
2021-12-28 05:00:00+00:00,16878.75,16890.5,16874.75,16890.5,3861,25,4394,6,2021-12-27,2022-03-15
2021-12-28 06:00:00+00:00,16890.5,16897.25,16881.0,16889.5,4839,25,5355,6,2021-12-27,2022-03-15
2021-12-28 07:00:00+00:00,16889.25,16891.25,16869.5,16877.25,4575,25,5238,6,2021-12-27,2022-03-15
2021-12-28 08:00:00+00:00,16877.25,16936.25,16875.25,16934.0,12394,25,14358,6,2021-12-27,2022-03-15
2021-12-28 09:00:00+00:00,16933.5,16967.5,16927.75,16966.0,12474,25,14791,6,2021-12-27,2022-03-15
2021-12-28 10:00:00+00:00,16966.25,16980.25,16963.75,16976.0,8206,0,9816,6,2021-12-27,2022-03-15
2021-12-28 11:00:00+00:00,16975.5,16976.0,16956.5,16963.25,4536,25,5101,6,2021-12-27,2022-03-15
2021-12-28 12:00:00+00:00,16963.0,16986.0,16953.5,16970.75,8522,25,10054,6,2021-12-27,2022-03-15
2021-12-28 13:00:00+00:00,16970.5,16975.25,16935.25,16939.25,13385,25,14710,6,2021-12-27,2022-03-15
2021-12-28 14:00:00+00:00,16939.0,16942.75,16848.25,16903.0,124595,0,138154,6,2021-12-27,2022-03-15
2021-12-28 15:00:00+00:00,16903.0,16913.5,16818.75,16874.5,140667,0,159060,6,2021-12-27,2022-03-15
2021-12-28 16:00:00+00:00,16874.25,16893.0,16823.25,16881.25,79703,0,90956,6,2021-12-27,2022-03-15
2021-12-28 17:00:00+00:00,16881.25,16887.0,16794.75,16829.0,66265,0,76099,6,2021-12-27,2022-03-15
2021-12-28 18:00:00+00:00,16828.75,16838.0,16797.5,16819.75,48194,25,56060,6,2021-12-27,2022-03-15
2021-12-28 19:00:00+00:00,16819.0,16831.0,16780.75,16822.25,53469,0,61651,6,2021-12-27,2022-03-15
2021-12-28 20:00:00+00:00,16822.25,16855.75,16801.25,16822.75,66705,0,75659,6,2021-12-27,2022-03-15
2021-12-28 21:00:00+00:00,16823.0,16857.0,16819.75,16838.75,9070,0,10553,6,2021-12-27,2022-03-15
2021-12-28 23:00:00+00:00,16845.75,16871.75,16839.75,16866.75,5760,25,6711,6,2021-12-27,2022-03-15
2021-12-29 00:00:00+00:00,16866.25,16874.5,16856.5,16871.5,4993,25,5637,6,2021-12-27,2022-03-15
2021-12-29 01:00:00+00:00,16871.75,16880.75,16829.5,16833.25,9968,25,10994,6,2021-12-27,2022-03-15
2021-12-29 02:00:00+00:00,16833.75,16870.0,16825.75,16866.75,7617,0,8425,6,2021-12-27,2022-03-15
2021-12-29 03:00:00+00:00,16867.0,16872.5,16855.25,16866.5,4764,25,5432,6,2021-12-27,2022-03-15
2021-12-29 04:00:00+00:00,16867.0,16871.25,16860.25,16869.0,2076,25,2297,6,2021-12-27,2022-03-15
2021-12-29 05:00:00+00:00,16869.5,16882.0,16856.75,16876.25,4758,25,6108,6,2021-12-27,2022-03-15
2021-12-29 06:00:00+00:00,16876.5,16880.0,16861.75,16871.25,3858,25,4438,6,2021-12-27,2022-03-15
2021-12-29 07:00:00+00:00,16871.75,16891.5,16871.0,16885.75,5158,25,5750,6,2021-12-27,2022-03-15
2021-12-29 08:00:00+00:00,16885.5,16890.0,16855.75,16870.75,10169,25,11075,6,2021-12-27,2022-03-15
2021-12-29 09:00:00+00:00,16871.0,16887.25,16867.75,16877.75,4011,25,4313,6,2021-12-27,2022-03-15
2021-12-29 10:00:00+00:00,16877.5,16884.25,16862.25,16870.5,4019,25,4640,6,2021-12-27,2022-03-15
2021-12-29 11:00:00+00:00,16871.25,16871.5,16843.5,16853.0,6511,25,7163,6,2021-12-27,2022-03-15
2021-12-29 12:00:00+00:00,16852.5,16854.5,16826.75,16829.25,8566,25,9505,6,2021-12-27,2022-03-15
2021-12-29 13:00:00+00:00,16829.5,16837.5,16797.5,16813.5,17526,25,19702,6,2021-12-27,2022-03-15
2021-12-29 14:00:00+00:00,16813.75,16876.75,16805.0,16839.0,116052,0,131050,6,2021-12-27,2022-03-15
2021-12-29 15:00:00+00:00,16838.25,16844.75,16715.25,16791.5,142865,0,162866,6,2021-12-27,2022-03-15
2021-12-29 16:00:00+00:00,16791.25,16814.25,16754.0,16760.25,59206,0,68920,6,2021-12-27,2022-03-15
2021-12-29 17:00:00+00:00,16760.5,16771.25,16742.25,16767.75,36469,0,46458,6,2021-12-27,2022-03-15
2021-12-29 18:00:00+00:00,16768.0,16798.5,16764.25,16792.25,28114,25,36005,6,2021-12-27,2022-03-15
2021-12-29 19:00:00+00:00,16791.75,16830.75,16785.0,16826.25,24831,25,32753,6,2021-12-27,2022-03-15
2021-12-29 20:00:00+00:00,16826.0,16852.0,16806.0,16817.75,43421,0,53200,6,2021-12-27,2022-03-15
2021-12-29 21:00:00+00:00,16817.25,16823.0,16803.0,16807.75,7132,25,8624,6,2021-12-27,2022-03-15
2021-12-29 23:00:00+00:00,16811.5,16820.75,16783.0,16790.75,7226,0,8110,6,2021-12-27,2022-03-15
2021-12-30 00:00:00+00:00,16790.25,16791.75,16769.25,16787.5,6838,25,7743,6,2021-12-27,2022-03-15
2021-12-30 01:00:00+00:00,16788.0,16814.0,16782.5,16810.25,6170,0,6812,6,2021-12-27,2022-03-15
2021-12-30 02:00:00+00:00,16810.25,16819.75,16801.75,16804.75,4543,25,5575,6,2021-12-27,2022-03-15
2021-12-30 03:00:00+00:00,16804.75,16808.75,16801.25,16803.5,2338,25,2783,6,2021-12-27,2022-03-15
2021-12-30 04:00:00+00:00,16803.5,16814.0,16803.0,16813.0,2012,25,2239,6,2021-12-27,2022-03-15
2021-12-30 05:00:00+00:00,16813.5,16816.25,16798.75,16798.75,3370,25,3743,6,2021-12-27,2022-03-15
2021-12-30 06:00:00+00:00,16798.75,16813.75,16796.75,16811.75,3524,25,3899,6,2021-12-27,2022-03-15
2021-12-30 07:00:00+00:00,16812.0,16833.5,16800.25,16826.5,6403,0,7031,6,2021-12-27,2022-03-15
2021-12-30 08:00:00+00:00,16826.25,16845.5,16820.75,16845.0,7688,25,8516,6,2021-12-27,2022-03-15
2021-12-30 09:00:00+00:00,16844.5,16866.5,16836.25,16860.25,7207,0,8319,6,2021-12-27,2022-03-15
2021-12-30 10:00:00+00:00,16860.0,16863.25,16842.0,16850.75,4941,25,5549,6,2021-12-27,2022-03-15
2021-12-30 11:00:00+00:00,16850.75,16864.75,16837.5,16860.0,6660,25,7484,6,2021-12-27,2022-03-15
2021-12-30 12:00:00+00:00,16859.5,16871.0,16848.5,16850.5,7373,25,8367,6,2021-12-27,2022-03-15
2021-12-30 13:00:00+00:00,16850.75,16858.25,16827.75,16836.5,13767,0,15317,6,2021-12-27,2022-03-15
2021-12-30 14:00:00+00:00,16837.0,16845.5,16777.0,16828.0,92799,0,104608,6,2021-12-27,2022-03-15
2021-12-30 15:00:00+00:00,16828.0,16895.0,16825.75,16855.25,82879,0,100772,6,2021-12-27,2022-03-15
2021-12-30 16:00:00+00:00,16855.5,16879.0,16847.25,16871.75,45103,25,55400,6,2021-12-27,2022-03-15
2021-12-30 17:00:00+00:00,16872.0,16887.5,16857.5,16873.75,29351,0,37119,6,2021-12-27,2022-03-15
2021-12-30 18:00:00+00:00,16874.0,16876.75,16857.5,16862.25,20872,0,27941,6,2021-12-27,2022-03-15
2021-12-30 19:00:00+00:00,16861.75,16863.0,16831.75,16851.5,29768,25,37925,6,2021-12-27,2022-03-15
2021-12-30 20:00:00+00:00,16851.5,16851.5,16738.75,16761.75,69432,0,80954,6,2021-12-27,2022-03-15
2021-12-30 21:00:00+00:00,16762.0,16771.75,16752.0,16757.75,12100,25,14101,6,2021-12-27,2022-03-15
2021-12-30 23:00:00+00:00,16757.5,16773.5,16757.5,16765.75,4225,25,5106,6,2021-12-27,2022-03-15
2021-12-31 00:00:00+00:00,16765.25,16767.0,16678.5,16704.25,13782,0,16029,6,2021-12-27,2022-03-15
2021-12-31 01:00:00+00:00,16704.5,16751.25,16704.25,16747.5,13498,0,15279,6,2021-12-27,2022-03-15
2021-12-31 02:00:00+00:00,16748.0,16750.5,16718.5,16730.0,7656,0,8476,6,2021-12-27,2022-03-15
2021-12-31 03:00:00+00:00,16730.0,16732.5,16706.25,16722.25,6605,25,7130,6,2021-12-27,2022-03-15
2021-12-31 04:00:00+00:00,16722.5,16738.0,16722.0,16736.0,3122,25,3464,6,2021-12-27,2022-03-15
