time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2020-09-01 00:00:00+00:00,11942.25,11963.5,11941.75,11949.0,9867,25,11432,2,2020-09-01,2020-09-24
2020-09-01 01:00:00+00:00,11948.75,11981.25,11944.5,11978.5,9617,25,10870,2,2020-09-01,2020-09-24
2020-09-01 02:00:00+00:00,11978.25,11991.0,11972.75,11980.25,8027,25,9513,2,2020-09-01,2020-09-24
2020-09-01 03:00:00+00:00,11980.75,11983.5,11967.25,11973.25,3693,25,4226,2,2020-09-01,2020-09-24
2020-09-01 04:00:00+00:00,11973.25,11983.75,11972.0,11979.0,2666,25,3045,2,2020-09-01,2020-09-24
2020-09-01 05:00:00+00:00,11979.5,11989.5,11970.5,11983.25,3851,25,4531,2,2020-09-01,2020-09-24
2020-09-01 06:00:00+00:00,11982.5,12008.5,11977.25,12008.5,7993,25,9245,2,2020-09-01,2020-09-24
2020-09-01 07:00:00+00:00,12008.25,12050.75,12002.0,12044.0,20874,25,23758,2,2020-09-01,2020-09-24
2020-09-01 08:00:00+00:00,12043.75,12045.75,12024.75,12030.25,16350,25,17479,2,2020-09-01,2020-09-24
2020-09-01 09:00:00+00:00,12030.5,12065.0,12029.0,12054.75,13145,25,14488,2,2020-09-01,2020-09-24
2020-09-01 10:00:00+00:00,12054.25,12059.5,12047.25,12057.25,8320,25,9097,2,2020-09-01,2020-09-24
2020-09-01 11:00:00+00:00,12057.0,12057.0,12019.25,12025.75,13936,25,15099,2,2020-09-01,2020-09-24
2020-09-01 12:00:00+00:00,12025.5,12047.0,12002.0,12005.25,22489,25,24692,2,2020-09-01,2020-09-24
2020-09-01 13:00:00+00:00,12005.25,12030.25,11941.25,12014.0,98638,25,110010,2,2020-09-01,2020-09-24
2020-09-01 14:00:00+00:00,12014.75,12087.5,12006.5,12038.25,116081,25,129693,2,2020-09-01,2020-09-24
2020-09-01 15:00:00+00:00,12038.5,12065.75,12021.25,12038.0,70165,25,76625,2,2020-09-01,2020-09-24
2020-09-01 16:00:00+00:00,12038.0,12074.5,12034.0,12068.25,39529,25,44153,2,2020-09-01,2020-09-24
2020-09-01 17:00:00+00:00,12068.0,12100.25,12051.25,12085.75,35862,25,40254,2,2020-09-01,2020-09-24
2020-09-01 18:00:00+00:00,12086.0,12096.25,12071.5,12091.25,35062,25,38673,2,2020-09-01,2020-09-24
2020-09-01 19:00:00+00:00,12091.0,12116.75,12074.75,12112.0,51116,25,56263,2,2020-09-01,2020-09-24
