time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2024-03-24 00:00:00+00:00,18810.25,18832.75,18796.75,18830.25,20671,0,23734,9,2024-03-24,2024-04-21
2024-03-25 00:00:00+00:00,18830.25,18845.5,18659.25,18784.5,912924,0,1064455,9,2024-03-24,2024-04-21
2024-03-26 00:00:00+00:00,18785.0,18863.0,18683.5,18733.5,938600,0,1074163,9,2024-03-24,2024-04-21
2024-03-27 00:00:00+00:00,18733.25,18816.5,18622.75,18725.0,1077671,0,1236009,9,2024-03-24,2024-04-21
2024-03-28 00:00:00+00:00,18725.0,18783.5,18691.5,18709.5,880896,0,1009563,9,2024-03-24,2024-04-21
2024-03-30 00:00:00+00:00,18465.25,18465.25,18465.25,18465.25,1,75,1,9,2024-03-24,2024-04-21
2024-03-31 00:00:00+00:00,18744.25,18856.0,18740.25,18852.75,36894,0,43898,9,2024-03-24,2024-04-21
2024-04-01 00:00:00+00:00,18852.75,18855.5,18658.75,18714.5,1030354,0,1190998,9,2024-03-24,2024-04-21
2024-04-02 00:00:00+00:00,18714.5,18758.25,18445.25,18571.75,1009461,0,1189652,9,2024-03-24,2024-04-21
2024-04-03 00:00:00+00:00,18571.75,18729.5,18477.0,18690.0,1129010,0,1293233,9,2024-03-24,2024-04-21
2024-04-04 00:00:00+00:00,18690.0,18812.5,18299.25,18335.75,1282649,0,1467696,9,2024-03-24,2024-04-21
2024-04-05 00:00:00+00:00,18335.75,18652.0,18287.75,18554.75,1518595,0,1727617,9,2024-03-24,2024-04-21
2024-04-06 00:00:00+00:00,18310.5,18310.5,18310.5,18310.5,1,125,1,9,2024-03-24,2024-04-21
2024-04-07 00:00:00+00:00,18594.75,18617.75,18549.25,18563.5,25571,0,29148,9,2024-03-24,2024-04-21
2024-04-08 00:00:00+00:00,18563.75,18621.75,18482.0,18546.0,1151102,0,1317562,9,2024-03-24,2024-04-21
2024-04-09 00:00:00+00:00,18545.75,18651.75,18404.5,18612.5,1411074,0,1614827,9,2024-03-24,2024-04-21
2024-04-10 00:00:00+00:00,18612.75,18714.25,18298.25,18403.25,1539726,0,1729170,9,2024-03-24,2024-04-21
2024-04-11 00:00:00+00:00,18403.25,18763.5,18329.25,18734.5,1353150,0,1551861,9,2024-03-24,2024-04-21
2024-04-12 00:00:00+00:00,18734.5,18752.0,18364.25,18415.75,1401370,0,1583047,9,2024-03-24,2024-04-21
2024-04-13 00:00:00+00:00,18171.5,18171.5,18171.5,18171.5,5,75,5,9,2024-03-24,2024-04-21
2024-04-14 00:00:00+00:00,18401.5,18499.25,18398.25,18482.0,50479,0,58000,9,2024-03-24,2024-04-21
2024-04-15 00:00:00+00:00,18482.0,18595.25,18085.75,18116.25,1483808,0,1626851,9,2024-03-24,2024-04-21
2024-04-16 00:00:00+00:00,18116.75,18232.25,18035.5,18179.5,1545983,0,1688858,9,2024-03-24,2024-04-21
2024-04-17 00:00:00+00:00,18179.75,18212.5,17860.25,17931.0,1609139,0,1767547,9,2024-03-24,2024-04-21
2024-04-18 00:00:00+00:00,17931.0,18015.25,17718.25,17733.75,1474027,0,1616690,9,2024-03-24,2024-04-21
2024-04-19 00:00:00+00:00,17733.75,17796.75,17358.0,17424.25,1876695,0,2047560,9,2024-03-24,2024-04-21
2024-04-20 00:00:00+00:00,17180.0,17180.0,17180.0,17180.0,1,250,1,9,2024-03-24,2024-04-21
2024-04-21 00:00:00+00:00,17481.75,17517.25,17481.0,17514.25,20385,0,23122,9,2024-03-24,2024-04-21
2024-04-22 00:00:00+00:00,17514.25,17692.25,17393.0,17567.0,1296277,0,1423620,9,2024-03-24,2024-04-21
