time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2026-01-28 00:00:00+00:00,26138.0,26208.25,26135.25,26206.75,24498,0,28265,12,2026-01-28,2026-03-20
2026-01-28 01:00:00+00:00,26206.75,26228.5,26201.5,26204.75,19450,0,22391,12,2026-01-28,2026-03-20
2026-01-28 02:00:00+00:00,26205.0,26221.75,26203.25,26213.75,10759,25,12369,12,2026-01-28,2026-03-20
2026-01-28 03:00:00+00:00,26214.25,26218.5,26190.25,26199.75,11293,0,13095,12,2026-01-28,2026-03-20
2026-01-28 04:00:00+00:00,26200.0,26227.25,26199.5,26220.25,10194,0,12231,12,2026-01-28,2026-03-20
2026-01-28 05:00:00+00:00,26219.5,26248.75,26219.25,26245.75,10702,25,12351,12,2026-01-28,2026-03-20
2026-01-28 06:00:00+00:00,26245.75,26349.0,26245.75,26302.5,41347,25,47239,12,2026-01-28,2026-03-20
2026-01-28 07:00:00+00:00,26301.75,26324.25,26288.75,26316.0,18357,0,21345,12,2026-01-28,2026-03-20
2026-01-28 08:00:00+00:00,26315.25,26332.0,26270.25,26279.75,24306,25,27419,12,2026-01-28,2026-03-20
2026-01-28 09:00:00+00:00,26279.75,26291.0,26252.0,26285.25,20227,25,22801,12,2026-01-28,2026-03-20
2026-01-28 10:00:00+00:00,26284.75,26320.75,26271.75,26316.75,15392,0,17644,12,2026-01-28,2026-03-20
2026-01-28 11:00:00+00:00,26317.25,26326.75,26287.5,26318.5,16957,25,19067,12,2026-01-28,2026-03-20
2026-01-28 12:00:00+00:00,26319.25,26320.75,26265.0,26281.0,33309,25,37425,12,2026-01-28,2026-03-20
2026-01-28 13:00:00+00:00,26281.25,26306.0,26255.25,26273.5,32751,25,36448,12,2026-01-28,2026-03-20
2026-01-28 14:00:00+00:00,26273.25,26305.25,26213.5,26253.5,210089,0,233391,12,2026-01-28,2026-03-20
2026-01-28 15:00:00+00:00,26253.0,26265.5,26159.0,26162.5,209891,0,235194,12,2026-01-28,2026-03-20
2026-01-28 16:00:00+00:00,26162.5,26198.75,26100.75,26116.75,139307,0,159648,12,2026-01-28,2026-03-20
2026-01-28 17:00:00+00:00,26116.75,26164.75,26110.0,26141.25,101321,0,116441,12,2026-01-28,2026-03-20
2026-01-28 18:00:00+00:00,26140.75,26180.0,26122.0,26168.0,62950,0,72354,12,2026-01-28,2026-03-20
2026-01-28 19:00:00+00:00,26168.0,26210.75,26111.75,26160.75,194819,0,217183,12,2026-01-28,2026-03-20
2026-01-28 20:00:00+00:00,26160.75,26212.0,26131.25,26150.75,117095,0,134309,12,2026-01-28,2026-03-20
2026-01-28 21:00:00+00:00,26150.25,26287.75,25996.25,26268.5,119920,0,142240,12,2026-01-28,2026-03-20
2026-01-28 23:00:00+00:00,26278.0,26294.5,26159.0,26170.0,45225,25,52189,12,2026-01-28,2026-03-20
2026-01-29 00:00:00+00:00,26169.0,26179.75,26104.75,26163.25,40871,0,45264,12,2026-01-28,2026-03-20
2026-01-29 01:00:00+00:00,26163.5,26168.5,26085.75,26128.5,32003,25,35155,12,2026-01-28,2026-03-20
2026-01-29 02:00:00+00:00,26129.25,26177.25,26122.0,26162.0,25953,0,28880,12,2026-01-28,2026-03-20
2026-01-29 03:00:00+00:00,26162.25,26200.0,26161.5,26198.5,14601,25,16196,12,2026-01-28,2026-03-20
2026-01-29 04:00:00+00:00,26198.5,26233.75,26194.75,26228.25,11239,0,12662,12,2026-01-28,2026-03-20
2026-01-29 05:00:00+00:00,26228.0,26249.75,26210.75,26234.0,13618,25,15572,12,2026-01-28,2026-03-20
2026-01-29 06:00:00+00:00,26233.5,26268.5,26231.5,26246.75,12995,25,14875,12,2026-01-28,2026-03-20
2026-01-29 07:00:00+00:00,26246.25,26276.75,26231.5,26255.25,14400,25,16206,12,2026-01-28,2026-03-20
2026-01-29 08:00:00+00:00,26255.25,26280.75,26226.75,26248.75,26804,0,29808,12,2026-01-28,2026-03-20
2026-01-29 09:00:00+00:00,26248.75,26273.0,26210.25,26211.5,18722,25,20850,12,2026-01-28,2026-03-20
2026-01-29 10:00:00+00:00,26211.25,26237.25,26186.75,26191.5,22355,0,25464,12,2026-01-28,2026-03-20
2026-01-29 11:00:00+00:00,26192.0,26208.5,26175.5,26201.0,23395,25,25962,12,2026-01-28,2026-03-20
2026-01-29 12:00:00+00:00,26201.0,26222.0,26155.75,26176.0,24669,0,27700,12,2026-01-28,2026-03-20
2026-01-29 13:00:00+00:00,26175.25,26204.0,26150.75,26194.5,32521,0,35807,12,2026-01-28,2026-03-20
2026-01-29 14:00:00+00:00,26194.5,26197.0,25858.25,25864.0,333677,0,372159,12,2026-01-28,2026-03-20
2026-01-29 15:00:00+00:00,25864.25,25868.5,25536.0,25576.75,484506,0,544068,12,2026-01-28,2026-03-20
2026-01-29 16:00:00+00:00,25576.75,25739.5,25537.75,25711.5,298209,0,341551,12,2026-01-28,2026-03-20
2026-01-29 17:00:00+00:00,25711.5,25878.75,25708.5,25760.5,205065,0,235866,12,2026-01-28,2026-03-20
2026-01-29 18:00:00+00:00,25760.25,25890.25,25757.75,25837.75,173552,0,197362,12,2026-01-28,2026-03-20
2026-01-29 19:00:00+00:00,25837.0,25898.5,25820.25,25849.0,121867,0,139292,12,2026-01-28,2026-03-20
2026-01-29 20:00:00+00:00,25849.75,26020.0,25841.25,25992.25,129078,0,150395,12,2026-01-28,2026-03-20
2026-01-29 21:00:00+00:00,25992.5,26040.25,25948.0,25982.5,55917,25,65591,12,2026-01-28,2026-03-20
2026-01-29 23:00:00+00:00,25994.5,26019.0,25884.0,25972.0,42013,0,48737,12,2026-01-28,2026-03-20
2026-01-30 00:00:00+00:00,25971.5,25994.0,25907.25,25929.25,33897,0,38268,12,2026-01-28,2026-03-20
2026-01-30 01:00:00+00:00,25930.75,25933.75,25796.25,25852.5,43298,25,48015,12,2026-01-28,2026-03-20
2026-01-30 02:00:00+00:00,25852.25,25865.75,25736.25,25843.75,48821,25,53899,12,2026-01-28,2026-03-20
2026-01-30 03:00:00+00:00,25844.25,25888.0,25827.5,25847.5,33152,0,36884,12,2026-01-28,2026-03-20
2026-01-30 04:00:00+00:00,25847.5,25896.5,25843.0,25859.0,17762,25,19476,12,2026-01-28,2026-03-20
2026-01-30 05:00:00+00:00,25859.25,25886.75,25831.5,25833.25,15455,25,16836,12,2026-01-28,2026-03-20
2026-01-30 06:00:00+00:00,25833.25,25839.0,25736.75,25751.25,30360,0,33887,12,2026-01-28,2026-03-20
2026-01-30 07:00:00+00:00,25751.0,25804.75,25700.25,25708.75,31549,25,36118,12,2026-01-28,2026-03-20
