time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2024-07-10 00:00:00+00:00,20915.75,20929.25,20915.5,20927.75,5682,0,6832,10,2024-07-10,2024-08-08
2024-07-10 01:00:00+00:00,20927.75,20930.0,20919.75,20920.25,5326,25,6202,10,2024-07-10,2024-08-08
2024-07-10 02:00:00+00:00,20920.25,20931.75,20920.0,20929.25,3855,25,4631,10,2024-07-10,2024-08-08
2024-07-10 03:00:00+00:00,20929.5,20934.0,20927.25,20928.25,2739,25,3342,10,2024-07-10,2024-08-08
2024-07-10 04:00:00+00:00,20928.0,20935.75,20922.5,20934.0,3497,25,4319,10,2024-07-10,2024-08-08
2024-07-10 05:00:00+00:00,20934.25,20935.25,20914.5,20915.5,5498,25,6730,10,2024-07-10,2024-08-08
2024-07-10 06:00:00+00:00,20915.75,20933.75,20915.25,20919.5,7249,0,9129,10,2024-07-10,2024-08-08
2024-07-10 07:00:00+00:00,20919.75,20937.5,20916.0,20931.25,8381,25,10173,10,2024-07-10,2024-08-08
2024-07-10 08:00:00+00:00,20930.75,20950.25,20929.75,20950.0,9389,25,11684,10,2024-07-10,2024-08-08
2024-07-10 09:00:00+00:00,20949.5,20950.75,20939.5,20946.0,5600,25,6755,10,2024-07-10,2024-08-08
2024-07-10 10:00:00+00:00,20946.25,20960.75,20943.5,20954.75,7485,0,9249,10,2024-07-10,2024-08-08
2024-07-10 11:00:00+00:00,20954.75,20978.5,20949.0,20968.25,13238,25,16421,10,2024-07-10,2024-08-08
2024-07-10 12:00:00+00:00,20968.5,20986.0,20966.5,20973.0,20088,25,24198,10,2024-07-10,2024-08-08
2024-07-10 13:00:00+00:00,20973.25,20996.75,20940.0,20982.5,143981,0,165816,10,2024-07-10,2024-08-08
2024-07-10 14:00:00+00:00,20983.0,21014.25,20942.5,20948.25,185502,0,216365,10,2024-07-10,2024-08-08
2024-07-10 15:00:00+00:00,20948.25,20989.5,20921.5,20985.5,114223,0,138816,10,2024-07-10,2024-08-08
2024-07-10 16:00:00+00:00,20985.5,21068.5,20977.25,21066.0,104881,0,127592,10,2024-07-10,2024-08-08
2024-07-10 17:00:00+00:00,21066.0,21099.0,21059.0,21093.25,78597,0,96345,10,2024-07-10,2024-08-08
2024-07-10 18:00:00+00:00,21093.25,21113.5,21078.25,21098.25,52882,0,63189,10,2024-07-10,2024-08-08
2024-07-10 19:00:00+00:00,21098.0,21136.0,21071.75,21112.75,87454,0,104232,10,2024-07-10,2024-08-08
2024-07-10 20:00:00+00:00,21112.75,21115.25,21096.0,21114.75,17465,0,21313,10,2024-07-10,2024-08-08
2024-07-10 22:00:00+00:00,21113.25,21118.0,21098.75,21107.75,5755,25,7031,10,2024-07-10,2024-08-08
2024-07-10 23:00:00+00:00,21108.0,21108.25,21095.5,21099.75,4108,25,4996,10,2024-07-10,2024-08-08
2024-07-11 00:00:00+00:00,21099.75,21103.0,21078.0,21081.0,7349,0,8879,10,2024-07-10,2024-08-08
2024-07-11 01:00:00+00:00,21080.5,21096.5,21072.0,21095.75,8564,25,10151,10,2024-07-10,2024-08-08
2024-07-11 02:00:00+00:00,21095.75,21099.5,21089.75,21092.5,4356,25,5209,10,2024-07-10,2024-08-08
2024-07-11 03:00:00+00:00,21091.5,21102.25,21086.5,21102.0,4227,25,5009,10,2024-07-10,2024-08-08
2024-07-11 04:00:00+00:00,21101.75,21103.25,21096.75,21098.75,2106,25,2610,10,2024-07-10,2024-08-08
2024-07-11 05:00:00+00:00,21098.25,21106.25,21085.75,21087.5,4635,25,5753,10,2024-07-10,2024-08-08
2024-07-11 06:00:00+00:00,21087.25,21106.75,21086.25,21099.5,7110,25,8492,10,2024-07-10,2024-08-08
2024-07-11 07:00:00+00:00,21099.25,21106.0,21091.0,21102.0,7069,0,8460,10,2024-07-10,2024-08-08
2024-07-11 08:00:00+00:00,21102.0,21110.25,21095.0,21099.5,7300,25,8833,10,2024-07-10,2024-08-08
2024-07-11 09:00:00+00:00,21099.75,21103.5,21091.0,21101.25,5496,0,6598,10,2024-07-10,2024-08-08
2024-07-11 10:00:00+00:00,21101.25,21102.75,21094.5,21099.75,4394,0,5351,10,2024-07-10,2024-08-08
2024-07-11 11:00:00+00:00,21100.0,21105.5,21098.0,21100.5,5234,25,6225,10,2024-07-10,2024-08-08
2024-07-11 12:00:00+00:00,21100.5,21202.0,21084.25,21110.5,95100,0,111474,10,2024-07-10,2024-08-08
2024-07-11 13:00:00+00:00,21110.25,21136.5,21040.75,21088.0,223025,0,259808,10,2024-07-10,2024-08-08
2024-07-11 14:00:00+00:00,21087.75,21090.5,20819.0,20822.5,359312,0,417547,10,2024-07-10,2024-08-08
2024-07-11 15:00:00+00:00,20822.5,20866.75,20693.0,20699.5,267472,0,300666,10,2024-07-10,2024-08-08
2024-07-11 16:00:00+00:00,20700.0,20757.75,20654.25,20662.0,167085,0,186354,10,2024-07-10,2024-08-08
2024-07-11 17:00:00+00:00,20662.25,20702.0,20604.25,20609.5,130427,0,144596,10,2024-07-10,2024-08-08
2024-07-11 18:00:00+00:00,20609.5,20689.5,20594.75,20687.0,110603,0,124383,10,2024-07-10,2024-08-08
2024-07-11 19:00:00+00:00,20686.5,20712.5,20649.5,20651.25,118822,0,133497,10,2024-07-10,2024-08-08
2024-07-11 20:00:00+00:00,20651.25,20681.0,20627.0,20652.0,22224,25,25687,10,2024-07-10,2024-08-08
2024-07-11 22:00:00+00:00,20649.25,20668.5,20637.25,20660.0,8183,25,9507,10,2024-07-10,2024-08-08
2024-07-11 23:00:00+00:00,20660.0,20677.5,20622.0,20633.5,10817,25,13258,10,2024-07-10,2024-08-08
2024-07-12 00:00:00+00:00,20632.5,20668.25,20628.0,20653.0,12613,25,14529,10,2024-07-10,2024-08-08
2024-07-12 01:00:00+00:00,20652.5,20662.25,20640.0,20648.25,8205,0,9765,10,2024-07-10,2024-08-08
2024-07-12 02:00:00+00:00,20648.5,20651.5,20635.0,20637.75,7388,25,8725,10,2024-07-10,2024-08-08
2024-07-12 03:00:00+00:00,20638.5,20644.25,20630.0,20639.0,5176,25,5937,10,2024-07-10,2024-08-08
2024-07-12 04:00:00+00:00,20639.25,20645.25,20605.5,20614.25,8222,25,9594,10,2024-07-10,2024-08-08
2024-07-12 05:00:00+00:00,20615.0,20640.25,20590.5,20636.75,15305,25,17701,10,2024-07-10,2024-08-08
2024-07-12 06:00:00+00:00,20637.25,20655.75,20622.5,20642.25,11992,25,14309,10,2024-07-10,2024-08-08
2024-07-12 07:00:00+00:00,20642.0,20650.25,20599.0,20619.25,16284,25,18268,10,2024-07-10,2024-08-08
2024-07-12 08:00:00+00:00,20619.5,20655.75,20619.5,20654.25,14107,0,16070,10,2024-07-10,2024-08-08
2024-07-12 09:00:00+00:00,20654.25,20666.5,20636.0,20653.75,12191,25,14104,10,2024-07-10,2024-08-08
2024-07-12 10:00:00+00:00,20653.75,20665.75,20631.25,20646.25,10696,25,12229,10,2024-07-10,2024-08-08
2024-07-12 11:00:00+00:00,20646.75,20664.0,20622.25,20661.75,12347,25,13969,10,2024-07-10,2024-08-08
2024-07-12 12:00:00+00:00,20661.75,20686.0,20550.75,20657.75,53154,0,60166,10,2024-07-10,2024-08-08
2024-07-12 13:00:00+00:00,20658.0,20768.0,20639.75,20761.0,182992,0,206323,10,2024-07-10,2024-08-08
2024-07-12 14:00:00+00:00,20761.0,20879.5,20740.5,20855.0,223368,0,255875,10,2024-07-10,2024-08-08
2024-07-12 15:00:00+00:00,20855.25,20888.0,20805.75,20812.75,131336,0,150840,10,2024-07-10,2024-08-08
2024-07-12 16:00:00+00:00,20813.0,20851.25,20773.25,20849.25,125655,0,140673,10,2024-07-10,2024-08-08
2024-07-12 17:00:00+00:00,20849.0,20959.5,20839.75,20928.5,98324,0,113067,10,2024-07-10,2024-08-08
2024-07-12 18:00:00+00:00,20928.75,20942.25,20899.0,20927.5,78979,0,90385,10,2024-07-10,2024-08-08
2024-07-12 19:00:00+00:00,20927.5,20930.0,20728.5,20758.75,172903,0,191361,10,2024-07-10,2024-08-08
2024-07-12 20:00:00+00:00,20758.5,20781.0,20744.0,20758.25,19783,25,22112,10,2024-07-10,2024-08-08
2024-07-13 15:00:00+00:00,20539.75,20539.75,20539.75,20539.75,1,50,1,10,2024-07-10,2024-08-08
2024-07-14 22:00:00+00:00,20797.25,20810.75,20724.75,20762.25,20072,25,23213,10,2024-07-10,2024-08-08
2024-07-14 23:00:00+00:00,20761.75,20779.75,20748.25,20778.5,9355,25,11109,10,2024-07-10,2024-08-08
2024-07-15 00:00:00+00:00,20778.5,20796.25,20767.5,20788.5,10494,25,12227,10,2024-07-10,2024-08-08
2024-07-15 01:00:00+00:00,20788.25,20799.75,20786.0,20793.5,7759,25,9044,10,2024-07-10,2024-08-08
2024-07-15 02:00:00+00:00,20793.75,20799.75,20778.0,20790.5,9651,0,11309,10,2024-07-10,2024-08-08
2024-07-15 03:00:00+00:00,20790.0,20798.5,20788.0,20793.5,3820,25,4486,10,2024-07-10,2024-08-08
2024-07-15 04:00:00+00:00,20794.0,20809.75,20791.75,20807.0,4447,25,5298,10,2024-07-10,2024-08-08
2024-07-15 05:00:00+00:00,20807.0,20832.0,20804.75,20827.75,7334,0,9229,10,2024-07-10,2024-08-08
2024-07-15 06:00:00+00:00,20827.25,20839.25,20815.75,20837.75,10939,25,13002,10,2024-07-10,2024-08-08
2024-07-15 07:00:00+00:00,20836.75,20851.25,20830.0,20834.0,11778,25,14189,10,2024-07-10,2024-08-08
2024-07-15 08:00:00+00:00,20834.25,20849.75,20834.0,20846.0,8820,25,10468,10,2024-07-10,2024-08-08
2024-07-15 09:00:00+00:00,20845.5,20850.5,20839.5,20843.0,5063,25,6122,10,2024-07-10,2024-08-08
2024-07-15 10:00:00+00:00,20842.75,20853.75,20826.0,20845.75,8029,0,9592,10,2024-07-10,2024-08-08
2024-07-15 11:00:00+00:00,20845.5,20870.5,20834.75,20839.75,21061,25,24736,10,2024-07-10,2024-08-08
2024-07-15 12:00:00+00:00,20840.0,20856.0,20810.5,20820.75,33088,0,38593,10,2024-07-10,2024-08-08
2024-07-15 13:00:00+00:00,20821.0,20884.0,20800.0,20848.5,209242,0,238427,10,2024-07-10,2024-08-08
2024-07-15 14:00:00+00:00,20848.5,20957.0,20842.0,20946.75,186246,0,213165,10,2024-07-10,2024-08-08
2024-07-15 15:00:00+00:00,20946.75,21015.0,20882.5,20920.25,175996,0,207375,10,2024-07-10,2024-08-08
2024-07-15 16:00:00+00:00,20919.75,20923.25,20821.5,20870.5,153282,0,175493,10,2024-07-10,2024-08-08
