time,open,high,low,close,tick_volume,spread,real_volume,segment,segment_start,segment_end
2025-02-17 00:00:00+00:00,22851.75,22876.0,22786.25,22814.25,238125,0,269135,11,2025-02-17,2025-04-07
2025-02-18 00:00:00+00:00,22814.5,22914.25,22697.25,22844.75,1019243,0,1141678,11,2025-02-17,2025-04-07
2025-02-19 00:00:00+00:00,22843.75,22894.0,22712.25,22811.75,1017869,0,1141237,11,2025-02-17,2025-04-07
2025-02-20 00:00:00+00:00,22812.0,22823.75,22545.0,22752.75,1179307,0,1323781,11,2025-02-17,2025-04-07
2025-02-21 00:00:00+00:00,22752.5,22840.0,22246.5,22253.75,1455309,0,1627585,11,2025-02-17,2025-04-07
2025-02-23 00:00:00+00:00,22295.0,22369.25,22272.0,22352.25,34318,25,40293,11,2025-02-17,2025-04-07
2025-02-24 00:00:00+00:00,22352.25,22407.25,21960.75,21979.5,1554172,0,1736907,11,2025-02-17,2025-04-07
2025-02-25 00:00:00+00:00,21979.75,22046.25,21584.75,21819.75,1942413,0,2152082,11,2025-02-17,2025-04-07
2025-02-26 00:00:00+00:00,21819.5,22004.0,21659.0,21807.25,1625898,0,1797532,11,2025-02-17,2025-04-07
2025-02-27 00:00:00+00:00,21806.75,21980.75,21176.75,21267.0,2280567,0,2515939,11,2025-02-17,2025-04-07
2025-02-28 00:00:00+00:00,21266.5,21538.5,21054.5,21504.25,2173214,0,2411238,11,2025-02-17,2025-04-07
2025-03-01 00:00:00+00:00,20910.0,20910.0,20910.0,20910.0,5,675,5,11,2025-02-17,2025-04-07
2025-03-02 00:00:00+00:00,21594.25,21630.25,21543.25,21564.25,41603,0,48668,11,2025-02-17,2025-04-07
2025-03-03 00:00:00+00:00,21564.5,21715.0,20911.75,21108.75,2238170,0,2456449,11,2025-02-17,2025-04-07
2025-03-04 00:00:00+00:00,21108.5,21327.25,20670.0,21172.25,2438030,0,2639229,11,2025-02-17,2025-04-07
2025-03-05 00:00:00+00:00,21173.0,21319.75,20809.25,21198.0,2253710,0,2421706,11,2025-02-17,2025-04-07
2025-03-06 00:00:00+00:00,21197.75,21242.75,20597.0,20781.25,2253445,0,2423834,11,2025-02-17,2025-04-07
2025-03-07 00:00:00+00:00,20780.75,20881.0,20360.25,20801.25,2468963,0,2657429,11,2025-02-17,2025-04-07
2025-03-08 00:00:00+00:00,20207.0,20207.0,20207.0,20207.0,1,75,1,11,2025-02-17,2025-04-07
