time,open,high,low,close,tick_volume,spread,real_volume,body,body_abs,range,upper_wick,lower_wick,is_red,is_green,ret_1,ret_3,ret_5,ret_10,log_ret,rsi,atr,adx,ema_10,ema_20,ema_50,ema_100,ema_200,ema10_slope_5,ema20_slope_5,ema50_slope_5,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,rolling_red_ratio_5,rolling_red_ratio_10,rolling_green_ratio_5,rolling_vol_10,downside_vol_10,drawdown_pct,red_streak,green_streak,date,label,bear_window_id
2021-09-20 00:00:00+00:00,15423.25,15436.0,14905.5,15127.5,1081992,0,1202187,-295.75,295.75,530.5,12.75,222.0,1,0,-0.019191493500178347,-0.010304219823356275,-0.00939689607753258,-0.012871335584593524,-0.019378040815960063,45.8088637955735,166.82034298874692,13.390010109971968,15280.482380463896,15256.08497924952,15054.697350984929,14691.413561873098,14058.006376936351,11.093231518256289,22.849146660457336,52.81315176218959,-0.7707991540227982,0.4364134955650009,6.411050378524834,0.4,0.5,0.4,0.007728994722388124,,-0.020857942685156727,1,0,2021-09-20 00:00:00+00:00,OUTSIDE,
2021-09-21 00:00:00+00:00,15127.25,15261.5,15061.75,15071.0,898022,0,999454,-56.25,56.25,199.75,134.25,9.25,1,0,-0.0037349198479590395,-0.020282129623610534,-0.011867296092315738,-0.008780295307310282,-0.003741912076799636,43.53072394674284,169.17246134669355,15.205498396871457,15242.394674925004,15238.457838368613,15055.336670554148,14698.930125004325,14068.0859154743,-23.83281057597378,3.4349422166051227,43.644008555829714,-0.9898646448456722,0.09258793849284913,5.928353093299145,0.4,0.5,0.4,0.007443004164467307,,-0.024514959788993318,2,0,2021-09-21 00:00:00+00:00,OUTSIDE,
2021-09-22 00:00:00+00:00,15071.25,15325.0,15027.25,15289.75,800116,0,879704,218.5,218.5,297.75,35.25,44.0,0,1,0.014514630747793689,-0.008671831944759623,0.00031076218514880516,0.002425792070282373,0.014410301813841286,53.22894953801007,178.35657125050116,16.319440049905054,15251.004734029548,15243.34280614303,15064.529350140261,14710.629528469586,14080.241777011868,-18.63593592579673,3.5601858150221233,42.118753318345625,0.2601933504978168,1.2627549872744372,6.781405442524357,0.4,0.5,0.4,0.008840522570937506,,-0.010356154630333791,0,1,2021-09-22 00:00:00+00:00,OUTSIDE,
2021-09-23 00:00:00+00:00,15289.5,15444.75,15273.5,15402.5,602880,0,678628,113.0,113.0,171.25,42.25,16.0,0,1,0.007374221292042016,0.018178813419269524,0.001267633101475596,0.01245645171892451,0.007347164655207905,57.29961168530377,177.84895901832252,16.37415526205069,15278.549327842356,15258.500634129407,15077.783101115154,14724.329933846426,14093.398575250556,-11.702129393834184,5.078263356448588,41.23174338429271,0.809672244726258,1.8258015153824594,7.3607483112373835,0.4,0.4,0.6,0.009042042223613109,,-0.003058301914270478,0,2,2021-09-23 00:00:00+00:00,OUTSIDE,
2021-09-24 00:00:00+00:00,15402.5,15432.0,15274.75,15415.25,586345,25,651756,12.75,12.75,157.25,16.75,127.75,0,1,0.0008277876968023623,0.022841881759670946,-0.0005348980451908014,0.0158319604612851,0.0008274452695253842,57.7474478876004,176.37760480272806,16.424962244757353,15303.403995507382,15273.4291451647,15091.017097149856,14738.011519314814,14106.551325745575,-11.074469504046647,3.8089049415484624,39.29128285941988,0.8040751828664473,1.8382883882156533,7.419868728335192,0.4,0.3,0.6,0.008949908430048184,,-0.0022330458421657706,0,3,2021-09-24 00:00:00+00:00,OUTSIDE,
2021-09-26 00:00:00+00:00,15416.75,15428.0,15399.25,15416.0,11740,25,13742,-0.75,0.75,28.75,11.25,16.75,1,0,4.8653119475883244e-05,0.008257165748295492,0.019071227896215515,0.009495121472071322,4.865193595193773e-05,57.775501425353205,165.83277588824748,16.472140157270683,15323.87599632422,15287.007321815683,15103.761524712607,14751.437033783828,14119.58066578791,43.393615860322825,30.922342566163934,49.06417372767828,0.7778479103023842,1.8828514062733084,7.817630304191076,0.4,0.4,0.6,0.008799521308019101,,-0.002184501367336056,1,0,2021-09-26 00:00:00+00:00,OUTSIDE,
2021-09-27 00:00:00+00:00,15417.0,15497.5,15182.0,15267.0,704393,25,793869,-150.0,150.0,315.5,80.5,85.0,1,0,-0.009665282823041021,-0.008797273169939945,0.013005109150023175,0.0009834775767112447,-0.009712294837260771,50.58924692613861,176.5232918962298,17.65293822059504,15313.53490608345,15285.101862595142,15110.163033547406,14761.646201431673,14130.997773591016,71.14023115844611,46.64402422652893,54.826362993257135,-0.10254659541350054,0.8884774624800896,6.435423984030329,0.4,0.4,0.6,0.009419230648514925,,-0.011828670366834437,2,0,2021-09-27 00:00:00+00:00,OUTSIDE,
2021-09-28 00:00:00+00:00,15266.75,15290.25,14838.75,14899.25,1129607,0,1287683,-367.5,367.5,451.5,23.5,60.5,1,0,-0.024087902010873075,-0.03347334619938047,-0.025539985938291987,-0.025237160614982046,-0.024382760160738925,38.019721129589314,196.1644853322134,19.927695703853722,15238.210377704641,15248.35406615751,15101.891934192605,14764.371029126096,14138.642074351304,-12.794356324906403,5.0112600144802855,37.362584052343664,-1.7796496932983885,-1.0330204973108235,3.8773987266888383,0.6,0.5,0.4,0.012124835038515993,,-0.035631644524992345,3,0,2021-09-28 00:00:00+00:00,OUTSIDE,
2021-09-29 00:00:00+00:00,14899.0,15024.25,14809.0,14886.5,1062236,25,1266954,-12.5,12.5,215.25,125.25,77.5,1,0,-0.0008557477725389395,-0.03434743124026984,-0.033501055023535176,-0.03227588896834166,-0.0008561141336862477,37.67025792139233,197.52773637991243,22.1210090590516,15174.263036303797,15213.891774142508,15093.445191675248,14766.789424588946,14146.083446745819,-104.28629153855945,-44.608859986898096,15.66209056009393,-1.6574471015696939,-1.0476766223717686,3.748418155464053,0.8,0.6,0.2,0.011741147311968302,,-0.03645690059709705,4,0,2021-09-29 00:00:00+00:00,OUTSIDE,
2021-09-30 00:00:00+00:00,14886.25,14982.0,14768.0,14812.0,1117020,0,1248460,-74.25,74.25,214.0,95.75,44.0,1,0,-0.005004534309609343,-0.029802842732691404,-0.03913332576507034,-0.03964729147080759,-0.005017098929013031,35.61056638212561,198.7043266384901,24.271435775205966,15108.397029703105,15175.616367081317,15082.408125335041,14767.684683507978,14152.709482101582,-195.00696580427757,-97.81277808338382,-8.60897181481414,-1.8299368374743894,-1.3608567559125404,3.3179474702525686,1.0,0.7,0.0,0.011561088851819532,,-0.041278985096846244,5,0,2021-09-30 00:00:00+00:00,OUTSIDE,
2021-10-01 00:00:00+00:00,14811.75,14916.0,14635.0,14877.5,1215611,0,1354557,65.75,65.75,281.0,38.5,176.75,0,1,0.004422090197137463,-0.0014598050237427662,-0.034931240269849506,-0.01652619401751776,0.0044123414855032905,38.77989569272255,204.58258902145508,26.61394620111365,15066.415751575267,15147.224332121192,15074.372512576805,14769.859244230593,14159.921328050821,-257.4602447489524,-139.78298969449133,-29.38901213580175,-1.3184129373438769,-0.9623131348492153,3.5075256178028162,0.8,0.6,0.2,0.010449760199161344,,-0.0370394342950533,0,1,2021-10-01 00:00:00+00:00,OUTSIDE,
2021-10-03 00:00:00+00:00,14877.5,14933.75,14871.5,14913.75,29274,25,32240,36.25,36.25,62.25,20.0,6.0,0,1,0.0024365652831457307,0.0018305175830450882,-0.023138141088622555,-0.010433945988985505,0.0024336016710027053,40.5246768670242,194.4159755199226,28.628130646204966,15038.658342197945,15124.988681442983,15068.07359051497,14772.708566127016,14167.422110856287,-274.8765638855057,-160.1131811521591,-42.089443032435156,-1.0865294422337035,-0.7937803984588512,3.838819763385308,0.6,0.5,0.4,0.010495852619654484,,-0.03469311801161834,0,2,2021-10-03 00:00:00+00:00,OUTSIDE,
2021-10-04 00:00:00+00:00,14913.75,14916.5,14465.75,14583.75,1427429,0,1592161,-330.0,330.0,450.75,2.75,118.0,1,0,-0.02212723158159413,-0.015409802862543898,-0.021175562528315206,-0.0461747248973986,-0.022375711051942915,31.674574353397134,212.72554869707096,31.34105353432775,14955.947734525591,15073.442140353174,15049.080508533993,14768.966812342322,14171.56467691742,-282.26264317905043,-174.91192580433562,-52.81142565861228,-2.3019902562362824,-2.1874688366494257,1.9376390170677014,0.6,0.6,0.4,0.010913767713159984,,-0.05605268693668186,1,0,2021-10-04 00:00:00+00:00,OUTSIDE,
2021-10-05 00:00:00+00:00,14584.5,14852.5,14508.0,14735.75,901990,0,996717,151.25,151.25,344.5,116.75,76.5,0,1,0.010422559355447003,-0.009527810452024887,-0.010126624794276728,-0.04328842720337611,0.010368618957953046,38.35273533134208,222.13800950442305,33.86019621615605,14915.911782793664,15041.280984129062,15036.793037611093,14768.309053682076,14177.1784612267,-258.35125351013266,-172.6107900134466,-56.652154064155184,-1.3754106503910954,-1.355207234829834,2.5145248218413427,0.4,0.6,0.6,0.011319477594963125,,-0.04621434003786473,0,1,2021-10-05 00:00:00+00:00,OUTSIDE,
2021-10-06 00:00:00+00:00,14736.0,14927.75,14520.25,14907.25,1266580,0,1430645,171.25,171.25,407.5,20.5,215.75,0,1,0.01163836248579142,-0.0004358394099405194,0.00643059681339464,-0.03295437959163816,0.011571157678448074,44.896921157320726,235.37815168267855,35.56669979151407,14914.336913194817,15028.516128497722,15031.712918489091,14771.060359549758,14184.442854647332,-194.06011650828805,-147.10023858359455,-50.69520684595045,-0.5151970462458434,-0.5287785531466137,3.070833635940474,0.2,0.6,0.8,0.012337514760172716,,-0.03511383679347557,0,2,2021-10-06 00:00:00+00:00,OUTSIDE,
2021-10-07 00:00:00+00:00,14907.25,15099.25,14896.75,15021.75,756059,0,872447,114.5,114.5,202.5,77.5,10.5,0,1,0.007680826443509092,0.03003342761635386,0.00969584943706936,-0.025574078879086692,0.007651479074983314,48.80443225983189,233.02971227677295,35.850695392280116,14933.866565341214,15027.871735307463,15031.322215803244,14776.024510845802,14192.77426902895,-132.5491862340532,-119.35259681372918,-43.05029677356106,-0.026270192104051123,-0.041077233069210364,3.557382116090253,0.2,0.5,0.8,0.012796025648518524,,-0.02770271363614296,0,3,2021-10-07 00:00:00+00:00,OUTSIDE,
2021-10-08 00:00:00+00:00,15022.0,15096.0,14889.0,14902.5,936139,0,1055206,-119.5,119.5,207.0,74.0,13.5,1,0,-0.007938489190673526,0.011316017169129555,-0.0007543374402816383,-0.023875024562782454,-0.00797016675536888,45.208725983701314,231.17044711414633,36.13852766660537,14928.163553460992,15015.931570040084,15026.270364203117,14778.528975977568,14199.836216600803,-110.49478873695261,-109.05711140289895,-41.803226311852995,-0.4906836987864377,-0.5354073833754478,3.0395917478683554,0.4,0.5,0.6,0.012699791877254374,,-0.03542128513406362,1,0,2021-10-08 00:00:00+00:00,OUTSIDE,
2021-10-09 00:00:00+00:00,14902.5,14902.5,14902.5,14902.5,2,0,12,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.00031863690486177987,0.021856518385189094,0.00021813178515706078,0.0,45.208725983701314,214.65827232027874,36.405800492764534,14923.49745283172,15005.128563369599,15021.416624430447,14780.983847740388,14206.827896037612,-32.45028169387115,-68.31357698357533,-27.66388410354557,-0.4781020654842173,-0.5539810935076316,3.240835288771995,0.2,0.4,0.6,0.01008536736938661,,-0.03542128513406362,0,0,2021-10-09 00:00:00+00:00,OUTSIDE,
2021-10-10 00:00:00+00:00,14902.5,14926.75,14801.5,14815.25,37151,0,41348,-87.25,87.25,125.25,24.25,13.75,1,0,-0.005854722362019782,-0.013746733902508024,0.005395042668340677,-0.004786215698787455,-0.005871928439729501,42.548689771502325,208.27196715454457,36.988308697897985,14903.816097771407,14987.044890667732,15013.331658766509,14781.662385408896,14212.88184732082,-12.095685022257385,-54.2360934613298,-23.461378844584033,-0.8248584435765887,-0.9510721076520371,2.892219058132792,0.4,0.4,0.4,0.01025714539831047,,-0.041068625705917516,1,0,2021-10-10 00:00:00+00:00,OUTSIDE,
2021-10-11 00:00:00+00:00,14815.0,14994.75,14762.25,14782.75,769345,0,906474,-32.25,32.25,232.5,179.75,20.5,1,0,-0.0021936855604867134,-0.008035564502600234,-0.008351640980060027,-0.0019747502025384556,-0.0021960952133142086,41.567568900272214,210.00254092921998,36.97747644120384,14881.804079994787,14967.588234413663,15004.289240775666,14781.683922331491,14218.552177198224,-32.53283320002993,-60.92789408405952,-27.423677713424695,-0.8801714188589801,-1.0549360012283597,2.686623791813716,0.6,0.4,0.2,0.010156792479743715,,-0.04317221961520412,2,0,2021-10-11 00:00:00+00:00,OUTSIDE,
2021-10-12 00:00:00+00:00,14782.75,14881.25,14683.5,14702.75,1029023,0,1139762,-80.0,80.0,197.75,98.5,19.25,1,0,-0.005411712976273075,-0.013403791310182878,-0.021235874648426467,-0.011745925054612694,-0.005426409340593352,39.173066885333036,209.1273594342757,37.2492897029347,14849.248792723007,14942.365545421884,14992.464172509954,14780.120874364531,14223.370065982323,-84.6177726182068,-85.50618988557835,-38.85804329329039,-1.1457876485892815,-1.385348016126052,2.292287031761315,0.8,0.5,0.0,0.010137122666502548,,-0.04835029693037107,3,0,2021-10-12 00:00:00+00:00,OUTSIDE,
2021-10-13 00:00:00+00:00,14703.5,14907.75,14689.5,14902.25,977039,0,1067191,198.75,198.75,218.25,5.5,14.0,0,1,0.013568890173607073,0.005872327500379582,-1.677570877367529e-05,-0.0007711004945101241,0.013477657144148836,47.32243392471912,209.77897661754173,37.279052901676444,14858.885375864278,14938.545017286466,14988.926361823289,14782.539272891967,14230.125090201405,-69.27817759671416,-77.38655275361816,-37.34400237982845,-0.1730155131447559,-0.41317944829768555,3.2039669591103896,0.6,0.5,0.2,0.011127928413946183,,-0.0354374666256736,0,1,2021-10-13 00:00:00+00:00,OUTSIDE,
2021-10-14 00:00:00+00:00,14902.0,15175.75,14900.25,15168.5,643397,0,716469,266.5,266.5,275.5,7.25,1.75,0,1,0.01786642956600515,0.026094603507466507,0.01784935413521227,0.04009599725722124,0.017708700841925662,55.82805253655522,214.47333543057445,35.39627619551404,14915.178943888954,14960.445491830613,14995.9684652812,14790.182059567374,14239.462153980496,-8.31850894276613,-44.68307153898604,-25.448159149247658,0.9700716769835239,0.8044428197679127,4.331717246595608,0.6,0.4,0.4,0.009267092055043596,,-0.018204178061133724,0,2,2021-10-14 00:00:00+00:00,OUTSIDE,
2021-10-15 00:00:00+00:00,15168.25,15243.0,15118.75,15243.0,589158,0,656442,74.75,74.75,124.25,0.0,49.5,0,1,0.004911494214985046,0.0367448266480761,0.028872276876866776,0.034423086710890116,0.004899472175321051,57.87754002171722,208.0288114712477,33.25277081628122,14974.78277227278,14987.355444989602,15005.655976446644,14799.148751457129,14249.44760518467,70.96667450137284,0.31055432186985854,-7.675682319864791,1.2288901388341178,1.1409189999922693,4.77603264561578,0.4,0.4,0.6,0.009002580475796575,,-0.013382093561384534,0,3,2021-10-15 00:00:00+00:00,OUTSIDE,
2021-10-17 00:00:00+00:00,15244.25,15264.75,15174.25,15180.5,21013,0,24030,-63.75,63.75,90.5,20.5,6.25,1,0,-0.00410024273436993,0.01867167709574047,0.026906360453907485,0.018330007211256216,-0.004108671778249473,55.54900159477609,199.6338963661586,31.133820844134522,15012.185904586819,15005.750164514402,15012.512604821286,14806.700261329264,14258.711808118158,130.381824592032,38.16193010073948,8.223364045619746,0.8753515242976596,0.8414773154084005,4.61739318152236,0.4,0.5,0.6,0.008781009171657176,,-0.01742746646385862,1,0,2021-10-17 00:00:00+00:00,OUTSIDE,
2021-10-18 00:00:00+00:00,15180.5,15398.0,15136.5,15390.75,600067,0,670036,210.25,210.25,261.5,7.25,44.0,0,1,0.013850004940548777,0.014652075023898314,0.046793967114995505,0.024564381646612343,0.013754970105392061,61.20364179494926,204.05290376857585,29.402974645306713,15081.015740116487,15042.41681551303,15027.345443847902,14818.265602689082,14269.975869728923,231.76694739348022,100.05127009114585,34.88127133794842,1.7070729112584833,1.7809330298198003,5.492566435330854,0.2,0.5,0.8,0.00942049244229074,,-0.003818832019935603,0,1,2021-10-18 00:00:00+00:00,OUTSIDE,
2021-10-19 00:00:00+00:00,15390.5,15526.5,15373.25,15507.25,589503,0,678547,116.75,116.75,153.25,19.25,17.25,0,1,0.007569481669184475,0.01733582628091579,0.04059789629082866,0.04058043952356982,0.007540976896677876,63.94088346444436,200.4241249279633,28.428538804894938,15158.512878277124,15086.686642607026,15046.165230363671,14831.908858081377,14282.287055104756,299.6275024128463,148.1416253205607,57.2388685403821,2.0983669383320644,2.3005452552283945,6.111853776762261,0.2,0.4,0.8,0.008773133815701842,,0.0,0,2,2021-10-19 00:00:00+00:00,OUTSIDE,
2021-10-20 00:00:00+00:00,15507.25,15544.75,15417.25,15434.0,589749,0,684922,-73.25,73.25,127.5,37.5,16.75,1,0,-0.004723597027196935,0.016699054708342986,0.017503378712463435,0.03566515685287697,-0.004734788468113038,61.0254729024774,195.2152588616802,27.610022125397418,15208.6014458631,15119.764105215882,15061.374437016077,14843.831454951052,14293.74688540222,293.42250197414614,159.3186133852687,65.40597173487731,1.6096892047089943,1.908793222193493,5.841004034452581,0.4,0.5,0.6,0.00913209244642941,,-0.004723597027196935,1,0,2021-10-20 00:00:00+00:00,OUTSIDE,
2021-10-21 00:00:00+00:00,15434.0,15581.75,15398.75,15490.0,568211,0,665484,56.0,56.0,183.0,91.75,35.25,0,1,0.003628352986912109,0.006448678589412449,0.016204159286229647,0.04554428713656544,0.0036217863933654115,62.43561367513954,194.3427403715602,27.030085527735928,15259.764819342536,15155.024666623893,15078.18328262329,14856.626871684693,14305.649901467872,284.98204706975594,167.6692216342908,72.52730617664565,1.7236318307320062,2.119022900414834,6.094130896105465,0.4,0.4,0.6,0.008522137283263806,,-0.001112382917667576,0,1,2021-10-21 00:00:00+00:00,OUTSIDE,
2021-10-22 00:00:00+00:00,15489.5,15561.75,15371.75,15422.0,789363,0,935413,-67.5,67.5,190.0,72.25,50.25,1,0,-0.004389928986442859,-0.005497428622096123,0.015908566911498223,0.04324296900103164,-0.004399593018007408,59.61500542120595,194.0325446307345,26.292620838673255,15289.262124916619,15180.450888850188,15091.666291147865,14867.822379176085,14316.757862647297,277.0762203298,174.7007243357857,79.15368632657919,1.244889673582888,1.7024654780505848,5.696168853818321,0.4,0.4,0.6,0.008738911446138548,,-0.005497428622096123,1,0,2021-10-22 00:00:00+00:00,OUTSIDE,
2021-10-23 00:00:00+00:00,15422.0,15422.0,15422.0,15422.0,2,850,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-0.0007775042114811503,0.0020304403619055833,0.048919419836425115,0.0,59.61500542120595,180.1730771571106,25.607832198829342,15313.396284022687,15203.455566102552,15104.620554240106,14878.796193449825,14327.755296849811,232.38054390619982,161.03875058952144,77.27511039220371,1.2129694255422974,1.7615253664294133,6.073297522670433,0.4,0.3,0.4,0.008225855018308283,,-0.005497428622096123,0,0,2021-10-23 00:00:00+00:00,OUTSIDE,
2021-10-24 00:00:00+00:00,15422.0,15435.25,15394.5,15405.0,19328,0,21499,-17.0,17.0,40.75,13.25,10.5,1,0,-0.0011023213590973802,-0.0054874112330536295,-0.006593690048203205,0.03373651629787444,-0.0011029293621387382,58.8442373748206,170.21428593160272,24.74857555418662,15330.05150510947,15222.650274092784,15116.400140348338,14889.216070807255,14338.474149617476,171.53862683234547,135.96363148575801,70.23490998466696,1.0712950732025466,1.6955090348152693,6.265783418502763,0.6,0.4,0.2,0.007792926480802168,,-0.006593690048203205,1,0,2021-10-24 00:00:00+00:00,OUTSIDE,
2021-10-25 00:00:00+00:00,15405.0,15643.75,15402.75,15637.25,562174,0,648351,232.25,232.25,241.0,6.5,2.25,0,1,0.015076273937033369,0.013957333679159634,0.013168977581961894,0.030902857896298208,0.014963756406370265,65.42176168520234,175.27040836505967,25.05886154736446,15385.905776907748,15262.135962274424,15136.825625040561,14904.028623860577,14351.397292407351,177.30433104464828,142.37185705854245,75.45118802448451,2.1402017672274414,2.855156096385287,7.336393630774381,0.4,0.4,0.4,0.007259822357295824,,0.0,0,1,2021-10-25 00:00:00+00:00,OUTSIDE,
2021-10-26 00:00:00+00:00,15637.5,15799.0,15600.75,15658.0,787588,0,920321,20.5,20.5,198.25,141.0,36.75,0,1,0.001326959663623617,0.015302814161587408,0.010845706907682384,0.02722561175621596,0.0013260800307222098,65.94542759374384,176.9118077675554,25.984331247518348,15435.377453833611,15299.83729920067,15157.263835823285,14918.958750120762,14364.398314373448,175.61263449107537,144.8126325767771,79.08055319999585,2.024526826778688,2.8304281692414364,7.312127448984168,0.4,0.4,0.4,0.007246249272486981,,0.0,0,2,2021-10-26 00:00:00+00:00,OUTSIDE,
2021-10-27 00:00:00+00:00,15658.25,15815.25,15605.25,15724.5,742356,0,832894,66.25,66.25,210.0,90.75,53.0,0,1,0.004247030272065411,0.02074001947419668,0.01961483594864477,0.03583544679029016,0.004238037092877178,67.63699203130271,179.27525006987287,26.9056197121841,15487.945189500226,15340.281365943461,15179.508391281197,14934.910061999559,14377.931664479185,198.68306458360712,159.83047709327366,87.84210013333177,2.1431772311392043,3.039971264892346,7.51117811854111,0.2,0.3,0.6,0.006846288586992414,,0.0,0,3,2021-10-27 00:00:00+00:00,OUTSIDE,
2021-10-28 00:00:00+00:00,15724.75,15875.75,15689.25,15770.0,678100,0,774166,45.25,45.25,186.5,105.75,35.5,0,1,0.002893573722534848,0.008489344354026374,0.022565166645052592,0.024641424232087372,0.0028893953963464725,68.77967300659132,179.79130363631054,27.9929112788449,15539.227882318366,15381.206950139322,15202.664924956443,14951.446496415409,14391.783090703273,225.8315982956792,177.7513840367701,98.04437071633765,2.1624686066415393,3.1555201145389433,7.665648345732241,0.2,0.3,0.8,0.0058280930062808885,,0.0,0,4,2021-10-28 00:00:00+00:00,OUTSIDE,
2021-10-29 00:00:00+00:00,15770.25,15967.0,15693.0,15967.0,676237,0,814413,196.75,196.75,274.0,0.0,77.25,0,1,0.012492073557387462,0.019734321113807685,0.036481661798117404,0.029647422979574012,0.012414691382618415,73.19298025707701,186.52049623371693,29.33076142885986,15617.004630987754,15436.996764411766,15232.638849467956,14971.556466783419,14407.456890795778,286.9531258782845,214.34649031898152,116.23870911961785,2.8415281231298075,3.9371606089438185,8.361242548111484,0.0,0.3,1.0,0.006470918175767818,,0.0,0,5,2021-10-29 00:00:00+00:00,OUTSIDE,
2021-10-30 00:00:00+00:00,15967.0,15967.0,15967.0,15967.0,1,1150,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01542179401570798,0.021087467425538353,0.034534145393287474,0.0,73.19298025707701,173.19760364559428,30.57305085387375,15680.640152626343,15487.473263039215,15261.437325959409,14991.26821991642,14422.974732678407,294.7343757185954,225.3373007647915,124.61170091884742,2.7686684276649487,4.073743857821206,8.914818882142594,0.0,0.2,0.8,0.006004889356031019,,0.0,0,0,2021-10-30 00:00:00+00:00,OUTSIDE,
2021-10-31 00:00:00+00:00,15967.0,15995.0,15953.0,15978.25,23006,0,27279,11.25,11.25,42.0,16.75,14.0,0,1,0.0007045781925221206,0.013205453392517441,0.02045280367863067,0.031520335700451874,0.0007043300938374131,73.44162760730573,163.82634624233756,31.83118122054054,15734.751033967008,15534.213904654529,15289.547626902178,15010.81241358144,14438.450108472653,299.3735801333969,234.37660545385916,132.28379107889305,2.7104071202847777,4.203856027400315,9.398975969650342,0.0,0.2,0.8,0.006063241682783552,,0.0,0,1,2021-10-31 00:00:00+00:00,OUTSIDE,
2021-11-01 00:00:00+00:00,15978.5,16012.75,15866.75,15974.75,559116,0,669839,-3.75,3.75,146.0,34.25,108.0,1,0,-0.00021904776805969917,0.000485376088181777,0.015914655473941997,0.035841654778887344,-0.00021907176252611293,73.21410201869224,162.5530357964563,32.115149647611325,15778.38720960937,15576.16972325886,15316.418308200133,15029.900286579827,14453.736674557502,290.4420201091434,235.88835731539803,136.90991691893578,2.4520014331828905,4.049950150572451,9.357028110794943,0.2,0.2,0.6,0.005616073459075858,,-0.00021904776805969917,1,0,2021-11-01 00:00:00+00:00,OUTSIDE,
2021-11-02 00:00:00+00:00,15974.75,16078.25,15947.5,16040.75,611224,0,768390,66.0,66.0,130.75,37.5,27.25,0,1,0.004131520055086879,0.004618901484311433,0.017168674698795128,0.04012125534950073,0.004123008761103719,74.79956657744884,160.28139038242372,32.67208622352082,15826.089535134937,15620.415463900874,15344.823472584441,15049.917112588148,14469.52785192509,286.8616528165712,239.20851376155224,142.1585476279979,2.6224787238008607,4.341904732390399,9.802898167566736,0.2,0.2,0.6,0.005478483634054383,,0.0,0,1,2021-11-02 00:00:00+00:00,OUTSIDE,
2021-11-03 00:00:00+00:00,16041.0,16285.0,16033.0,16283.0,676432,0,825147,242.0,242.0,252.0,2.0,8.0,0,1,0.015102161681966209,0.019072802090341456,0.019790818563286683,0.056994482310938066,0.014989259332104155,79.57771105967632,166.83271964082203,33.95570415417305,15909.164165110402,15683.518753053171,15381.614708953679,15074.334595507195,14487.57235091091,292.1595341226475,246.5219886414052,148.97585948572305,3.593307405390655,5.402928711987277,10.761843677634142,0.2,0.1,0.6,0.006156162136462917,,0.0,0,2,2021-11-03 00:00:00+00:00,OUTSIDE,
2021-11-04 00:00:00+00:00,16283.0,16476.5,16250.75,16438.5,742942,0,923241,155.5,155.5,225.75,38.0,32.25,0,1,0.009549837253577387,0.029030188265857015,0.02952965491325865,0.05123982797486781,0.009504525807335185,81.94427137378902,171.04109680933476,35.680687937833014,16005.407044181236,15755.421728952868,15423.061190955495,15101.347771833784,14506.984566324732,324.76689155489294,267.9484659136524,161.62386499608692,3.993649969449052,5.936811842223206,11.292697893702076,0.2,0.1,0.8,0.005426756197320031,,0.0,0,3,2021-11-04 00:00:00+00:00,OUTSIDE,
2021-11-05 00:00:00+00:00,16438.75,16546.5,16390.25,16441.25,846951,0,1039806,2.5,2.5,156.25,105.25,48.5,0,1,0.00016729020287731267,0.024967660489690235,0.028976890460469695,0.05002235279090561,0.00016727621143175497,81.98403241389813,169.98458989438228,37.450563866197285,16084.651217966466,15820.738707147833,15462.990163859202,15127.880489223213,14526.230988550358,349.900183999458,286.5248024933044,173.44253695702355,3.650397328591452,5.754991300968089,11.265838936573685,0.2,0.1,0.8,0.005525330564390898,,0.0,0,4,2021-11-05 00:00:00+00:00,OUTSIDE,
2021-11-07 00:00:00+00:00,16398.0,16432.5,16363.0,16410.25,16716,0,20211,12.25,12.25,69.5,22.25,35.0,0,1,-0.0018855014065232156,0.007814898974390472,0.027261772484702407,0.04361028967534741,-0.0018872812018564389,79.84937626242609,163.4321191876407,38.830306932737926,16143.850996518016,15876.88263980042,15500.137608413743,15153.27394488216,14544.97744637573,365.4637869086473,300.71291654156084,183.71930021361004,3.2635406237815876,5.568748640781763,11.413133250035768,0.0,0.1,1.0,0.005929301593657108,,-0.0018855014065232156,0,5,2021-11-07 00:00:00+00:00,OUTSIDE,
2021-11-08 00:00:00+00:00,16410.75,16492.25,16370.0,16408.75,730085,0,893358,-2.0,2.0,122.25,81.5,38.75,1,0,-9.14062857055864e-05,-0.0018097758311281797,0.022941570687156077,0.040504121750158495,-9.141046351501814e-05,79.74118415432478,160.49053924566635,40.27063072514725,16192.01445169656,15927.536674105142,15535.76946690732,15178.134856864692,14563.522446909306,365.924916561622,307.1212102042682,190.94599432287941,2.998390610167084,5.439451678559002,11.497422600507084,0.2,0.2,0.8,0.006079369502583315,,-0.0019767353455485415,1,0,2021-11-08 00:00:00+00:00,OUTSIDE,
