regime_mode,daily_ma_len,daily_rsi_len,daily_rsi_bull_min,daily_rsi_bear_max,z_window,z_long_entry,z_short_entry,h1_rsi_len,h1_rsi_long_max,h1_rsi_short_min,atr_len,stop_atr_mult,tp_atr_mult,max_hold_bars,min_reentry_gap_bars,use_vwap_filter,vwap_buffer_atr,n_trades,win_rate,avg_win_points,avg_loss_points,profit_factor,expectancy_points,median_hold_hours,mean_hold_hours,pct_stop,pct_target,pct_reverse,total_points,max_drawdown_points,run_id,n_trades_per_year,avg_win_to_avg_loss_abs,dist_trade_freq,dist_win_rate,dist_hold,dist_payoff,dist_stop,behavior_similarity_score
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,3.2,24,4,False,0.1,431,0.6148491879350348,175.2161921304797,-108.79447542321869,2.5710183792223225,65.82925288705991,13.0,16.438515081206496,0.3433874709976798,0.5174013921113689,0.0,28372.40799432282,-629.8878588278403,313,67.50546740994854,1.6105247205694548,29.494532590051463,0.1408491879350348,10.5,0.4694752794305452,0.0233874709976797,10.40207654516892
both,100,10,52,48,36,-1.25,1.25,10,38,62,14,2.2,3.2,24,4,True,0.1,431,0.6148491879350348,175.2161921304797,-108.79447542321869,2.5710183792223225,65.82925288705991,13.0,16.438515081206496,0.3433874709976798,0.5174013921113689,0.0,28372.40799432282,-629.8878588278403,314,67.50546740994854,1.6105247205694548,29.494532590051463,0.1408491879350348,10.5,0.4694752794305452,0.0233874709976797,10.40207654516892
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,2.8,36,4,False,0.1,399,0.6390977443609023,163.99693645960824,-113.28600302858634,2.5635227113974635,63.92489814807936,12.0,16.100250626566417,0.3333333333333333,0.6040100250626567,0.0,25506.034361083664,-559.6555760311367,437,62.49346054888508,1.4476363546715088,34.506539451114925,0.1650977443609023,11.5,0.6323636453284913,0.0133333333333333,12.10787523020167
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,2.8,36,4,True,0.1,399,0.6390977443609023,163.99693645960824,-113.28600302858634,2.5635227113974635,63.92489814807936,12.0,16.100250626566417,0.3333333333333333,0.6040100250626567,0.0,25506.034361083664,-559.6555760311367,438,62.49346054888508,1.4476363546715088,34.506539451114925,0.1650977443609023,11.5,0.6323636453284913,0.0133333333333333,12.10787523020167
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,36,4,False,0.1,393,0.6106870229007634,183.92415025194336,-112.57570714974284,2.5627951028518106,68.49290805739376,13.0,18.150127226463106,0.3587786259541984,0.549618320610687,0.0,26917.71286655575,-568.5004383382875,445,61.55370926243568,1.633781878068029,35.446290737564325,0.1366870229007634,10.5,0.4462181219319707,0.0387786259541984,11.438020014495784
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,36,4,True,0.1,393,0.6106870229007634,183.92415025194336,-112.57570714974284,2.5627951028518106,68.49290805739376,13.0,18.150127226463106,0.3587786259541984,0.549618320610687,0.0,26917.71286655575,-568.5004383382875,446,61.55370926243568,1.633781878068029,35.446290737564325,0.1366870229007634,10.5,0.4462181219319707,0.0387786259541984,11.438020014495784
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,24,8,False,0.1,364,0.6126373626373627,174.81536240771794,-108.60969584186262,2.5456386008586347,65.02708434950132,12.0,15.326923076923077,0.3543956043956044,0.5137362637362637,0.0,23669.85870321848,-696.532719313278,443,57.01157804459691,1.6095741826056835,39.98842195540309,0.1386373626373627,11.5,0.4704258173943163,0.0343956043956044,12.255412994849916
both,100,10,52,48,36,-1.5,1.25,10,38,62,14,2.2,3.2,24,8,True,0.1,364,0.6126373626373627,174.81536240771794,-108.60969584186262,2.5456386008586347,65.02708434950132,12.0,15.326923076923077,0.3543956043956044,0.5137362637362637,0.0,23669.85870321848,-696.532719313278,444,57.01157804459691,1.6095741826056835,39.98842195540309,0.1386373626373627,11.5,0.4704258173943163,0.0343956043956044,12.255412994849916
both,100,10,52,48,36,-1.5,1.5,10,38,62,14,2.0,3.2,24,4,False,0.1,391,0.5933503836317136,171.99024550238823,-100.8293486432852,2.488901533712175,61.04826220529854,12.0,15.028132992327366,0.3785166240409207,0.4961636828644501,0.0,23869.87052227173,-636.1851856511021,489,61.24045883361921,1.7057557925010165,35.75954116638079,0.1193503836317135,11.5,0.3742442074989835,0.0585166240409207,11.381126054656248
both,100,10,52,48,36,-1.5,1.5,10,38,62,14,2.0,3.2,24,4,True,0.1,391,0.5933503836317136,171.99024550238823,-100.8293486432852,2.488901533712175,61.04826220529854,12.0,15.028132992327366,0.3785166240409207,0.4961636828644501,0.0,23869.87052227173,-636.1851856511021,490,61.24045883361921,1.7057557925010165,35.75954116638079,0.1193503836317135,11.5,0.3742442074989835,0.0585166240409207,11.381126054656248
