regime_mode,daily_ma_len,daily_rsi_len,daily_rsi_bull_min,daily_rsi_bear_max,z_window,z_long_entry,z_short_entry,h1_rsi_len,h1_rsi_long_max,h1_rsi_short_min,atr_len,stop_atr_mult,tp_atr_mult,max_hold_bars,min_reentry_gap_bars,use_vwap_filter,vwap_buffer_atr,n_trades,win_rate,avg_win_points,avg_loss_points,profit_factor,expectancy_points,median_hold_hours,mean_hold_hours,pct_stop,pct_target,pct_reverse,total_points,max_drawdown_points,run_id
both,100,10,52,48,24,-1.25,1.25,7,38,62,14,2.2,3.2,24,8,True,0.1,530,0.5867924528301887,161.03148015613283,-105.43712527260564,2.168869905184816,50.92464130916354,13.0,15.741509433962264,0.3641509433962264,0.47924528301886793,0.0,26990.059893856676,-835.1328093660268,28
both,100,10,52,48,24,-1.25,1.25,7,38,62,14,2.2,3.2,36,4,False,0.1,567,0.5714285714285714,176.42306515066946,-113.38802638821862,2.0745643171249974,52.218311634003136,14.0,18.666666666666668,0.3985890652557319,0.5202821869488536,0.0,29607.78269647978,-1019.2334445959095,29
both,100,10,52,48,24,-1.25,1.25,7,38,62,14,2.2,3.2,36,4,True,0.1,566,0.5706713780918727,176.5249544403356,-113.38289839254486,2.069449353520369,52.05921550325086,14.0,18.63957597173145,0.3992932862190813,0.519434628975265,0.0,29465.51597483999,-1019.2334445959095,30
both,100,10,52,48,24,-1.25,1.25,7,38,62,14,2.2,3.2,36,8,False,0.1,518,0.5656370656370656,175.33894052771845,-112.48374725090359,2.0298956103123724,50.31943328796949,13.0,17.61969111969112,0.40733590733590735,0.5154440154440154,0.0,26065.466443168196,-966.2308555451455,31
both,100,10,52,48,24,-1.25,1.25,7,38,62,14,2.2,3.2,36,8,True,0.1,518,0.5656370656370656,175.33894052771845,-112.47820901557591,2.029995558912896,50.321838892117604,13.0,17.58108108108108,0.40733590733590735,0.5154440154440154,0.0,26066.71254611692,-966.2308555451455,32
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,24,4,False,0.1,546,0.6043956043956044,152.3492352206159,-100.28387544222942,2.3209690990211107,52.406466167182586,11.0,14.386446886446887,0.358974358974359,0.5347985347985348,0.0,28613.930527281693,-843.4289101311697,33
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,24,4,True,0.1,546,0.6043956043956044,152.3492352206159,-100.27863090119943,2.3210904849790137,52.40854093066697,11.0,14.34981684981685,0.358974358974359,0.5347985347985348,0.0,28615.06334814417,-843.4289101311697,34
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,24,8,False,0.1,489,0.6196319018404908,148.91347658539993,-100.43249045397631,2.4154021863006294,54.07022531888872,11.0,13.71165644171779,0.3456032719836401,0.5501022494887525,0.0,26440.340180936582,-793.4269465049147,35
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,24,8,True,0.1,489,0.6196319018404908,148.91347658539993,-100.42640001923182,2.4155486701872824,54.07254192596945,11.0,13.67075664621677,0.3456032719836401,0.5501022494887525,0.0,26441.473001799062,-793.4269465049147,36
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,36,4,False,0.1,538,0.5947955390334573,161.43302980712716,-104.11870796787426,2.275920628849234,53.830281043278994,11.0,15.520446096654275,0.3847583643122677,0.5687732342007435,0.0,28960.6912012841,-843.4289101311697,37
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,36,4,True,0.1,538,0.5947955390334573,161.43302980712716,-104.11351154189958,2.276034222684433,53.83238665826501,11.0,15.483271375464684,0.3847583643122677,0.5687732342007435,0.0,28961.824022146575,-843.4289101311697,38
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,36,8,False,0.1,480,0.6041666666666666,159.43126263888388,-104.73029129102223,2.323515484409947,54.86731420829604,11.0,14.8125,0.37916666666666665,0.5791666666666667,0.0,26336.310819982096,-667.2455447929187,39
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,2.8,36,8,True,0.1,480,0.6041666666666666,159.43126263888388,-104.72432907595652,2.3236477678931524,54.869674251759534,11.0,14.770833333333334,0.37916666666666665,0.5791666666666667,0.0,26337.443640844576,-667.2455447929187,40
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,24,4,False,0.1,534,0.5842696629213483,167.59696539605386,-98.98934015517554,2.379465109353411,56.76895072868882,13.0,15.868913857677903,0.3707865168539326,0.48314606741573035,0.0,30314.61968911983,-793.4269465049147,41
