signal,mode,stop_points,time_exit_h,r_mult,entry_time,exit_time,entry_price,exit_price,gross_points,net_dollars,exit_reason,bear_window_id,hours_from_bear_start,rsi70_context_tag_v3,stall_or_reject_tag_v3
signal_v3_B_tagged,stop_time,300.0,12,,2024-07-12 15:00:00+00:00,2024-07-15 03:00:00+00:00,20810.75,20795.5,15.25,29.0,time_exit_12h,10.0,63.0,0,0
signal_v3_B_tagged,stop_time,300.0,24,,2024-07-12 15:00:00+00:00,2024-07-15 15:00:00+00:00,20810.75,20922.25,-111.5,-224.5,time_exit_24h,10.0,63.0,0,0
signal_v3_B_tagged,stop_time,300.0,48,,2024-07-12 15:00:00+00:00,2024-07-16 16:00:00+00:00,20810.75,20763.5,47.25,93.0,time_exit_48h,10.0,63.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,1.0,2024-07-12 15:00:00+00:00,2024-07-16 16:00:00+00:00,20810.75,20763.5,47.25,93.0,time_exit_48h,10.0,63.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,1.5,2024-07-12 15:00:00+00:00,2024-07-16 16:00:00+00:00,20810.75,20763.5,47.25,93.0,time_exit_48h,10.0,63.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,2.0,2024-07-12 15:00:00+00:00,2024-07-16 16:00:00+00:00,20810.75,20763.5,47.25,93.0,time_exit_48h,10.0,63.0,0,0
signal_v3_B_tagged,stop_time,400.0,6,,2024-07-12 15:00:00+00:00,2024-07-13 15:00:00+00:00,20810.75,20541.75,269.0,536.5,time_exit_6h,10.0,63.0,0,0
signal_v3_B_tagged,stop_time,400.0,12,,2024-07-12 15:00:00+00:00,2024-07-15 03:00:00+00:00,20810.75,20795.5,15.25,29.0,time_exit_12h,10.0,63.0,0,0
signal_v3_B_tagged,stop_time,400.0,24,,2024-07-12 15:00:00+00:00,2024-07-15 15:00:00+00:00,20810.75,20922.25,-111.5,-224.5,time_exit_24h,10.0,63.0,0,0
signal_v3_B_tagged,stop_time,400.0,48,,2024-07-12 15:00:00+00:00,2024-07-16 16:00:00+00:00,20810.75,20763.5,47.25,93.0,time_exit_48h,10.0,63.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,1.0,2024-07-12 15:00:00+00:00,2024-07-16 16:00:00+00:00,20810.75,20763.5,47.25,93.0,time_exit_48h,10.0,63.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,1.5,2024-07-12 15:00:00+00:00,2024-07-16 16:00:00+00:00,20810.75,20763.5,47.25,93.0,time_exit_48h,10.0,63.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,2.0,2024-07-12 15:00:00+00:00,2024-07-16 16:00:00+00:00,20810.75,20763.5,47.25,93.0,time_exit_48h,10.0,63.0,0,0
signal_v3_B_tagged,stop_time,200.0,6,,2024-07-15 15:00:00+00:00,2024-07-15 22:00:00+00:00,20918.25,20855.5,62.75,124.0,time_exit_6h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,200.0,12,,2024-07-15 15:00:00+00:00,2024-07-16 04:00:00+00:00,20918.25,20859.75,58.5,115.5,time_exit_12h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,200.0,24,,2024-07-15 15:00:00+00:00,2024-07-16 16:00:00+00:00,20918.25,20763.5,154.75,308.0,time_exit_24h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,200.0,48,,2024-07-15 15:00:00+00:00,2024-07-17 17:00:00+00:00,20918.25,20252.75,665.5,1329.5,time_exit_48h,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,200.0,48,1.0,2024-07-15 15:00:00+00:00,2024-07-16 14:00:00+00:00,20918.25,20716.25,202.0,402.5,target_1.0R,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,200.0,48,1.5,2024-07-15 15:00:00+00:00,2024-07-17 07:00:00+00:00,20918.25,20616.25,302.0,602.5,target_1.5R,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,200.0,48,2.0,2024-07-15 15:00:00+00:00,2024-07-17 11:00:00+00:00,20918.25,20516.25,402.0,802.5,target_2.0R,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,300.0,6,,2024-07-15 15:00:00+00:00,2024-07-15 22:00:00+00:00,20918.25,20855.5,62.75,124.0,time_exit_6h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,300.0,12,,2024-07-15 15:00:00+00:00,2024-07-16 04:00:00+00:00,20918.25,20859.75,58.5,115.5,time_exit_12h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,300.0,24,,2024-07-15 15:00:00+00:00,2024-07-16 16:00:00+00:00,20918.25,20763.5,154.75,308.0,time_exit_24h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,300.0,48,,2024-07-15 15:00:00+00:00,2024-07-17 17:00:00+00:00,20918.25,20252.75,665.5,1329.5,time_exit_48h,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,1.0,2024-07-15 15:00:00+00:00,2024-07-17 07:00:00+00:00,20918.25,20616.25,302.0,602.5,target_1.0R,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,1.5,2024-07-15 15:00:00+00:00,2024-07-17 13:00:00+00:00,20918.25,20466.25,452.0,902.5,target_1.5R,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,2.0,2024-07-15 15:00:00+00:00,2024-07-17 14:00:00+00:00,20918.25,20316.25,602.0,1202.5,target_2.0R,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,400.0,6,,2024-07-15 15:00:00+00:00,2024-07-15 22:00:00+00:00,20918.25,20855.5,62.75,124.0,time_exit_6h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,400.0,12,,2024-07-15 15:00:00+00:00,2024-07-16 04:00:00+00:00,20918.25,20859.75,58.5,115.5,time_exit_12h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,400.0,24,,2024-07-15 15:00:00+00:00,2024-07-16 16:00:00+00:00,20918.25,20763.5,154.75,308.0,time_exit_24h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,400.0,48,,2024-07-15 15:00:00+00:00,2024-07-17 17:00:00+00:00,20918.25,20252.75,665.5,1329.5,time_exit_48h,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,1.0,2024-07-15 15:00:00+00:00,2024-07-17 11:00:00+00:00,20918.25,20516.25,402.0,802.5,target_1.0R,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,1.5,2024-07-15 15:00:00+00:00,2024-07-17 14:00:00+00:00,20918.25,20316.25,602.0,1202.5,target_1.5R,10.0,135.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,2.0,2024-07-15 15:00:00+00:00,2024-07-17 17:00:00+00:00,20918.25,20252.75,665.5,1329.5,time_exit_48h,10.0,135.0,0,0
signal_v3_B_tagged,stop_time,200.0,6,,2025-02-19 18:00:00+00:00,2025-02-20 01:00:00+00:00,22824.75,22765.75,59.0,116.5,time_exit_6h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,200.0,12,,2025-02-19 18:00:00+00:00,2025-02-20 07:00:00+00:00,22824.75,22745.25,79.5,157.5,time_exit_12h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,200.0,24,,2025-02-19 18:00:00+00:00,2025-02-20 19:00:00+00:00,22824.75,22712.75,112.0,222.5,time_exit_24h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,200.0,48,,2025-02-19 18:00:00+00:00,2025-02-21 20:00:00+00:00,22824.75,22278.5,546.25,1091.0,time_exit_48h,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,200.0,48,1.0,2025-02-19 18:00:00+00:00,2025-02-20 14:00:00+00:00,22824.75,22622.75,202.0,402.5,target_1.0R,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,200.0,48,1.5,2025-02-19 18:00:00+00:00,2025-02-21 17:00:00+00:00,22824.75,22522.75,302.0,602.5,target_1.5R,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,200.0,48,2.0,2025-02-19 18:00:00+00:00,2025-02-21 18:00:00+00:00,22824.75,22422.75,402.0,802.5,target_2.0R,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,300.0,6,,2025-02-19 18:00:00+00:00,2025-02-20 01:00:00+00:00,22824.75,22765.75,59.0,116.5,time_exit_6h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,300.0,12,,2025-02-19 18:00:00+00:00,2025-02-20 07:00:00+00:00,22824.75,22745.25,79.5,157.5,time_exit_12h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,300.0,24,,2025-02-19 18:00:00+00:00,2025-02-20 19:00:00+00:00,22824.75,22712.75,112.0,222.5,time_exit_24h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,300.0,48,,2025-02-19 18:00:00+00:00,2025-02-21 20:00:00+00:00,22824.75,22278.5,546.25,1091.0,time_exit_48h,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,1.0,2025-02-19 18:00:00+00:00,2025-02-21 17:00:00+00:00,22824.75,22522.75,302.0,602.5,target_1.0R,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,1.5,2025-02-19 18:00:00+00:00,2025-02-21 18:00:00+00:00,22824.75,22372.75,452.0,902.5,target_1.5R,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,300.0,48,2.0,2025-02-19 18:00:00+00:00,2025-02-21 20:00:00+00:00,22824.75,22278.5,546.25,1091.0,time_exit_48h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,400.0,6,,2025-02-19 18:00:00+00:00,2025-02-20 01:00:00+00:00,22824.75,22765.75,59.0,116.5,time_exit_6h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,400.0,12,,2025-02-19 18:00:00+00:00,2025-02-20 07:00:00+00:00,22824.75,22745.25,79.5,157.5,time_exit_12h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,400.0,24,,2025-02-19 18:00:00+00:00,2025-02-20 19:00:00+00:00,22824.75,22712.75,112.0,222.5,time_exit_24h,11.0,66.0,0,0
signal_v3_B_tagged,stop_time,400.0,48,,2025-02-19 18:00:00+00:00,2025-02-21 20:00:00+00:00,22824.75,22278.5,546.25,1091.0,time_exit_48h,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,1.0,2025-02-19 18:00:00+00:00,2025-02-21 18:00:00+00:00,22824.75,22422.75,402.0,802.5,target_1.0R,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,1.5,2025-02-19 18:00:00+00:00,2025-02-21 20:00:00+00:00,22824.75,22278.5,546.25,1091.0,time_exit_48h,11.0,66.0,0,0
signal_v3_B_tagged,stop_target,400.0,48,2.0,2025-02-19 18:00:00+00:00,2025-02-21 20:00:00+00:00,22824.75,22278.5,546.25,1091.0,time_exit_48h,11.0,66.0,0,0
signal_v3_C_or_logic,stop_time,200.0,6,,2024-07-10 14:00:00+00:00,2024-07-10 20:00:00+00:00,20946.25,21116.75,-170.5,-342.5,time_exit_6h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,200.0,12,,2024-07-10 14:00:00+00:00,2024-07-11 03:00:00+00:00,20946.25,21104.0,-157.75,-317.0,time_exit_12h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,200.0,24,,2024-07-10 14:00:00+00:00,2024-07-11 12:00:00+00:00,20946.25,21148.25,-202.0,-405.5,stop,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,200.0,48,,2024-07-10 14:00:00+00:00,2024-07-11 12:00:00+00:00,20946.25,21148.25,-202.0,-405.5,stop,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,200.0,48,1.0,2024-07-10 14:00:00+00:00,2024-07-11 12:00:00+00:00,20946.25,21148.25,-202.0,-405.5,stop,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,200.0,48,1.5,2024-07-10 14:00:00+00:00,2024-07-11 12:00:00+00:00,20946.25,21148.25,-202.0,-405.5,stop,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,200.0,48,2.0,2024-07-10 14:00:00+00:00,2024-07-11 12:00:00+00:00,20946.25,21148.25,-202.0,-405.5,stop,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,300.0,6,,2024-07-10 14:00:00+00:00,2024-07-10 20:00:00+00:00,20946.25,21116.75,-170.5,-342.5,time_exit_6h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,300.0,12,,2024-07-10 14:00:00+00:00,2024-07-11 03:00:00+00:00,20946.25,21104.0,-157.75,-317.0,time_exit_12h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,300.0,24,,2024-07-10 14:00:00+00:00,2024-07-11 15:00:00+00:00,20946.25,20701.5,244.75,488.0,time_exit_24h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,300.0,48,,2024-07-10 14:00:00+00:00,2024-07-12 16:00:00+00:00,20946.25,20851.25,95.0,188.5,time_exit_48h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,300.0,48,1.0,2024-07-10 14:00:00+00:00,2024-07-11 17:00:00+00:00,20946.25,20644.25,302.0,602.5,target_1.0R,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,300.0,48,1.5,2024-07-10 14:00:00+00:00,2024-07-12 16:00:00+00:00,20946.25,20851.25,95.0,188.5,time_exit_48h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,300.0,48,2.0,2024-07-10 14:00:00+00:00,2024-07-12 16:00:00+00:00,20946.25,20851.25,95.0,188.5,time_exit_48h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,400.0,6,,2024-07-10 14:00:00+00:00,2024-07-10 20:00:00+00:00,20946.25,21116.75,-170.5,-342.5,time_exit_6h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,400.0,12,,2024-07-10 14:00:00+00:00,2024-07-11 03:00:00+00:00,20946.25,21104.0,-157.75,-317.0,time_exit_12h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,400.0,24,,2024-07-10 14:00:00+00:00,2024-07-11 15:00:00+00:00,20946.25,20701.5,244.75,488.0,time_exit_24h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_time,400.0,48,,2024-07-10 14:00:00+00:00,2024-07-12 16:00:00+00:00,20946.25,20851.25,95.0,188.5,time_exit_48h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,400.0,48,1.0,2024-07-10 14:00:00+00:00,2024-07-12 16:00:00+00:00,20946.25,20851.25,95.0,188.5,time_exit_48h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,400.0,48,1.5,2024-07-10 14:00:00+00:00,2024-07-12 16:00:00+00:00,20946.25,20851.25,95.0,188.5,time_exit_48h,10.0,14.0,1,0
signal_v3_C_or_logic,stop_target,400.0,48,2.0,2024-07-10 14:00:00+00:00,2024-07-12 16:00:00+00:00,20946.25,20851.25,95.0,188.5,time_exit_48h,10.0,14.0,1,0
signal_v3_D_loose_structure,stop_time,200.0,6,,2021-02-18 20:00:00+00:00,2021-02-19 03:00:00+00:00,13675.0,13610.0,65.0,128.5,time_exit_6h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,12,,2021-02-18 20:00:00+00:00,2021-02-19 09:00:00+00:00,13675.0,13714.75,-39.75,-81.0,time_exit_12h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,24,,2021-02-18 20:00:00+00:00,2021-02-19 21:00:00+00:00,13675.0,13613.75,61.25,121.0,time_exit_24h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,48,,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,1.0,2021-02-18 20:00:00+00:00,2021-02-22 07:00:00+00:00,13675.0,13473.0,202.0,402.5,target_1.0R,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,1.5,2021-02-18 20:00:00+00:00,2021-02-22 15:00:00+00:00,13675.0,13373.0,302.0,602.5,target_1.5R,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,2.0,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,6,,2021-02-18 20:00:00+00:00,2021-02-19 03:00:00+00:00,13675.0,13610.0,65.0,128.5,time_exit_6h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,12,,2021-02-18 20:00:00+00:00,2021-02-19 09:00:00+00:00,13675.0,13714.75,-39.75,-81.0,time_exit_12h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,24,,2021-02-18 20:00:00+00:00,2021-02-19 21:00:00+00:00,13675.0,13613.75,61.25,121.0,time_exit_24h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,48,,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,1.0,2021-02-18 20:00:00+00:00,2021-02-22 15:00:00+00:00,13675.0,13373.0,302.0,602.5,target_1.0R,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,1.5,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,2.0,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,6,,2021-02-18 20:00:00+00:00,2021-02-19 03:00:00+00:00,13675.0,13610.0,65.0,128.5,time_exit_6h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,12,,2021-02-18 20:00:00+00:00,2021-02-19 09:00:00+00:00,13675.0,13714.75,-39.75,-81.0,time_exit_12h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,24,,2021-02-18 20:00:00+00:00,2021-02-19 21:00:00+00:00,13675.0,13613.75,61.25,121.0,time_exit_24h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,48,,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,1.0,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,1.5,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,2.0,2021-02-18 20:00:00+00:00,2021-02-22 17:00:00+00:00,13675.0,13379.0,296.0,590.5,time_exit_48h,4.0,92.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,6,,2022-04-04 16:00:00+00:00,2022-04-04 23:00:00+00:00,15289.0,15347.0,-58.0,-117.5,time_exit_6h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,12,,2022-04-04 16:00:00+00:00,2022-04-05 05:00:00+00:00,15289.0,15355.75,-66.75,-135.0,time_exit_12h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,24,,2022-04-04 16:00:00+00:00,2022-04-05 17:00:00+00:00,15289.0,15067.5,221.5,441.5,time_exit_24h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,48,,2022-04-04 16:00:00+00:00,2022-04-06 18:00:00+00:00,15289.0,14795.5,493.5,985.5,time_exit_48h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,1.0,2022-04-04 16:00:00+00:00,2022-04-05 15:00:00+00:00,15289.0,15087.0,202.0,402.5,target_1.0R,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,1.5,2022-04-04 16:00:00+00:00,2022-04-05 19:00:00+00:00,15289.0,14987.0,302.0,602.5,target_1.5R,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,2.0,2022-04-04 16:00:00+00:00,2022-04-06 09:00:00+00:00,15289.0,14887.0,402.0,802.5,target_2.0R,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,6,,2022-04-04 16:00:00+00:00,2022-04-04 23:00:00+00:00,15289.0,15347.0,-58.0,-117.5,time_exit_6h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,12,,2022-04-04 16:00:00+00:00,2022-04-05 05:00:00+00:00,15289.0,15355.75,-66.75,-135.0,time_exit_12h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,24,,2022-04-04 16:00:00+00:00,2022-04-05 17:00:00+00:00,15289.0,15067.5,221.5,441.5,time_exit_24h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,48,,2022-04-04 16:00:00+00:00,2022-04-06 18:00:00+00:00,15289.0,14795.5,493.5,985.5,time_exit_48h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,1.0,2022-04-04 16:00:00+00:00,2022-04-05 19:00:00+00:00,15289.0,14987.0,302.0,602.5,target_1.0R,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,1.5,2022-04-04 16:00:00+00:00,2022-04-06 11:00:00+00:00,15289.0,14837.0,452.0,902.5,target_1.5R,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,2.0,2022-04-04 16:00:00+00:00,2022-04-06 14:00:00+00:00,15289.0,14687.0,602.0,1202.5,target_2.0R,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,6,,2022-04-04 16:00:00+00:00,2022-04-04 23:00:00+00:00,15289.0,15347.0,-58.0,-117.5,time_exit_6h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,12,,2022-04-04 16:00:00+00:00,2022-04-05 05:00:00+00:00,15289.0,15355.75,-66.75,-135.0,time_exit_12h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,24,,2022-04-04 16:00:00+00:00,2022-04-05 17:00:00+00:00,15289.0,15067.5,221.5,441.5,time_exit_24h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,48,,2022-04-04 16:00:00+00:00,2022-04-06 18:00:00+00:00,15289.0,14795.5,493.5,985.5,time_exit_48h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,1.0,2022-04-04 16:00:00+00:00,2022-04-06 09:00:00+00:00,15289.0,14887.0,402.0,802.5,target_1.0R,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,1.5,2022-04-04 16:00:00+00:00,2022-04-06 14:00:00+00:00,15289.0,14687.0,602.0,1202.5,target_1.5R,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,2.0,2022-04-04 16:00:00+00:00,2022-04-06 18:00:00+00:00,15289.0,14795.5,493.5,985.5,time_exit_48h,7.0,16.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,6,,2022-04-04 20:00:00+00:00,2022-04-05 03:00:00+00:00,15350.25,15342.75,7.5,13.5,time_exit_6h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,12,,2022-04-04 20:00:00+00:00,2022-04-05 09:00:00+00:00,15350.25,15333.25,17.0,32.5,time_exit_12h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,24,,2022-04-04 20:00:00+00:00,2022-04-05 22:00:00+00:00,15350.25,15038.5,311.75,622.0,time_exit_24h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,48,,2022-04-04 20:00:00+00:00,2022-04-06 23:00:00+00:00,15350.25,14643.5,706.75,1412.0,time_exit_48h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,1.0,2022-04-04 20:00:00+00:00,2022-04-05 14:00:00+00:00,15350.25,15148.25,202.0,402.5,target_1.0R,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,1.5,2022-04-04 20:00:00+00:00,2022-04-05 16:00:00+00:00,15350.25,15048.25,302.0,602.5,target_1.5R,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,200.0,48,2.0,2022-04-04 20:00:00+00:00,2022-04-06 07:00:00+00:00,15350.25,14948.25,402.0,802.5,target_2.0R,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,6,,2022-04-04 20:00:00+00:00,2022-04-05 03:00:00+00:00,15350.25,15342.75,7.5,13.5,time_exit_6h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,12,,2022-04-04 20:00:00+00:00,2022-04-05 09:00:00+00:00,15350.25,15333.25,17.0,32.5,time_exit_12h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,24,,2022-04-04 20:00:00+00:00,2022-04-05 22:00:00+00:00,15350.25,15038.5,311.75,622.0,time_exit_24h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,300.0,48,,2022-04-04 20:00:00+00:00,2022-04-06 23:00:00+00:00,15350.25,14643.5,706.75,1412.0,time_exit_48h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,1.0,2022-04-04 20:00:00+00:00,2022-04-05 16:00:00+00:00,15350.25,15048.25,302.0,602.5,target_1.0R,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,1.5,2022-04-04 20:00:00+00:00,2022-04-06 09:00:00+00:00,15350.25,14898.25,452.0,902.5,target_1.5R,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,300.0,48,2.0,2022-04-04 20:00:00+00:00,2022-04-06 13:00:00+00:00,15350.25,14748.25,602.0,1202.5,target_2.0R,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,6,,2022-04-04 20:00:00+00:00,2022-04-05 03:00:00+00:00,15350.25,15342.75,7.5,13.5,time_exit_6h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,12,,2022-04-04 20:00:00+00:00,2022-04-05 09:00:00+00:00,15350.25,15333.25,17.0,32.5,time_exit_12h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,24,,2022-04-04 20:00:00+00:00,2022-04-05 22:00:00+00:00,15350.25,15038.5,311.75,622.0,time_exit_24h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,400.0,48,,2022-04-04 20:00:00+00:00,2022-04-06 23:00:00+00:00,15350.25,14643.5,706.75,1412.0,time_exit_48h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,1.0,2022-04-04 20:00:00+00:00,2022-04-06 07:00:00+00:00,15350.25,14948.25,402.0,802.5,target_1.0R,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,1.5,2022-04-04 20:00:00+00:00,2022-04-06 13:00:00+00:00,15350.25,14748.25,602.0,1202.5,target_1.5R,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_target,400.0,48,2.0,2022-04-04 20:00:00+00:00,2022-04-06 23:00:00+00:00,15350.25,14643.5,706.75,1412.0,time_exit_48h,7.0,20.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,6,,2022-04-07 19:00:00+00:00,2022-04-08 02:00:00+00:00,14730.75,14744.0,-13.25,-28.0,time_exit_6h,7.0,91.0,0,0
signal_v3_D_loose_structure,stop_time,200.0,12,,2022-04-07 19:00:00+00:00,2022-04-08 08:00:00+00:00,14730.75,14781.25,-50.5,-102.5,time_exit_12h,7.0,91.0,0,0
