date,dip_atr_mult,rr_ratio,triggered,result,sub_session,entry_price,risk_pts,mfe_pts,mae_pts,gain_thresh,daily_rsi,ema20,ema100,rth_gain_pct,rth_open,rth_close,day_high,day_low,atr_val,filter_rsi,filter_above_ema,filter_ema_align,filter_gain
2020-06-30,0.5,1.0,True,win,European,9921.25,49.031066626152096,52.5,0.25,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.5,1.5,True,win,European,9921.25,49.031066626152096,88.5,29.25,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.5,2.0,True,win,European,9921.25,49.031066626152096,118.75,29.25,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.5,2.5,True,win,European,9921.25,49.031066626152096,133.0,29.25,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.5,3.0,True,win,European,9921.25,49.031066626152096,162.25,29.25,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.75,1.0,True,win,European,9910.75,49.031066626152096,58.75,18.75,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.75,1.5,True,win,European,9910.75,49.031066626152096,99.0,18.75,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.75,2.0,True,win,European,9910.75,49.031066626152096,99.0,18.75,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.75,2.5,True,win,European,9910.75,49.031066626152096,129.25,18.75,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,0.75,3.0,True,win,European,9910.75,49.031066626152096,172.75,18.75,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,1.0,1.0,True,win,Pre-market,9892.0,49.031066626152096,77.5,0.0,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,1.0,1.5,True,win,Pre-market,9892.0,49.031066626152096,77.5,0.0,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,1.0,2.0,True,win,Pre-market,9892.0,49.031066626152096,117.75,0.0,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,1.0,2.5,True,win,Pre-market,9892.0,49.031066626152096,148.0,0.0,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,1.0,3.0,True,win,Pre-market,9892.0,49.031066626152096,148.0,0.0,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,1.25,,False,no_trigger,,,,,,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,1.5,,False,no_trigger,,,,,,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-06-30,2.0,,False,no_trigger,,,,,,0.008,80.12,9837.68,9799.7,1.146,9839.75,9952.5,9987.75,9834.75,49.03106662615231,True,True,True,True
2020-07-01,0.5,,False,no_trigger,,,,,,0.008,82.33,9989.5,9867.2,1.141,9966.25,10080.0,10125.25,9957.5,43.27642223465517,True,True,True,True
2020-07-01,0.75,,False,no_trigger,,,,,,0.008,82.33,9989.5,9867.2,1.141,9966.25,10080.0,10125.25,9957.5,43.27642223465517,True,True,True,True
2020-07-01,1.0,,False,no_trigger,,,,,,0.008,82.33,9989.5,9867.2,1.141,9966.25,10080.0,10125.25,9957.5,43.27642223465517,True,True,True,True
2020-07-01,1.25,,False,no_trigger,,,,,,0.008,82.33,9989.5,9867.2,1.141,9966.25,10080.0,10125.25,9957.5,43.27642223465517,True,True,True,True
2020-07-01,1.5,,False,no_trigger,,,,,,0.008,82.33,9989.5,9867.2,1.141,9966.25,10080.0,10125.25,9957.5,43.27642223465517,True,True,True,True
2020-07-01,2.0,,False,no_trigger,,,,,,0.008,82.33,9989.5,9867.2,1.141,9966.25,10080.0,10125.25,9957.5,43.27642223465517,True,True,True,True
2020-07-10,0.5,,False,no_trigger,,,,,,0.008,85.47,10543.83,10430.79,1.408,10490.75,10638.5,10646.25,10441.75,49.38239837383695,True,True,True,True
2020-07-10,0.75,,False,no_trigger,,,,,,0.008,85.47,10543.83,10430.79,1.408,10490.75,10638.5,10646.25,10441.75,49.38239837383695,True,True,True,True
2020-07-10,1.0,,False,no_trigger,,,,,,0.008,85.47,10543.83,10430.79,1.408,10490.75,10638.5,10646.25,10441.75,49.38239837383695,True,True,True,True
2020-07-10,1.25,,False,no_trigger,,,,,,0.008,85.47,10543.83,10430.79,1.408,10490.75,10638.5,10646.25,10441.75,49.38239837383695,True,True,True,True
2020-07-10,1.5,,False,no_trigger,,,,,,0.008,85.47,10543.83,10430.79,1.408,10490.75,10638.5,10646.25,10441.75,49.38239837383695,True,True,True,True
2020-07-10,2.0,,False,no_trigger,,,,,,0.008,85.47,10543.83,10430.79,1.408,10490.75,10638.5,10646.25,10441.75,49.38239837383695,True,True,True,True
2020-07-20,0.5,1.0,True,loss,Pre-market,10722.0,52.006361529674905,49.25,75.25,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,0.5,1.5,True,loss,Pre-market,10722.0,52.006361529674905,49.25,75.25,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,0.5,2.0,True,loss,Pre-market,10722.0,52.006361529674905,49.25,75.25,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,0.5,2.5,True,loss,Pre-market,10722.0,52.006361529674905,49.25,75.25,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,0.5,3.0,True,loss,Pre-market,10722.0,52.006361529674905,49.25,75.25,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,0.75,,False,no_trigger,,,,,,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,1.0,,False,no_trigger,,,,,,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,1.25,,False,no_trigger,,,,,,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,1.5,,False,no_trigger,,,,,,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-20,2.0,,False,no_trigger,,,,,,0.008,67.31,10542.04,10465.47,2.419,10498.75,10752.75,10780.25,10486.75,52.00636152967557,True,True,True,True
2020-07-30,0.5,,False,no_trigger,,,,,,0.008,69.47,10452.13,10439.35,1.557,10359.75,10521.0,10544.0,10331.5,58.32195786779917,True,True,True,True
2020-07-30,0.75,,False,no_trigger,,,,,,0.008,69.47,10452.13,10439.35,1.557,10359.75,10521.0,10544.0,10331.5,58.32195786779917,True,True,True,True
2020-07-30,1.0,,False,no_trigger,,,,,,0.008,69.47,10452.13,10439.35,1.557,10359.75,10521.0,10544.0,10331.5,58.32195786779917,True,True,True,True
2020-07-30,1.25,,False,no_trigger,,,,,,0.008,69.47,10452.13,10439.35,1.557,10359.75,10521.0,10544.0,10331.5,58.32195786779917,True,True,True,True
2020-07-30,1.5,,False,no_trigger,,,,,,0.008,69.47,10452.13,10439.35,1.557,10359.75,10521.0,10544.0,10331.5,58.32195786779917,True,True,True,True
2020-07-30,2.0,,False,no_trigger,,,,,,0.008,69.47,10452.13,10439.35,1.557,10359.75,10521.0,10544.0,10331.5,58.32195786779917,True,True,True,True
2020-08-06,0.5,1.0,True,win,Asian,11035.25,41.17829276750854,48.75,35.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.5,1.5,True,loss,Asian,11035.25,41.17829276750854,48.75,46.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.5,2.0,True,loss,Asian,11035.25,41.17829276750854,48.75,46.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.5,2.5,True,loss,Asian,11035.25,41.17829276750854,48.75,46.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.5,3.0,True,loss,Asian,11035.25,41.17829276750854,48.75,46.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.75,1.0,True,win,Asian,11035.25,41.17829276750854,48.75,35.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.75,1.5,True,loss,Asian,11035.25,41.17829276750854,48.75,46.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.75,2.0,True,loss,Asian,11035.25,41.17829276750854,48.75,46.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.75,2.5,True,loss,Asian,11035.25,41.17829276750854,48.75,46.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,0.75,3.0,True,loss,Asian,11035.25,41.17829276750854,48.75,46.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.0,1.0,True,win,Asian,11008.5,41.17829276750854,45.0,8.25,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.0,1.5,True,win,Asian,11008.5,41.17829276750854,65.5,8.25,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.0,2.0,True,loss,Asian,11008.5,41.17829276750854,75.5,56.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.0,2.5,True,loss,Asian,11008.5,41.17829276750854,75.5,56.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.0,3.0,True,loss,Asian,11008.5,41.17829276750854,75.5,56.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.25,1.0,True,win,Asian,11008.5,41.17829276750854,45.0,8.25,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.25,1.5,True,win,Asian,11008.5,41.17829276750854,65.5,8.25,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.25,2.0,True,loss,Asian,11008.5,41.17829276750854,75.5,56.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.25,2.5,True,loss,Asian,11008.5,41.17829276750854,75.5,56.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.25,3.0,True,loss,Asian,11008.5,41.17829276750854,75.5,56.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.5,1.0,True,win,European,11000.25,41.17829276750854,42.25,0.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.5,1.5,True,win,European,11000.25,41.17829276750854,73.75,0.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.5,2.0,True,win,European,11000.25,41.17829276750854,83.75,0.0,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.5,2.5,True,loss,European,11000.25,41.17829276750854,83.75,47.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,1.5,3.0,True,loss,European,11000.25,41.17829276750854,83.75,47.75,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-06,2.0,,False,no_trigger,,,,,,0.008,65.84,10955.71,10845.9,1.246,10934.0,11070.25,11087.75,10897.0,41.17829276750783,True,True,True,True
2020-08-20,0.5,1.0,True,win,European,11261.75,43.21194827990075,60.0,38.5,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.5,1.5,True,win,European,11261.75,43.21194827990075,112.5,38.5,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.5,2.0,True,win,European,11261.75,43.21194827990075,112.5,38.5,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.5,2.5,True,win,European,11261.75,43.21194827990075,112.5,38.5,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.5,3.0,True,win,European,11261.75,43.21194827990075,143.5,38.5,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.75,1.0,True,win,Pre-market,11244.0,43.21194827990075,77.75,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.75,1.5,True,win,Pre-market,11244.0,43.21194827990075,77.75,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.75,2.0,True,win,Pre-market,11244.0,43.21194827990075,130.25,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.75,2.5,True,win,Pre-market,11244.0,43.21194827990075,130.25,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,0.75,3.0,True,win,Pre-market,11244.0,43.21194827990075,130.25,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.0,1.0,True,win,Pre-market,11244.0,43.21194827990075,77.75,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.0,1.5,True,win,Pre-market,11244.0,43.21194827990075,77.75,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.0,2.0,True,win,Pre-market,11244.0,43.21194827990075,130.25,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.0,2.5,True,win,Pre-market,11244.0,43.21194827990075,130.25,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.0,3.0,True,win,Pre-market,11244.0,43.21194827990075,130.25,20.75,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.25,1.0,True,win,Pre-market,11223.25,43.21194827990075,98.5,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.25,1.5,True,win,Pre-market,11223.25,43.21194827990075,98.5,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.25,2.0,True,win,Pre-market,11223.25,43.21194827990075,98.5,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.25,2.5,True,win,Pre-market,11223.25,43.21194827990075,151.0,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.25,3.0,True,win,Pre-market,11223.25,43.21194827990075,151.0,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.5,1.0,True,win,Pre-market,11223.25,43.21194827990075,98.5,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.5,1.5,True,win,Pre-market,11223.25,43.21194827990075,98.5,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.5,2.0,True,win,Pre-market,11223.25,43.21194827990075,98.5,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.5,2.5,True,win,Pre-market,11223.25,43.21194827990075,151.0,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,1.5,3.0,True,win,Pre-market,11223.25,43.21194827990075,151.0,0.0,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-20,2.0,,False,no_trigger,,,,,,0.008,76.25,11186.88,11123.15,0.945,11184.75,11290.5,11312.75,11166.0,43.211948279901605,True,True,True,True
2020-08-25,0.5,,False,no_trigger,,,,,,0.008,90.09,11474.57,11354.9,0.815,11437.75,11531.0,11536.0,11404.0,37.00251617531906,True,True,True,True
2020-08-25,0.75,,False,no_trigger,,,,,,0.008,90.09,11474.57,11354.9,0.815,11437.75,11531.0,11536.0,11404.0,37.00251617531906,True,True,True,True
2020-08-25,1.0,,False,no_trigger,,,,,,0.008,90.09,11474.57,11354.9,0.815,11437.75,11531.0,11536.0,11404.0,37.00251617531906,True,True,True,True
2020-08-25,1.25,,False,no_trigger,,,,,,0.008,90.09,11474.57,11354.9,0.815,11437.75,11531.0,11536.0,11404.0,37.00251617531906,True,True,True,True
2020-08-25,1.5,,False,no_trigger,,,,,,0.008,90.09,11474.57,11354.9,0.815,11437.75,11531.0,11536.0,11404.0,37.00251617531906,True,True,True,True
2020-08-25,2.0,,False,no_trigger,,,,,,0.008,90.09,11474.57,11354.9,0.815,11437.75,11531.0,11536.0,11404.0,37.00251617531906,True,True,True,True
2020-08-26,0.5,1.0,True,win,Asian,11750.75,56.0773011924739,104.5,22.0,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.5,1.5,True,win,Asian,11750.75,56.0773011924739,104.5,22.0,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.5,2.0,True,loss,Asian,11750.75,56.0773011924739,111.75,100.0,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.5,2.5,True,loss,Asian,11750.75,56.0773011924739,111.75,100.0,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.5,3.0,True,loss,Asian,11750.75,56.0773011924739,111.75,100.0,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.75,1.0,True,win,Pre-market,11728.75,56.0773011924739,100.75,9.75,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.75,1.5,True,win,Pre-market,11728.75,56.0773011924739,100.75,9.75,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.75,2.0,True,win,Pre-market,11728.75,56.0773011924739,133.75,9.75,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.75,2.5,True,loss,Pre-market,11728.75,56.0773011924739,133.75,78.0,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,0.75,3.0,True,loss,Pre-market,11728.75,56.0773011924739,133.75,78.0,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,1.0,,False,no_trigger,,,,,,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,1.25,,False,no_trigger,,,,,,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,1.5,,False,no_trigger,,,,,,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-08-26,2.0,,False,no_trigger,,,,,,0.008,90.12,11631.53,11450.48,1.541,11602.5,11781.25,11790.75,11587.5,56.07730119247412,True,True,True,True
2020-09-01,0.5,1.0,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.5,1.5,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.5,2.0,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.5,2.5,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.5,3.0,True,loss,Pre-market,12058.75,42.25392100525096,111.75,70.25,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.75,1.0,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.75,1.5,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.75,2.0,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.75,2.5,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,0.75,3.0,True,loss,Pre-market,12058.75,42.25392100525096,111.75,70.25,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.0,1.0,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.0,1.5,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.0,2.0,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.0,2.5,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.0,3.0,True,loss,Pre-market,12058.75,42.25392100525096,111.75,70.25,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.25,1.0,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.25,1.5,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.25,2.0,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.25,2.5,True,win,Pre-market,12058.75,42.25392100525096,111.75,0.0,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.25,3.0,True,loss,Pre-market,12058.75,42.25392100525096,111.75,70.25,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,1.5,,False,no_trigger,,,,,,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-09-01,2.0,,False,no_trigger,,,,,,0.008,96.56,12026.42,11841.21,0.809,12014.75,12112.0,12116.75,12006.5,42.25392100525041,True,True,True,True
2020-10-12,0.5,1.0,True,win,Asian,11978.25,70.10741845884513,81.75,20.25,0.008,84.16,11863.55,11590.14,1.605,11823.75,12013.5,12133.0,11804.0,70.10741845884554,True,True,True,True
2020-10-12,0.5,1.5,True,win,Asian,11978.25,70.10741845884513,116.75,20.25,0.008,84.16,11863.55,11590.14,1.605,11823.75,12013.5,12133.0,11804.0,70.10741845884554,True,True,True,True
