time,open,high,low,close,tick_volume,spread,real_volume
2023-07-18 00:00:00+00:00,15779.25,15990.25,15693.75,15921.25,840775,0,956846
2023-07-19 00:00:00+00:00,15921.0,16022.75,15801.5,15817.75,980100,0,1115336
2023-07-20 00:00:00+00:00,15817.5,15864.75,15507.75,15540.75,1045955,0,1190889
2023-07-21 00:00:00+00:00,15540.25,15679.75,15482.5,15515.25,1017189,0,1137506
2023-07-22 00:00:00+00:00,15555.0,15555.0,15555.0,15555.0,2,250,4
2023-07-23 00:00:00+00:00,15516.5,15531.25,15500.25,15509.75,11249,25,13103
2023-07-24 00:00:00+00:00,15509.25,15578.5,15444.75,15528.0,817774,0,906038
2023-07-25 00:00:00+00:00,15528.25,15699.75,15509.25,15598.25,759769,0,855788
2023-07-26 00:00:00+00:00,15598.5,15670.25,15475.25,15613.5,973827,0,1084358
2023-07-27 00:00:00+00:00,15613.5,15864.25,15472.75,15547.75,1201084,0,1357075
2023-07-28 00:00:00+00:00,15547.5,15856.0,15506.75,15805.75,1017232,0,1139628
2023-07-29 00:00:00+00:00,15845.5,15845.5,15845.5,15845.5,2,50,4
2023-07-30 00:00:00+00:00,15808.5,15876.75,15800.75,15846.75,26274,0,29910
2023-07-31 00:00:00+00:00,15846.25,15865.25,15751.5,15821.0,795809,0,892189
2023-08-01 00:00:00+00:00,15821.0,15849.25,15644.25,15713.25,805057,0,912208
2023-08-02 00:00:00+00:00,15713.75,15750.25,15373.5,15452.25,1102784,0,1248931
2023-08-03 00:00:00+00:00,15452.0,15512.5,15299.5,15441.5,1082545,0,1211941
2023-08-04 00:00:00+00:00,15441.25,15570.5,15296.75,15325.25,1234927,0,1381380
2023-08-06 00:00:00+00:00,15332.25,15363.25,15325.25,15362.5,17823,25,20668
2023-08-07 00:00:00+00:00,15362.5,15458.25,15294.75,15448.0,936221,0,1052655
2023-08-08 00:00:00+00:00,15447.75,15452.25,15176.5,15313.25,938938,0,1059599
2023-08-09 00:00:00+00:00,15313.75,15393.0,15105.25,15179.25,999746,0,1122218
2023-08-10 00:00:00+00:00,15178.75,15402.0,15096.25,15199.75,1323752,0,1455466
2023-08-11 00:00:00+00:00,15199.5,15227.0,14997.5,15063.75,1006638,0,1121966
2023-08-13 00:00:00+00:00,15063.75,15106.25,15060.5,15098.25,14918,25,17232
2023-08-14 00:00:00+00:00,15098.25,15276.5,14980.25,15261.5,913266,0,1050647
2023-08-15 00:00:00+00:00,15261.25,15295.25,15036.25,15082.75,1029322,0,1159278
2023-08-16 00:00:00+00:00,15083.0,15125.75,14882.0,14890.25,1021777,0,1132588
2023-08-17 00:00:00+00:00,14890.25,14978.25,14690.5,14714.25,1054709,0,1194859
2023-08-18 00:00:00+00:00,14714.25,14763.0,14569.5,14704.25,1144651,0,1298648
2023-08-19 00:00:00+00:00,14744.0,14744.0,14744.0,14744.0,5,250,5
2023-08-20 00:00:00+00:00,14721.5,14748.25,14716.5,14739.0,14950,25,17289
2023-08-21 00:00:00+00:00,14738.25,14974.0,14680.75,14915.0,942485,0,1100482
2023-08-22 00:00:00+00:00,14915.0,15078.75,14891.25,14924.75,987152,0,1137308
2023-08-23 00:00:00+00:00,14924.75,15316.0,14918.25,15295.0,917190,0,1043066
