time,open,high,low,close,tick_volume,spread,real_volume
2026-03-25 05:00:00+00:00,24418.5,24429.5,24373.0,24381.5,15476,0,18330
2026-03-25 06:00:00+00:00,24381.5,24389.75,24324.5,24379.0,22738,25,27791
2026-03-25 07:00:00+00:00,24378.0,24419.5,24351.25,24407.75,29162,25,34588
2026-03-25 08:00:00+00:00,24410.0,24534.75,24408.5,24440.0,53877,0,65303
2026-03-25 09:00:00+00:00,24440.5,24481.5,24412.25,24455.0,33050,25,37717
2026-03-25 10:00:00+00:00,24454.5,24487.75,24426.5,24448.0,28749,25,34152
2026-03-25 11:00:00+00:00,24447.75,24522.0,24440.5,24494.75,43848,0,51081
2026-03-25 12:00:00+00:00,24494.5,24540.0,24373.0,24448.0,90106,0,103686
2026-03-25 13:00:00+00:00,24448.0,24526.0,24360.0,24368.5,222441,0,246873
2026-03-25 14:00:00+00:00,24368.5,24519.25,24328.5,24484.0,261296,0,290426
2026-03-25 15:00:00+00:00,24484.0,24494.75,24287.25,24378.75,255567,0,281823
2026-03-25 16:00:00+00:00,24377.5,24450.75,24330.5,24422.0,145053,0,158439
2026-03-25 17:00:00+00:00,24421.5,24493.75,24378.0,24426.0,140371,0,154200
2026-03-25 18:00:00+00:00,24426.0,24453.75,24322.5,24355.25,95733,0,104622
2026-03-25 19:00:00+00:00,24354.75,24392.25,24312.0,24373.25,117392,0,129016
2026-03-25 20:00:00+00:00,24373.5,24393.5,24349.25,24368.25,23797,25,26435
2026-03-25 22:00:00+00:00,24368.25,24368.75,24310.0,24314.5,20833,0,23720
2026-03-25 23:00:00+00:00,24314.5,24332.0,24283.75,24322.5,26115,0,29931
2026-03-26 00:00:00+00:00,24323.0,24410.0,24316.75,24355.0,38819,0,45040
2026-03-26 01:00:00+00:00,24355.75,24382.0,24330.75,24361.25,26889,25,30962
2026-03-26 02:00:00+00:00,24360.75,24378.5,24243.0,24284.5,42452,0,50964
2026-03-26 03:00:00+00:00,24284.0,24421.25,24282.0,24380.0,36532,25,44145
2026-03-26 04:00:00+00:00,24379.75,24385.75,24317.25,24325.0,19323,25,23541
2026-03-26 05:00:00+00:00,24324.75,24341.0,24250.5,24255.25,31456,0,36579
2026-03-26 06:00:00+00:00,24255.25,24295.0,24232.25,24289.5,29220,25,34473
2026-03-26 07:00:00+00:00,24290.25,24298.0,24202.25,24259.75,36340,25,42832
2026-03-26 08:00:00+00:00,24259.25,24288.75,24155.0,24193.0,47411,0,55211
2026-03-26 09:00:00+00:00,24194.0,24197.5,24108.5,24155.25,45112,25,52844
2026-03-26 10:00:00+00:00,24155.75,24202.5,24132.25,24176.75,36746,0,42659
2026-03-26 11:00:00+00:00,24177.75,24189.25,24098.25,24101.75,38479,0,45088
2026-03-26 12:00:00+00:00,24102.75,24148.0,24073.0,24118.0,58764,0,67208
